"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Companies House","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Commercial Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Office and Procurator Fiscal Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Crown Prosecution Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Electronics and Components Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Science and Technology Laboratory","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Science and Technology Laboratory","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Defence Science and Technology Laboratory","Female","Undeclared","[c]","[c]","[c]","[c]"
