"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Economics","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","South Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
