"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Female","415","400","57460","56700"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Male","470","465","57590","57360"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Female","540","535","36920","36620"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Male","500","495","36630","35810"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","140","135","87890","79160"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","200","195","88140","79560"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Female","170","165","44460","44450"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Male","185","185","44880","44450"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","AA","Female","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","AA","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","AO","Female","120","115","27000","26220"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","AO","Male","310","300","28880","29560"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","EO","Female","100","95","32870","33260"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","EO","Male","155","150","34040","33260"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","G6","Female","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","G6","Male","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","G7","Female","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","G7","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","HEO","Female","60","55","40170","40510"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","HEO","Male","95","90","40360","41500"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","SEO","Female","30","30","47940","49370"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","SEO","Male","55","55","47930","49370"
"In post","2023","Declared non-disabled","Forestry and Land Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","EO","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","EO","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","G6","Female","30","30","90090","82230"
"In post","2023","Declared non-disabled","Government Actuary's Department","G6","Male","50","50","98630","93340"
"In post","2023","Declared non-disabled","Government Actuary's Department","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","G7","Female","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","G7","Male","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","HEO","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","HEO","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","SEO","Female","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","SEO","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Actuary's Department","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Commercial Organisation","G6","Female","130","125","75300","72500"
"In post","2023","Declared non-disabled","Government Commercial Organisation","G6","Male","115","115","79850","80000"
"In post","2023","Declared non-disabled","Government Commercial Organisation","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Commercial Organisation","G7","Female","265","260","62850","65500"
"In post","2023","Declared non-disabled","Government Commercial Organisation","G7","Male","305","305","64110","65500"
"In post","2023","Declared non-disabled","Government Commercial Organisation","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Commercial Organisation","SCS level","Female","65","60","115340","109590"
"In post","2023","Declared non-disabled","Government Commercial Organisation","SCS level","Male","95","95","128150","123930"
"In post","2023","Declared non-disabled","Government Commercial Organisation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Commercial Organisation","SEO","Female","35","35","39890","39470"
"In post","2023","Declared non-disabled","Government Commercial Organisation","SEO","Male","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Government Commercial Organisation","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","EO","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","G6","Female","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","G6","Male","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","G7","Female","35","35","52990","51350"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","G7","Male","60","60","54560","54850"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","HEO","Female","35","35","34270","33830"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","HEO","Male","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","SEO","Female","70","65","43810","43160"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","SEO","Male","50","45","45190","44000"
"In post","2023","Declared non-disabled","Government Internal Audit Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","AO","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","AO","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","EO","Female","180","170","29210","27760"
"In post","2023","Declared non-disabled","Government Legal Department","EO","Male","80","80","29000","27760"
"In post","2023","Declared non-disabled","Government Legal Department","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","G6","Female","415","365","68050","66620"
"In post","2023","Declared non-disabled","Government Legal Department","G6","Male","205","200","69060","67600"
"In post","2023","Declared non-disabled","Government Legal Department","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","G7","Female","485","440","53130","52020"
"In post","2023","Declared non-disabled","Government Legal Department","G7","Male","220","215","53470","52020"
"In post","2023","Declared non-disabled","Government Legal Department","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","HEO","Female","95","95","37760","34140"
"In post","2023","Declared non-disabled","Government Legal Department","HEO","Male","65","65","38540","37170"
"In post","2023","Declared non-disabled","Government Legal Department","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","SCS level","Female","100","90","84830","78790"
"In post","2023","Declared non-disabled","Government Legal Department","SCS level","Male","55","50","85840","81480"
"In post","2023","Declared non-disabled","Government Legal Department","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","SEO","Female","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","SEO","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Government Legal Department","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Property Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Property Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Property Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Property Agency","EO","Female","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Government Property Agency","EO","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Government Property Agency","G6","Female","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Government Property Agency","G6","Male","35","35","64490","65500"
