"Status","Year","Disability","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Unknown","145","145","44650","43650"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","240","230","45540","41200"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","Heterosexual / straight","35","35","56730","46670"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","Heterosexual / straight","30","30","48270","51830"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","Heterosexual / straight","9980","9555","42010","36940"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","LGBO","685","675","39780","34730"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","Undeclared","480","465","43330","38330"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","Unknown","1480","1375","40180","34150"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","London","Heterosexual / straight","195","185","40140","35850"
"In post","2023","Declared non-disabled","The National Archives","London","LGBO","35","35","35030","34940"
"In post","2023","Declared non-disabled","The National Archives","London","Undeclared","40","40","37660","35000"
"In post","2023","Declared non-disabled","The National Archives","London","Unknown","80","75","37320","35470"
"In post","2023","Declared non-disabled","The National Archives","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","London","Heterosexual / straight","370","365","54610","50330"
"In post","2023","Declared non-disabled","UK Export Finance","London","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","London","Undeclared","35","35","61740","52080"
"In post","2023","Declared non-disabled","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","Heterosexual / straight","115","110","50470","42190"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","Heterosexual / straight","2350","2090","35860","31560"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","LGBO","135","130","35540","31560"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","Undeclared","120","110","37890","37760"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","Unknown","350","310","36310","32550"
"In post","2023","Declared non-disabled","UK Supreme Court","London","Heterosexual / straight","40","40","39120","35240"
"In post","2023","Declared non-disabled","UK Supreme Court","London","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","Heterosexual / straight","45","45","64190","62350"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","Heterosexual / straight","125","120","53870","50000"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","Heterosexual / straight","4320","4085","44150","39690"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","LGBO","205","200","43850","39690"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","Undeclared","475","445","43660","39690"
