"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SEO","Female","105","[c]","42280","41710"
"Leaver CS","2023","Declared non-disabled","Asian","SEO","Male","90","[c]","44020","43150"
"Leaver CS","2023","Declared non-disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AO","Female","205","[c]","23570","23720"
"Leaver CS","2023","Declared non-disabled","Black","AO","Male","125","[c]","22450","21810"
"Leaver CS","2023","Declared non-disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","EO","Female","325","[c]","29580","29890"
"Leaver CS","2023","Declared non-disabled","Black","EO","Male","145","[c]","29380","29290"
"Leaver CS","2023","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G7","Female","40","[c]","55760","55510"
"Leaver CS","2023","Declared non-disabled","Black","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HEO","Female","115","[c]","34600","34410"
"Leaver CS","2023","Declared non-disabled","Black","HEO","Male","85","[c]","34940","34300"
"Leaver CS","2023","Declared non-disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SEO","Female","85","[c]","42380","41660"
"Leaver CS","2023","Declared non-disabled","Black","SEO","Male","75","[c]","42510","41880"
"Leaver CS","2023","Declared non-disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AO","Female","110","[c]","22560","21780"
"Leaver CS","2023","Declared non-disabled","Mixed","AO","Male","90","[c]","22550","21780"
"Leaver CS","2023","Declared non-disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Female","100","[c]","28550","28120"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Male","70","[c]","28350","27960"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G7","Female","40","[c]","55800","55070"
"Leaver CS","2023","Declared non-disabled","Mixed","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","HEO","Female","50","[c]","33990","33570"
"Leaver CS","2023","Declared non-disabled","Mixed","HEO","Male","40","[c]","33900","33630"
"Leaver CS","2023","Declared non-disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO","Female","40","[c]","42780","42810"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO","Male","40","[c]","43940","42840"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Female","35","[c]","28150","28120"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AO","Female","115","[c]","21940","21690"
"Leaver CS","2023","Declared non-disabled","Undeclared","AO","Male","95","[c]","22970","21730"
"Leaver CS","2023","Declared non-disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Female","90","[c]","28550","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Male","80","[c]","28950","27650"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G7","Male","40","[c]","57860","58110"
"Leaver CS","2023","Declared non-disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","HEO","Male","50","[c]","35770","34290"
"Leaver CS","2023","Declared non-disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO","Female","35","[c]","41260","41010"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO","Male","45","[c]","44220","42580"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Female","160","[c]","22110","21690"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Male","125","[c]","22440","21690"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Female","75","[c]","28270","28120"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Male","65","[c]","27470","27470"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Male","40","[c]","36000","34600"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Female","40","[c]","41720","40070"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","AA","Female","565","[c]","20460","19930"
"Leaver CS","2023","Declared non-disabled","White","AA","Male","555","[c]","21310","20750"
"Leaver CS","2023","Declared non-disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","AO","Female","3715","[c]","22130","21690"
"Leaver CS","2023","Declared non-disabled","White","AO","Male","2735","[c]","23340","21760"
"Leaver CS","2023","Declared non-disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","EO","Female","2670","[c]","27990","27650"
"Leaver CS","2023","Declared non-disabled","White","EO","Male","1990","[c]","28500","27650"
"Leaver CS","2023","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","G6","Female","330","[c]","71030","68730"
"Leaver CS","2023","Declared non-disabled","White","G6","Male","420","[c]","70990","69270"
"Leaver CS","2023","Declared non-disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","G7","Female","805","[c]","55950","54700"
"Leaver CS","2023","Declared non-disabled","White","G7","Male","895","[c]","57440","56100"
"Leaver CS","2023","Declared non-disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","HEO","Female","1285","[c]","34330","33990"
"Leaver CS","2023","Declared non-disabled","White","HEO","Male","1250","[c]","34850","34170"
"Leaver CS","2023","Declared non-disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","SCS level","Female","175","[c]","96150","91040"
"Leaver CS","2023","Declared non-disabled","White","SCS level","Male","200","[c]","101660","92260"
"Leaver CS","2023","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","SEO","Female","935","[c]","42190","41510"
"Leaver CS","2023","Declared non-disabled","White","SEO","Male","1110","[c]","43160","42170"
"Leaver CS","2023","Declared non-disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Female","635","[c]","37460","33080"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Male","270","[c]","44080","39840"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
