"Status","Year","Disability","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Bedfordshire and Hertfordshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cheshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cheshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","Female","80","[c]","27290","27570"
"Leaver CS","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Devon","Female","45","[c]","26350","22550"
"Leaver CS","2023","Declared disabled","No function","Devon","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Dorset and Somerset","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Dorset and Somerset","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","East Anglia","Female","80","[c]","27730","27570"
"Leaver CS","2023","Declared disabled","No function","East Anglia","Male","60","[c]","27740","27570"
"Leaver CS","2023","Declared disabled","No function","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","East Wales","Female","65","[c]","27940","24410"
"Leaver CS","2023","Declared disabled","No function","East Wales","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Eastern Scotland","Female","50","[c]","29400","27570"
"Leaver CS","2023","Declared disabled","No function","Eastern Scotland","Male","45","[c]","29450","28120"
"Leaver CS","2023","Declared disabled","No function","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Essex","Female","45","[c]","28490","29290"
"Leaver CS","2023","Declared disabled","No function","Essex","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Female","95","[c]","28650","27570"
"Leaver CS","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Male","85","[c]","33490","28120"
"Leaver CS","2023","Declared disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Greater Manchester","Female","120","[c]","26000","21690"
"Leaver CS","2023","Declared disabled","No function","Greater Manchester","Male","70","[c]","25780","25880"
"Leaver CS","2023","Declared disabled","No function","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Hampshire and Isle of Wight","Female","80","[c]","26400","22220"
"Leaver CS","2023","Declared disabled","No function","Hampshire and Isle of Wight","Male","55","[c]","28060","26160"
"Leaver CS","2023","Declared disabled","No function","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Highlands and Islands","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Inner London - East","Female","85","[c]","31710","31060"
"Leaver CS","2023","Declared disabled","No function","Inner London - East","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Inner London - West","Female","145","[c]","43010","36180"
"Leaver CS","2023","Declared disabled","No function","Inner London - West","Male","105","[c]","46840","40050"
"Leaver CS","2023","Declared disabled","No function","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Kent","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Kent","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Lancashire","Female","65","[c]","25440","21690"
"Leaver CS","2023","Declared disabled","No function","Lancashire","Male","50","[c]","24140","21690"
"Leaver CS","2023","Declared disabled","No function","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","Female","50","[c]","25530","27570"
"Leaver CS","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Lincolnshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Merseyside","Female","120","[c]","26910","22400"
"Leaver CS","2023","Declared disabled","No function","Merseyside","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","North Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","Female","100","[c]","26680","21810"
"Leaver CS","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Outer London - East and North East","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Outer London - East and North East","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Outer London - South","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Outer London - South","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Outer London - West and North West","Female","45","[c]","31570","31060"
"Leaver CS","2023","Declared disabled","No function","Outer London - West and North West","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Shropshire and Staffordshire","Female","75","[c]","26360","21780"
"Leaver CS","2023","Declared disabled","No function","Shropshire and Staffordshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","South Yorkshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","South Yorkshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Southern Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Southern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Surrey, East and West Sussex","Female","70","[c]","30700","28120"
"Leaver CS","2023","Declared disabled","No function","Surrey, East and West Sussex","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
