"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","International Trade","SEO","Male","140","140","41890","41550"
"In post","2023","Unknown","Knowledge and Information Management","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","AO","Female","35","35","23120","22220"
"In post","2023","Unknown","Knowledge and Information Management","AO","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","EO","Female","45","40","27690","27140"
"In post","2023","Unknown","Knowledge and Information Management","EO","Male","45","45","28510","27840"
"In post","2023","Unknown","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","G6","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","G7","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","G7","Male","30","30","56580","55660"
"In post","2023","Unknown","Knowledge and Information Management","HEO","Female","45","45","34370","34170"
"In post","2023","Unknown","Knowledge and Information Management","HEO","Male","45","45","34170","34220"
"In post","2023","Unknown","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","SEO","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","SEO","Male","30","30","41750","41240"
"In post","2023","Unknown","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","AO","Female","30","25","23520","22520"
"In post","2023","Unknown","Legal","AO","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Legal","EO","Female","210","195","29670","28130"
"In post","2023","Unknown","Legal","EO","Male","150","145","29610","28130"
"In post","2023","Unknown","Legal","G6","Female","150","135","71470","70160"
"In post","2023","Unknown","Legal","G6","Male","80","80","72350","71250"
"In post","2023","Unknown","Legal","G7","Female","615","570","55570","54100"
"In post","2023","Unknown","Legal","G7","Male","315","310","55940","54800"
"In post","2023","Unknown","Legal","HEO","Female","125","120","35950","35000"
"In post","2023","Unknown","Legal","HEO","Male","135","130","36720","35410"
"In post","2023","Unknown","Legal","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Legal","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Legal","SEO","Female","155","145","41920","40800"
"In post","2023","Unknown","Legal","SEO","Male","105","105","42600","42510"
"In post","2023","Unknown","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","AA","Female","40","35","19850","19770"
"In post","2023","Unknown","Medicine","AA","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Medicine","AO","Female","75","65","24120","24680"
"In post","2023","Unknown","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","EO","Female","70","65","32430","32930"
"In post","2023","Unknown","Medicine","EO","Male","30","25","32250","32930"
"In post","2023","Unknown","Medicine","G6","Female","95","75","83980","85870"
"In post","2023","Unknown","Medicine","G6","Male","55","45","87150","88880"
"In post","2023","Unknown","Medicine","G7","Female","75","65","59940","55210"
"In post","2023","Unknown","Medicine","G7","Male","25","20","[c]","[c]"
"In post","2023","Unknown","Medicine","HEO","Female","125","115","38470","40590"
"In post","2023","Unknown","Medicine","HEO","Male","50","45","39440","40590"
"In post","2023","Unknown","Medicine","SCS level","Female","40","30","98630","95140"
"In post","2023","Unknown","Medicine","SCS level","Male","35","30","106270","104050"
"In post","2023","Unknown","Medicine","SEO","Female","65","55","44930","45800"
"In post","2023","Unknown","Medicine","SEO","Male","15","10","[c]","[c]"
"In post","2023","Unknown","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","AA","Female","1315","1125","22150","22520"
"In post","2023","Unknown","Operational Delivery","AA","Male","850","785","22360","23230"
"In post","2023","Unknown","Operational Delivery","AO","Female","11415","10265","23880","22520"
"In post","2023","Unknown","Operational Delivery","AO","Male","9285","8980","24870","22520"
"In post","2023","Unknown","Operational Delivery","EO","Female","7890","7455","29200","28120"
"In post","2023","Unknown","Operational Delivery","EO","Male","7960","7700","30110","28120"
"In post","2023","Unknown","Operational Delivery","G6","Female","140","130","69620","67980"
"In post","2023","Unknown","Operational Delivery","G6","Male","155","155","70940","69640"
"In post","2023","Unknown","Operational Delivery","G7","Female","405","390","55360","54440"
"In post","2023","Unknown","Operational Delivery","G7","Male","450","445","56990","55750"
"In post","2023","Unknown","Operational Delivery","HEO","Female","2225","2120","35440","34700"
"In post","2023","Unknown","Operational Delivery","HEO","Male","2330","2260","37470","35000"
"In post","2023","Unknown","Operational Delivery","SCS level","Female","45","40","90750","84000"
"In post","2023","Unknown","Operational Delivery","SCS level","Male","70","70","106670","99840"
"In post","2023","Unknown","Operational Delivery","SEO","Female","920","890","42760","42060"
"In post","2023","Unknown","Operational Delivery","SEO","Male","940","925","43870","42510"
"In post","2023","Unknown","Operational Delivery","Unknown","Female","2370","2150","27330","25300"
"In post","2023","Unknown","Operational Delivery","Unknown","Male","905","820","28300","26840"
"In post","2023","Unknown","Operational Research","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","AO","Female","45","45","22540","22520"
"In post","2023","Unknown","Operational Research","AO","Male","40","40","22490","22520"
"In post","2023","Unknown","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","EO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","G7","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Operational Research","G7","Male","45","45","54780","55230"
"In post","2023","Unknown","Operational Research","HEO","Female","50","50","34030","34480"
"In post","2023","Unknown","Operational Research","HEO","Male","65","65","32390","33500"
"In post","2023","Unknown","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","SEO","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Operational Research","SEO","Male","50","45","43010","42950"
"In post","2023","Unknown","Other","AA","Female","135","125","21810","22920"
"In post","2023","Unknown","Other","AA","Male","275","265","21050","19770"
"In post","2023","Unknown","Other","AO","Female","260","240","23970","22410"
"In post","2023","Unknown","Other","AO","Male","360","350","24510","22220"
"In post","2023","Unknown","Other","EO","Female","270","260","29160","29410"
"In post","2023","Unknown","Other","EO","Male","220","215","31060","29750"
"In post","2023","Unknown","Other","G6","Female","35","35","72950","70840"
"In post","2023","Unknown","Other","G6","Male","50","45","71980","70550"
"In post","2023","Unknown","Other","G7","Female","85","85","54970","55370"
"In post","2023","Unknown","Other","G7","Male","115","110","55260","55370"
"In post","2023","Unknown","Other","HEO","Female","190","185","33970","34000"
"In post","2023","Unknown","Other","HEO","Male","190","190","35800","35000"
"In post","2023","Unknown","Other","SCS level","Female","15","10","[c]","[c]"
"In post","2023","Unknown","Other","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Other","SEO","Female","120","110","43190","43110"
"In post","2023","Unknown","Other","SEO","Male","135","115","44730","43890"
"In post","2023","Unknown","Other","Unknown","Female","170","170","37930","36860"
"In post","2023","Unknown","Other","Unknown","Male","1530","1530","42370","40530"
"In post","2023","Unknown","Planning","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","G6","Female","10","5","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","G6","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","G7","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","G7","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","AA","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Policy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","AO","Female","50","50","24540","24220"
"In post","2023","Unknown","Policy","AO","Male","40","40","25500","25620"
"In post","2023","Unknown","Policy","EO","Female","345","335","28740","28850"
"In post","2023","Unknown","Policy","EO","Male","210","205","28760","28850"
"In post","2023","Unknown","Policy","G6","Female","385","370","67730","66780"
"In post","2023","Unknown","Policy","G6","Male","345","340","68470","67520"
"In post","2023","Unknown","Policy","G7","Female","1150","1120","56070","55350"
"In post","2023","Unknown","Policy","G7","Male","980","970","56630","55740"
"In post","2023","Unknown","Policy","HEO","Female","915","895","34820","34820"
"In post","2023","Unknown","Policy","HEO","Male","680","675","35070","34850"
"In post","2023","Unknown","Policy","SCS level","Female","160","155","88730","79210"
"In post","2023","Unknown","Policy","SCS level","Male","135","135","90400","81000"
"In post","2023","Unknown","Policy","SEO","Female","810","795","42010","41950"
"In post","2023","Unknown","Policy","SEO","Male","670","665","42140","41570"
"In post","2023","Unknown","Policy","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Policy","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AO","Female","50","50","23130","23390"
"In post","2023","Unknown","Project Delivery","AO","Male","40","40","22880","24070"
"In post","2023","Unknown","Project Delivery","EO","Female","205","195","27700","27140"
"In post","2023","Unknown","Project Delivery","EO","Male","115","115","27980","27650"
"In post","2023","Unknown","Project Delivery","G6","Female","140","135","68460","68610"
"In post","2023","Unknown","Project Delivery","G6","Male","160","155","69670","68960"
"In post","2023","Unknown","Project Delivery","G7","Female","385","370","55640","55110"
"In post","2023","Unknown","Project Delivery","G7","Male","410","405","55970","55780"
"In post","2023","Unknown","Project Delivery","HEO","Female","580","565","33640","33830"
"In post","2023","Unknown","Project Delivery","HEO","Male","435","435","33720","33990"
"In post","2023","Unknown","Project Delivery","SCS level","Female","35","35","89710","81260"
"In post","2023","Unknown","Project Delivery","SCS level","Male","50","50","93120","86420"
"In post","2023","Unknown","Project Delivery","SEO","Female","465","445","41850","41800"
"In post","2023","Unknown","Project Delivery","SEO","Male","460","455","42180","41800"
"In post","2023","Unknown","Project Delivery","Unknown","Female","35","35","32600","26000"
"In post","2023","Unknown","Project Delivery","Unknown","Male","55","55","43940","41050"
"In post","2023","Unknown","Property","AA","Female","80","75","19700","19770"
"In post","2023","Unknown","Property","AA","Male","125","120","19260","18830"
"In post","2023","Unknown","Property","AO","Female","50","45","22730","22520"
"In post","2023","Unknown","Property","AO","Male","65","65","23430","22520"
"In post","2023","Unknown","Property","EO","Female","125","115","27730","27080"
"In post","2023","Unknown","Property","EO","Male","170","165","27870","27140"
