"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Undeclared","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Commercial Organisation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Commercial Organisation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Courts and Tribunals Service","Heterosexual / straight","65","60","24640","21780"
"In post","2023","60-64","Undeclared","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Courts and Tribunals Service","Undeclared","55","45","26950","21780"
"In post","2023","60-64","Undeclared","HM Courts and Tribunals Service","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Land Registry","Undeclared","30","20","35610","34850"
"In post","2023","60-64","Undeclared","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Prison and Probation Service","Heterosexual / straight","390","290","30740","29660"
"In post","2023","60-64","Undeclared","HM Prison and Probation Service","LGBO","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Prison and Probation Service","Undeclared","140","110","32750","32920"
"In post","2023","60-64","Undeclared","HM Prison and Probation Service","Unknown","235","155","30880","32920"
"In post","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","95","75","30880","28130"
"In post","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","LGBO","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Undeclared","215","165","37130","34990"
"In post","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Unknown","30","25","35610","29730"
"In post","2023","60-64","Undeclared","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Health and Safety Executive","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","Heterosexual / straight","45","40","30410","27650"
"In post","2023","60-64","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Home Office","Undeclared","120","95","33450","30140"
"In post","2023","60-64","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence (excl. agencies)","Heterosexual / straight","220","200","30610","27010"
"In post","2023","60-64","Undeclared","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Defence (excl. agencies)","Undeclared","160","145","33130","30360"
"In post","2023","60-64","Undeclared","Ministry of Defence (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice (excl. agencies)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of Rail and Road","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Rural Payments Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Rural Payments Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
