"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","White","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","International Trade","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Legal","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Legal","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Medicine","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Medicine","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Operational Delivery","AA/AO","2070","[c]","22060","21690"
"Leaver CS","2023","20-29","White","Operational Delivery","EO","680","[c]","28130","27570"
"Leaver CS","2023","20-29","White","Operational Delivery","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Operational Delivery","SEO/HEO","175","[c]","35000","33450"
"Leaver CS","2023","20-29","White","Operational Delivery","Unknown","265","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Other","AA/AO","80","[c]","20770","21260"
"Leaver CS","2023","20-29","White","Other","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Other","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Policy","AA/AO","50","[c]","22470","21760"
"Leaver CS","2023","20-29","White","Policy","EO","40","[c]","27160","27680"
"Leaver CS","2023","20-29","White","Policy","G6/G7","70","[c]","54560","53400"
"Leaver CS","2023","20-29","White","Policy","SEO/HEO","220","[c]","36410","35620"
"Leaver CS","2023","20-29","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Project Delivery","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Project Delivery","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Project Delivery","SEO/HEO","105","[c]","34760","33130"
"Leaver CS","2023","20-29","White","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Property","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Property","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Property","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Psychology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Psychology","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Psychology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Science and Engineering","AA/AO","80","[c]","21780","20750"
"Leaver CS","2023","20-29","White","Science and Engineering","EO","55","[c]","26450","26370"
"Leaver CS","2023","20-29","White","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Science and Engineering","SEO/HEO","140","[c]","33610","32550"
"Leaver CS","2023","20-29","White","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Security","AA/AO","75","[c]","26950","27480"
"Leaver CS","2023","20-29","White","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Social Research","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Social Research","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Statistics","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Statistics","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Statistics","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Tax","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Tax","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Tax","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Tax","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","AA/AO","85","[c]","23290","23340"
"Leaver CS","2023","20-29","White","Unknown","EO","90","[c]","27870","28370"
"Leaver CS","2023","20-29","White","Unknown","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","SEO/HEO","125","[c]","37040","35650"
"Leaver CS","2023","20-29","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data and Technology","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data and Technology","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Operational Delivery","AA/AO","160","[c]","22570","21780"
"Leaver CS","2023","30-39","Asian","Operational Delivery","EO","145","[c]","29040","28120"
"Leaver CS","2023","30-39","Asian","Operational Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Operational Delivery","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Other","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Policy","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Policy","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Science and Engineering","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Tax","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Tax","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Tax","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data and Technology","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
