"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","HEO","30","[c]","36220","36020"
"New entrant CS","2023","Operational Research","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AO","90","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G7","10","[c]","50570","49260"
"New entrant CS","2023","Operational Research","Outside London","HEO","45","[c]","30090","30650"
"New entrant CS","2023","Operational Research","Outside London","SEO","15","[c]","39660","39890"
"New entrant CS","2023","Other","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AO","15","[c]","25850","25610"
"New entrant CS","2023","Other","London","EO","140","[c]","29290","29750"
"New entrant CS","2023","Other","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","HEO","55","[c]","35020","35410"
"New entrant CS","2023","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SEO","20","[c]","42460","43650"
"New entrant CS","2023","Other","Outside London","AA","205","[c]","20250","19770"
"New entrant CS","2023","Other","Outside London","AO","705","[c]","21900","21690"
"New entrant CS","2023","Other","Outside London","EO","90","[c]","26210","25750"
"New entrant CS","2023","Other","Outside London","G6","15","[c]","65460","67000"
"New entrant CS","2023","Other","Outside London","G7","50","[c]","52440","52000"
"New entrant CS","2023","Other","Outside London","HEO","155","[c]","31120","31270"
"New entrant CS","2023","Other","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SEO","95","[c]","40040","39500"
"New entrant CS","2023","Other","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Planning","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","G6","20","[c]","65200","60050"
"New entrant CS","2023","Planning Inspectors","Outside London","G7","55","[c]","42620","41840"
"New entrant CS","2023","Planning Inspectors","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AO","65","[c]","23390","25060"
"New entrant CS","2023","Policy","London","EO","285","[c]","28400","28720"
"New entrant CS","2023","Policy","London","G6","35","[c]","69010","67990"
"New entrant CS","2023","Policy","London","G7","145","[c]","56180","54940"
"New entrant CS","2023","Policy","London","HEO","470","[c]","34410","34410"
"New entrant CS","2023","Policy","London","SCS level","25","[c]","111160","95000"
"New entrant CS","2023","Policy","London","SEO","195","[c]","42490","41680"
"New entrant CS","2023","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Outside London","AA","25","[c]","18620","18300"
"New entrant CS","2023","Policy","Outside London","AO","55","[c]","22240","22150"
"New entrant CS","2023","Policy","Outside London","EO","155","[c]","25510","25500"
"New entrant CS","2023","Policy","Outside London","G6","25","[c]","62760","62060"
"New entrant CS","2023","Policy","Outside London","G7","115","[c]","51370","50320"
"New entrant CS","2023","Policy","Outside London","HEO","340","[c]","31670","31120"
"New entrant CS","2023","Policy","Outside London","SCS level","10","[c]","94360","85000"
"New entrant CS","2023","Policy","Outside London","SEO","175","[c]","38870","37720"
"New entrant CS","2023","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AO","20","[c]","23410","23200"
"New entrant CS","2023","Project Delivery","London","EO","65","[c]","28460","29660"
"New entrant CS","2023","Project Delivery","London","G6","20","[c]","72250","70840"
"New entrant CS","2023","Project Delivery","London","G7","40","[c]","56940","55240"
"New entrant CS","2023","Project Delivery","London","HEO","190","[c]","33700","35010"
"New entrant CS","2023","Project Delivery","London","SCS level","10","[c]","97220","96500"
"New entrant CS","2023","Project Delivery","London","SEO","45","[c]","44290","43480"
"New entrant CS","2023","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Outside London","AO","90","[c]","22390","22520"
"New entrant CS","2023","Project Delivery","Outside London","EO","165","[c]","26200","25920"
"New entrant CS","2023","Project Delivery","Outside London","G6","40","[c]","67320","64670"
"New entrant CS","2023","Project Delivery","Outside London","G7","155","[c]","51570","51520"
"New entrant CS","2023","Project Delivery","Outside London","HEO","295","[c]","32540","32500"
"New entrant CS","2023","Project Delivery","Outside London","SCS level","10","[c]","94100","87500"
"New entrant CS","2023","Project Delivery","Outside London","SEO","220","[c]","40460","41000"
"New entrant CS","2023","Project Delivery","Outside London","Unknown","75","[c]","33400","32500"
"New entrant CS","2023","Property","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","AO","15","[c]","26580","26920"
"New entrant CS","2023","Property","London","EO","15","[c]","29190","29660"
"New entrant CS","2023","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","London","G7","10","[c]","56910","56190"
"New entrant CS","2023","Property","London","HEO","25","[c]","33330","33830"
"New entrant CS","2023","Property","London","SEO","20","[c]","43950","43700"
"New entrant CS","2023","Property","Outside London","AA","40","[c]","19600","19770"
"New entrant CS","2023","Property","Outside London","AO","150","[c]","22340","22520"
"New entrant CS","2023","Property","Outside London","EO","110","[c]","26850","27080"
"New entrant CS","2023","Property","Outside London","G6","15","[c]","65650","64620"
"New entrant CS","2023","Property","Outside London","G7","35","[c]","53970","54440"
"New entrant CS","2023","Property","Outside London","HEO","130","[c]","33110","33830"
"New entrant CS","2023","Property","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Outside London","SEO","95","[c]","41300","41000"
"New entrant CS","2023","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","London","EO","10","[c]","30560","31310"
"New entrant CS","2023","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","AO","20","[c]","24100","24070"
"New entrant CS","2023","Psychology","Outside London","EO","80","[c]","28520","28480"
"New entrant CS","2023","Psychology","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outside London","HEO","30","[c]","31230","30940"
"New entrant CS","2023","Psychology","Outside London","SEO","10","[c]","43400","43870"
"New entrant CS","2023","Science and Engineering","London","AO","10","[c]","24590","24490"
"New entrant CS","2023","Science and Engineering","London","EO","15","[c]","28510","27840"
"New entrant CS","2023","Science and Engineering","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","G7","10","[c]","55460","54640"
"New entrant CS","2023","Science and Engineering","London","HEO","70","[c]","32710","32980"
"New entrant CS","2023","Science and Engineering","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","London","SEO","25","[c]","42610","41190"
"New entrant CS","2023","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","AA","50","[c]","19430","19280"
"New entrant CS","2023","Science and Engineering","Outside London","AO","245","[c]","22370","22150"
"New entrant CS","2023","Science and Engineering","Outside London","EO","205","[c]","26790","27080"
"New entrant CS","2023","Science and Engineering","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","G7","80","[c]","54110","52000"
"New entrant CS","2023","Science and Engineering","Outside London","HEO","465","[c]","31380","30960"
"New entrant CS","2023","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outside London","SEO","240","[c]","42660","43400"
"New entrant CS","2023","Science and Engineering","Outside London","Unknown","90","[c]","37180","32500"
"New entrant CS","2023","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","AA","10","[c]","27750","28250"
"New entrant CS","2023","Security","London","AO","15","[c]","29770","26400"
"New entrant CS","2023","Security","London","EO","15","[c]","31110","30950"
"New entrant CS","2023","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","HEO","15","[c]","36470","37850"
"New entrant CS","2023","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","London","SEO","15","[c]","44180","43750"
"New entrant CS","2023","Security","Outside London","AA","290","[c]","26170","27500"
"New entrant CS","2023","Security","Outside London","AO","290","[c]","29070","26350"
"New entrant CS","2023","Security","Outside London","EO","65","[c]","27670","27080"
"New entrant CS","2023","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","G7","15","[c]","54290","54440"
"New entrant CS","2023","Security","Outside London","HEO","45","[c]","35200","33830"
"New entrant CS","2023","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outside London","SEO","30","[c]","40630","39890"
"New entrant CS","2023","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","London","HEO","55","[c]","34660","36130"
"New entrant CS","2023","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","London","SEO","20","[c]","43560","43660"
"New entrant CS","2023","Social Research","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outside London","HEO","95","[c]","32140","31560"
"New entrant CS","2023","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outside London","SEO","30","[c]","40630","40470"
"New entrant CS","2023","Statistics","London","AA","40","[c]","23470","23500"
"New entrant CS","2023","Statistics","London","AO","20","[c]","26020","26870"
"New entrant CS","2023","Statistics","London","EO","30","[c]","29910","29920"
"New entrant CS","2023","Statistics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","London","HEO","75","[c]","33590","33880"
"New entrant CS","2023","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outside London","AA","10","[c]","21040","21380"
"New entrant CS","2023","Statistics","Outside London","AO","15","[c]","21810","22150"
"New entrant CS","2023","Statistics","Outside London","EO","45","[c]","26760","26870"
"New entrant CS","2023","Statistics","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outside London","HEO","90","[c]","32380","32040"
"New entrant CS","2023","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Outside London","SEO","25","[c]","40670","40640"
"New entrant CS","2023","Statistics","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Tax","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","London","HEO","30","[c]","39120","39110"
"New entrant CS","2023","Tax","Outside London","AO","10","[c]","22520","22520"
"New entrant CS","2023","Tax","Outside London","EO","60","[c]","27670","27650"
"New entrant CS","2023","Tax","Outside London","G7","25","[c]","53370","52600"
"New entrant CS","2023","Tax","Outside London","HEO","105","[c]","34460","34400"
"New entrant CS","2023","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","AO","130","[c]","24900","25280"
"New entrant CS","2023","Unknown","London","EO","175","[c]","27860","28770"
"New entrant CS","2023","Unknown","London","G6","15","[c]","79380","72300"
"New entrant CS","2023","Unknown","London","G7","55","[c]","56560","54850"
"New entrant CS","2023","Unknown","London","HEO","320","[c]","32060","28840"
"New entrant CS","2023","Unknown","London","SCS level","20","[c]","105750","100500"
"New entrant CS","2023","Unknown","London","SEO","50","[c]","42630","41950"
"New entrant CS","2023","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","AA","970","[c]","22350","22180"
"New entrant CS","2023","Unknown","Outside London","AO","670","[c]","23280","22520"
"New entrant CS","2023","Unknown","Outside London","EO","1135","[c]","28870","29100"
"New entrant CS","2023","Unknown","Outside London","G6","70","[c]","72590","70730"
"New entrant CS","2023","Unknown","Outside London","G7","270","[c]","55620","52360"
"New entrant CS","2023","Unknown","Outside London","HEO","725","[c]","34260","33520"
"New entrant CS","2023","Unknown","Outside London","SCS level","35","[c]","96800","87990"
"New entrant CS","2023","Unknown","Outside London","SEO","395","[c]","43240","41640"
"New entrant CS","2023","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","25","[c]","24660","24330"
"New entrant CS","2023","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Outside London","EO","10","[c]","25920","25920"
"New entrant CS","2023","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Outside London","SEO","25","[c]","39050","37300"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
