"Status","Year","Disability","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Female","Heterosexual / straight","235","215","34020","27450"
"In post","2023","Undeclared","Department for Transport","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Female","Undeclared","160","140","29870","26960"
"In post","2023","Undeclared","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Male","Heterosexual / straight","275","270","36060","31350"
"In post","2023","Undeclared","Department for Transport","Male","LGBO","35","35","35900","31560"
"In post","2023","Undeclared","Department for Transport","Male","Undeclared","340","330","37440","32810"
"In post","2023","Undeclared","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Female","Heterosexual / straight","1290","1140","28870","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Female","LGBO","105","95","28590","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Female","Undeclared","505","445","29520","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Female","Unknown","325","275","27830","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Male","Heterosexual / straight","840","815","30380","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Male","LGBO","100","95","30690","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Male","Undeclared","575","555","33470","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Male","Unknown","180","175","29950","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Female","Heterosexual / straight","345","325","46470","41680"
"In post","2023","Undeclared","Department of Health and Social Care","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Female","Undeclared","120","105","48810","42170"
"In post","2023","Undeclared","Department of Health and Social Care","Female","Unknown","565","525","48170","41780"
"In post","2023","Undeclared","Department of Health and Social Care","Male","Heterosexual / straight","180","180","57530","52850"
"In post","2023","Undeclared","Department of Health and Social Care","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Male","Undeclared","65","60","60890","53780"
"In post","2023","Undeclared","Department of Health and Social Care","Male","Unknown","370","360","54450","51490"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Female","Heterosexual / straight","105","100","39990","38100"
"In post","2023","Undeclared","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Male","Heterosexual / straight","100","100","39730","36800"
"In post","2023","Undeclared","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Male","Undeclared","30","30","39800","38550"
"In post","2023","Undeclared","Food Standards Agency","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","45","40","47710","40810"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Female","Unknown","55","55","47620","40470"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","55","55","53280","46080"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Male","Unknown","80","80","57270","55070"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Female","Heterosexual / straight","55","50","32690","28080"
"In post","2023","Undeclared","HM Land Registry","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Female","Undeclared","70","60","34690","34850"
"In post","2023","Undeclared","HM Land Registry","Female","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Male","Heterosexual / straight","30","30","34260","28080"
"In post","2023","Undeclared","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Male","Undeclared","85","80","36750","34850"
"In post","2023","Undeclared","HM Land Registry","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","Female","Heterosexual / straight","570","510","34350","31760"
"In post","2023","Undeclared","HM Revenue and Customs","Female","LGBO","75","70","32510","28130"
"In post","2023","Undeclared","HM Revenue and Customs","Female","Undeclared","735","645","37120","34890"
"In post","2023","Undeclared","HM Revenue and Customs","Female","Unknown","120","100","32950","28130"
"In post","2023","Undeclared","HM Revenue and Customs","Male","Heterosexual / straight","555","540","35890","34400"
"In post","2023","Undeclared","HM Revenue and Customs","Male","LGBO","85","80","33950","32540"
"In post","2023","Undeclared","HM Revenue and Customs","Male","Undeclared","1160","1110","40220","35000"
"In post","2023","Undeclared","HM Revenue and Customs","Male","Unknown","160","145","37620","33470"
"In post","2023","Undeclared","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Female","Heterosexual / straight","95","95","45400","46340"
"In post","2023","Undeclared","HM Treasury","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Female","Undeclared","55","50","44900","46200"
"In post","2023","Undeclared","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Male","Heterosexual / straight","95","90","48550","53550"
"In post","2023","Undeclared","HM Treasury","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Male","Undeclared","75","75","48190","50870"
"In post","2023","Undeclared","HM Treasury","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","Female","Heterosexual / straight","300","270","33720","30200"
"In post","2023","Undeclared","Home Office","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","Female","Undeclared","370","325","34250","30200"
"In post","2023","Undeclared","Home Office","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Male","Heterosexual / straight","235","220","33170","30040"
"In post","2023","Undeclared","Home Office","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Home Office","Male","Undeclared","610","580","36220","32160"
"In post","2023","Undeclared","Home Office","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","Female","Heterosexual / straight","660","625","34300","31920"
"In post","2023","Undeclared","Ministry of Defence","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","Female","Undeclared","510","490","35580","34070"
"In post","2023","Undeclared","Ministry of Defence","Female","Unknown","50","50","37050","33040"
"In post","2023","Undeclared","Ministry of Defence","Male","Heterosexual / straight","960","930","35810","33990"
"In post","2023","Undeclared","Ministry of Defence","Male","LGBO","45","45","37620","38320"
"In post","2023","Undeclared","Ministry of Defence","Male","Undeclared","1165","1130","38100","35570"
"In post","2023","Undeclared","Ministry of Defence","Male","Unknown","85","80","39110","38930"
"In post","2023","Undeclared","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","Female","Heterosexual / straight","1895","1710","31530","28480"
"In post","2023","Undeclared","Ministry of Justice","Female","LGBO","205","200","31530","30440"
"In post","2023","Undeclared","Ministry of Justice","Female","Undeclared","995","905","32780","30410"
"In post","2023","Undeclared","Ministry of Justice","Female","Unknown","530","455","31670","31460"
"In post","2023","Undeclared","Ministry of Justice","Male","Heterosexual / straight","1940","1805","34310","32920"
"In post","2023","Undeclared","Ministry of Justice","Male","LGBO","120","115","34180","32920"
"In post","2023","Undeclared","Ministry of Justice","Male","Undeclared","1195","1135","35180","32920"
"In post","2023","Undeclared","Ministry of Justice","Male","Unknown","1050","925","33330","32920"
"In post","2023","Undeclared","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
