"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Female","Heterosexual / straight","35","[c]","28140","28120"
"Leaver CS","2023","Other ethnicity","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Female","Heterosexual / straight","35","[c]","22440","21780"
"Leaver CS","2023","Undeclared","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Female","Undeclared","100","[c]","22040","21690"
"Leaver CS","2023","Undeclared","AO","Female","Unknown","85","[c]","22200","21690"
"Leaver CS","2023","Undeclared","AO","Male","Heterosexual / straight","45","[c]","23530","22510"
"Leaver CS","2023","Undeclared","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Male","Undeclared","130","[c]","23840","21780"
"Leaver CS","2023","Undeclared","AO","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Female","Heterosexual / straight","35","[c]","28620","28120"
"Leaver CS","2023","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Female","Undeclared","70","[c]","28380","28080"
"Leaver CS","2023","Undeclared","EO","Female","Unknown","45","[c]","29280","28120"
"Leaver CS","2023","Undeclared","EO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Male","Undeclared","145","[c]","29190","27650"
"Leaver CS","2023","Undeclared","EO","Male","Unknown","45","[c]","30710","29060"
"Leaver CS","2023","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G7","Female","Undeclared","35","[c]","57200","56780"
"Leaver CS","2023","Undeclared","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G7","Male","Undeclared","55","[c]","58040","57540"
"Leaver CS","2023","Undeclared","G7","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HEO","Female","Undeclared","40","[c]","35590","34300"
"Leaver CS","2023","Undeclared","HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HEO","Male","Undeclared","75","[c]","35910","35180"
"Leaver CS","2023","Undeclared","HEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO","Female","Undeclared","50","[c]","41970","41660"
"Leaver CS","2023","Undeclared","SEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO","Male","Undeclared","90","[c]","44180","42750"
"Leaver CS","2023","Undeclared","SEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Unknown","435","[c]","21500","22080"
"Leaver CS","2023","Unknown","AA","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","Unknown","395","[c]","22020","22180"
"Leaver CS","2023","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","Heterosexual / straight","65","[c]","22020","21730"
"Leaver CS","2023","Unknown","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","Undeclared","20","[c]","[c]","[c]"
