"Status","Year","Ethnicity","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","No function","Defence Electronics and Components Agency","325","315","29040","29380"
"In post","2023","White","No function","Defence Equipment and Support","5245","5050","38250","35020"
"In post","2023","White","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","3450","3360","52460","54930"
"In post","2023","White","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","975","955","50030","53030"
"In post","2023","White","No function","Department for Education (excl. agencies)","2455","2345","47080","41720"
"In post","2023","White","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","2815","2715","44850","40260"
"In post","2023","White","No function","Department for International Trade","1430","1410","49460","44050"
"In post","2023","White","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","1610","1565","49060","49700"
"In post","2023","White","No function","Department for Transport (excl. agencies)","1305","1260","53390","54240"
"In post","2023","White","No function","Department for Work and Pensions (excl. agencies)","47565","41840","27290","28120"
"In post","2023","White","No function","Department of Health and Social Care (excl. agencies)","1565","1500","52860","51710"
"In post","2023","White","No function","Driver and Vehicle Licensing Agency","3825","3290","23940","22500"
"In post","2023","White","No function","Driver and Vehicle Standards Agency","2630","2435","29670","27490"
"In post","2023","White","No function","Education and Skills Funding Agency","275","260","42220","37880"
"In post","2023","White","No function","Food Standards Agency","885","850","37620","31730"
"In post","2023","White","No function","Foreign, Commonwealth and Development Office (excl. agencies)","2675","2640","53770","54330"
"In post","2023","White","No function","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Government Internal Audit Agency","70","65","43910","42700"
"In post","2023","White","No function","HM Courts and Tribunals Service","10030","8920","26990","21780"
"In post","2023","White","No function","HM Land Registry","3890","3445","30510","28080"
"In post","2023","White","No function","HM Prison and Probation Service","48105","45255","32510","30940"
"In post","2023","White","No function","HM Revenue and Customs (excl. agencies)","22105","20215","33250","28130"
"In post","2023","White","No function","HM Treasury (excl. agencies)","1155","1135","49500","53550"
"In post","2023","White","No function","Health and Safety Executive","1735","1645","43400","40840"
"In post","2023","White","No function","Home Office","21700","20215","33070","27650"
"In post","2023","White","No function","Intellectual Property Office","770","720","39510","31750"
"In post","2023","White","No function","Legal Aid Agency","835","780","31630","25830"
"In post","2023","White","No function","Maritime and Coastguard Agency","710","685","35030","31660"
"In post","2023","White","No function","Ministry of Defence (excl. agencies)","12675","12115","32450","27140"
"In post","2023","White","No function","Ministry of Justice (excl. agencies)","1230","1185","45860","43650"
"In post","2023","White","No function","National Crime Agency","3650","3560","42530","40440"
"In post","2023","White","No function","National Infrastructure Commission","30","30","58890","54620"
"In post","2023","White","No function","National Savings and Investments","40","40","58060","45000"
"In post","2023","White","No function","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Office for Standards in Education, Children's Services and Skills","1315","1275","55940","52750"
"In post","2023","White","No function","Office of Gas and Electricity Markets","515","505","42330","34220"
"In post","2023","White","No function","Office of Qualifications and Examinations Regulation","200","195","47080","43690"
"In post","2023","White","No function","Office of Rail and Road","190","180","58690","57700"
"In post","2023","White","No function","Office of the Public Guardian","575","540","26920","25830"
"In post","2023","White","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","5","5","[c]","[c]"
"In post","2023","White","No function","Office of the Secretary of State for Wales","20","20","[c]","[c]"
"In post","2023","White","No function","Planning Inspectorate","625","565","48200","48660"
"In post","2023","White","No function","Registers of Scotland","735","700","34680","32510"
"In post","2023","White","No function","Scottish Courts and Tribunals Service","650","605","30420","25060"
"In post","2023","White","No function","Scottish Prison Service","1300","1205","37130","37060"
"In post","2023","White","No function","Serious Fraud Office","35","35","50220","42000"
"In post","2023","White","No function","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Teaching Regulation Agency","55","50","34590","30330"
"In post","2023","White","No function","The Insolvency Service","600","565","33360","28840"
"In post","2023","White","No function","The National Archives","230","215","36050","31650"
"In post","2023","White","No function","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","UK Health Security Agency","2670","2510","46710","40880"
"In post","2023","White","No function","UK Hydrographic Office","435","410","35140","34370"
"In post","2023","White","No function","UK Statistics Authority","1940","1585","28800","24280"
"In post","2023","White","No function","Vehicle Certification Agency","135","125","37310","35280"
"In post","2023","White","No function","Veterinary Medicines Directorate","115","115","43020","40260"
"In post","2023","White","No function","Water Services Regulation Authority","80","75","58940","56100"
"In post","2023","White","No function","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Active Travel England","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Advisory, Conciliation and Arbitration Service","75","70","43670","41070"
"In post","2023","White","Project Delivery","Animal and Plant Health Agency","100","90","29980","26090"
"In post","2023","White","Project Delivery","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Building Digital UK","70","70","50740","53030"
"In post","2023","White","Project Delivery","Cabinet Office (excl. agencies)","120","115","73900","62390"
"In post","2023","White","Project Delivery","Central Civil Service Fast Stream","200","200","30650","30130"
"In post","2023","White","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","55","50","34330","30350"
"In post","2023","White","Project Delivery","Charity Commission","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Companies House","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Competition and Markets Authority","295","285","65750","62420"
"In post","2023","White","Project Delivery","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Crown Commercial Service","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Defence Electronics and Components Agency","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Defence Equipment and Support","1750","1680","43380","40890"
"In post","2023","White","Project Delivery","Defence Science and Technology Laboratory","995","950","42460","39890"
"In post","2023","White","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","30","54790","57710"
"In post","2023","White","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Department for Education (excl. agencies)","755","735","49400","51360"
"In post","2023","White","Project Delivery","Department for International Trade","50","50","50680","52360"
"In post","2023","White","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","100","95","50420","49970"
"In post","2023","White","Project Delivery","Department for Transport (excl. agencies)","260","255","58650","55740"
"In post","2023","White","Project Delivery","Department for Work and Pensions (excl. agencies)","1110","1005","40260","34970"
"In post","2023","White","Project Delivery","Department of Health and Social Care (excl. agencies)","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Driver and Vehicle Licensing Agency","45","40","34580","27350"
"In post","2023","White","Project Delivery","Driver and Vehicle Standards Agency","35","30","37240","39430"
"In post","2023","White","Project Delivery","Education and Skills Funding Agency","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Estyn","95","90","66720","78500"
"In post","2023","White","Project Delivery","FCDO Services","55","50","45990","40750"
"In post","2023","White","Project Delivery","Food Standards Agency","30","30","[c]","[c]"
"In post","2023","White","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","575","550","54160","55000"
"In post","2023","White","Project Delivery","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Government Internal Audit Agency","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Government Legal Department","10","5","[c]","[c]"
"In post","2023","White","Project Delivery","HM Courts and Tribunals Service","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","HM Land Registry","135","130","40290","39520"
"In post","2023","White","Project Delivery","HM Revenue and Customs (excl. agencies)","3685","3500","48740","42510"
"In post","2023","White","Project Delivery","HM Treasury (excl. agencies)","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Health and Safety Executive","55","50","43760","40540"
"In post","2023","White","Project Delivery","Home Office","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Institute for Apprenticeships and Technical Education","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Intellectual Property Office","40","35","47380","42110"
"In post","2023","White","Project Delivery","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Medicines and Healthcare Products Regulatory Agency","405","395","54720","54090"
"In post","2023","White","Project Delivery","Met Office","350","340","39860","39650"
