"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Transport","Economics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Economics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Economics","EO","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Economics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Economics","G6","Female","10","5","[c]","[c]"
"In post","2023","Department for Transport","Economics","G6","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Economics","G7","Female","20","20","[c]","[c]"
"In post","2023","Department for Transport","Economics","G7","Male","55","55","56210","55740"
"In post","2023","Department for Transport","Economics","HEO","Female","15","15","[c]","[c]"
"In post","2023","Department for Transport","Economics","HEO","Male","30","30","32480","33990"
"In post","2023","Department for Transport","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Economics","SEO","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Finance","AA","Female","10","5","[c]","[c]"
"In post","2023","Department for Transport","Finance","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Finance","AO","Female","25","25","[c]","[c]"
"In post","2023","Department for Transport","Finance","AO","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Finance","EO","Female","50","45","27210","27190"
"In post","2023","Department for Transport","Finance","EO","Male","35","35","27890","26960"
"In post","2023","Department for Transport","Finance","G6","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Finance","G6","Male","30","30","[c]","[c]"
"In post","2023","Department for Transport","Finance","G7","Female","45","40","56340","56000"
"In post","2023","Department for Transport","Finance","G7","Male","40","40","57240","57460"
"In post","2023","Department for Transport","Finance","HEO","Female","55","50","33080","31940"
"In post","2023","Department for Transport","Finance","HEO","Male","45","45","33980","33810"
"In post","2023","Department for Transport","Finance","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Finance","SEO","Female","50","45","42960","43320"
"In post","2023","Department for Transport","Finance","SEO","Male","60","60","43440","43580"
"In post","2023","Department for Transport","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","AO","Female","30","25","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","AO","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","EO","Female","65","60","27680","27260"
"In post","2023","Department for Transport","Human Resources","EO","Male","30","30","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","G6","Female","20","20","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","G7","Female","40","35","53730","54130"
"In post","2023","Department for Transport","Human Resources","G7","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","HEO","Female","90","85","32640","32240"
"In post","2023","Department for Transport","Human Resources","HEO","Male","35","35","33320","31940"
"In post","2023","Department for Transport","Human Resources","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","SEO","Female","80","75","41360","40180"
"In post","2023","Department for Transport","Human Resources","SEO","Male","25","25","[c]","[c]"
"In post","2023","Department for Transport","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","HEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","International Trade","G6","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","International Trade","G7","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","International Trade","G7","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","International Trade","HEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","International Trade","SCS level","Male","10","5","[c]","[c]"
"In post","2023","Department for Transport","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","EO","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","EO","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","HEO","Female","15","15","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","HEO","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","SEO","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","SEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Legal","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Medicine","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Medicine","G6","Female","30","20","[c]","[c]"
"In post","2023","Department for Transport","Medicine","G6","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Medicine","HEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Medicine","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Operational Delivery","AA","Female","720","520","19020","19000"
"In post","2023","Department for Transport","Operational Delivery","AA","Male","355","325","19030","19000"
"In post","2023","Department for Transport","Operational Delivery","AO","Female","2240","1870","22580","22500"
"In post","2023","Department for Transport","Operational Delivery","AO","Male","1815","1740","24740","22500"
"In post","2023","Department for Transport","Operational Delivery","EO","Female","1015","920","27770","27400"
"In post","2023","Department for Transport","Operational Delivery","EO","Male","2130","2010","28800","27450"
"In post","2023","Department for Transport","Operational Delivery","G6","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Operational Delivery","G6","Male","20","20","[c]","[c]"
"In post","2023","Department for Transport","Operational Delivery","G7","Female","40","40","53600","51540"
"In post","2023","Department for Transport","Operational Delivery","G7","Male","100","100","56030","57000"
