"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Home Office","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Operational Delivery","AA","75","55","21140","19500"
"In post","2023","65+","Home Office","Operational Delivery","AO","315","245","24000","22400"
"In post","2023","65+","Home Office","Operational Delivery","EO","315","215","29990","30160"
"In post","2023","65+","Home Office","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Operational Delivery","HEO","70","50","35380","35200"
"In post","2023","65+","Home Office","Operational Delivery","SEO","10","10","43780","43790"
"In post","2023","65+","Home Office","Other","AA","5","5","[c]","[c]"
"In post","2023","65+","Home Office","Other","AO","15","15","24280","22400"
"In post","2023","65+","Home Office","Other","EO","10","10","29140","30160"
"In post","2023","65+","Home Office","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Policy","G7","5","5","[c]","[c]"
"In post","2023","65+","Home Office","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2023","65+","Home Office","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Security","AA","15","15","22430","23500"
"In post","2023","65+","Home Office","Security","AO","10","10","[c]","[c]"
"In post","2023","65+","Home Office","Security","EO","10","5","[c]","[c]"
"In post","2023","65+","Home Office","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Commercial","HEO","10","10","34530","34300"
"In post","2023","65+","Ministry of Defence","Commercial","SEO","10","10","44210","43530"
"In post","2023","65+","Ministry of Defence","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Communications","EO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Communications","HEO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Digital, Data and Technology","AO","15","15","24030","23950"
"In post","2023","65+","Ministry of Defence","Digital, Data and Technology","EO","15","15","29420","29570"
"In post","2023","65+","Ministry of Defence","Digital, Data and Technology","G7","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Digital, Data and Technology","HEO","15","10","35490","34640"
"In post","2023","65+","Ministry of Defence","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Digital, Data and Technology","SEO","15","10","45800","43890"
"In post","2023","65+","Ministry of Defence","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Finance","AO","10","10","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Finance","EO","15","15","29060","28760"
"In post","2023","65+","Ministry of Defence","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Finance","HEO","15","10","36530","34810"
"In post","2023","65+","Ministry of Defence","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Finance","SEO","10","10","47580","46630"
"In post","2023","65+","Ministry of Defence","Geography","EO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Geography","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Human Resources","AO","30","25","22670","22220"
"In post","2023","65+","Ministry of Defence","Human Resources","EO","80","75","30150","29570"
"In post","2023","65+","Ministry of Defence","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Human Resources","G7","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Human Resources","HEO","60","55","35810","34640"
"In post","2023","65+","Ministry of Defence","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Human Resources","SEO","15","15","45750","44990"
"In post","2023","65+","Ministry of Defence","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Intelligence Analysis","EO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Intelligence Analysis","HEO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Intelligence Analysis","SEO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Knowledge and Information Management","AO","15","10","23140","22220"
"In post","2023","65+","Ministry of Defence","Knowledge and Information Management","EO","10","10","29350","28520"
"In post","2023","65+","Ministry of Defence","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Knowledge and Information Management","SEO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Medicine","AO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Medicine","G6","10","10","90310","93060"
"In post","2023","65+","Ministry of Defence","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Medicine","HEO","10","10","39810","40590"
"In post","2023","65+","Ministry of Defence","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Medicine","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Operational Delivery","AA","45","40","21390","21380"
"In post","2023","65+","Ministry of Defence","Operational Delivery","AO","270","235","23020","22220"
"In post","2023","65+","Ministry of Defence","Operational Delivery","EO","65","60","28540","27740"
"In post","2023","65+","Ministry of Defence","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Operational Delivery","G7","10","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Operational Delivery","HEO","80","75","35550","34300"
"In post","2023","65+","Ministry of Defence","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Operational Delivery","SEO","35","30","43560","42220"
"In post","2023","65+","Ministry of Defence","Operational Delivery","Unknown","15","15","37480","31920"
"In post","2023","65+","Ministry of Defence","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Other","AA","105","100","20150","19770"
"In post","2023","65+","Ministry of Defence","Other","AO","80","75","22340","21640"
"In post","2023","65+","Ministry of Defence","Other","EO","25","25","27890","27490"
"In post","2023","65+","Ministry of Defence","Other","G6","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Other","G7","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Other","HEO","30","25","34640","34300"
"In post","2023","65+","Ministry of Defence","Other","SEO","15","10","50570","44000"
"In post","2023","65+","Ministry of Defence","Other","Unknown","25","25","44250","38810"
"In post","2023","65+","Ministry of Defence","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Policy","AO","10","10","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Project Delivery","EO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Project Delivery","G6","10","10","72500","69080"
"In post","2023","65+","Ministry of Defence","Project Delivery","G7","15","15","55500","56180"
"In post","2023","65+","Ministry of Defence","Project Delivery","HEO","15","15","36050","36260"
"In post","2023","65+","Ministry of Defence","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Project Delivery","SEO","35","30","43230","42620"
"In post","2023","65+","Ministry of Defence","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Property","AA","80","75","19080","18830"
"In post","2023","65+","Ministry of Defence","Property","AO","10","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Property","EO","15","15","28170","27470"
"In post","2023","65+","Ministry of Defence","Property","G7","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Property","HEO","35","35","35790","34300"
"In post","2023","65+","Ministry of Defence","Property","SEO","25","25","44810","44800"
"In post","2023","65+","Ministry of Defence","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Science and Engineering","AO","45","40","23620","23430"
"In post","2023","65+","Ministry of Defence","Science and Engineering","EO","55","50","28450","27470"
"In post","2023","65+","Ministry of Defence","Science and Engineering","G6","10","5","77670","71940"
"In post","2023","65+","Ministry of Defence","Science and Engineering","G7","55","40","55940","56180"
"In post","2023","65+","Ministry of Defence","Science and Engineering","HEO","55","45","35750","34700"
"In post","2023","65+","Ministry of Defence","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Science and Engineering","SEO","55","50","44980","44230"
"In post","2023","65+","Ministry of Defence","Science and Engineering","Unknown","25","20","51440","45840"
"In post","2023","65+","Ministry of Defence","Security","AA","140","120","22500","21380"
"In post","2023","65+","Ministry of Defence","Security","AO","45","35","31470","25220"
"In post","2023","65+","Ministry of Defence","Security","EO","15","15","32820","28190"
"In post","2023","65+","Ministry of Defence","Security","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Security","G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Security","HEO","10","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Security","SEO","10","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Commercial","EO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Commercial","SEO","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Digital, Data and Technology","G7","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Justice","Digital, Data and Technology","HEO","10","10","33400","33930"
"In post","2023","65+","Ministry of Justice","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
