"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","270","240","43780","40060"
"In post","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for Education","Female","145","135","45050","40260"
"In post","2023","60-64","Declared non-disabled","Department for Education","Male","110","100","51080","52010"
"In post","2023","60-64","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","260","230","32990","29080"
"In post","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","255","235","39350","34370"
"In post","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for International Trade","Female","35","35","47040","42060"
"In post","2023","60-64","Declared non-disabled","Department for International Trade","Male","50","45","47960","45190"
"In post","2023","60-64","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","70","60","47690","40390"
"In post","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","75","65","52640","50900"
"In post","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for Transport","Female","445","330","26790","22500"
"In post","2023","60-64","Declared non-disabled","Department for Transport","Male","625","560","34560","28590"
"In post","2023","60-64","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department for Work and Pensions","Female","5150","3860","28080","28120"
"In post","2023","60-64","Declared non-disabled","Department for Work and Pensions","Male","2290","1910","31120","28120"
"In post","2023","60-64","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Department of Health and Social Care","Female","125","105","49680","41680"
"In post","2023","60-64","Declared non-disabled","Department of Health and Social Care","Male","95","85","57860","52480"
"In post","2023","60-64","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Food Standards Agency","Female","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Food Standards Agency","Male","85","75","33660","29430"
"In post","2023","60-64","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","100","90","47490","40420"
"In post","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","145","140","52640","49400"
"In post","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","HM Land Registry","Female","230","155","31950","28080"
"In post","2023","60-64","Declared non-disabled","HM Land Registry","Male","200","145","35930","34850"
"In post","2023","60-64","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","HM Revenue and Customs","Female","2035","1530","32840","29730"
"In post","2023","60-64","Declared non-disabled","HM Revenue and Customs","Male","1370","1135","38210","35000"
"In post","2023","60-64","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","HM Treasury","Female","45","35","45210","43160"
"In post","2023","60-64","Declared non-disabled","HM Treasury","Male","30","25","47700","45820"
"In post","2023","60-64","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Home Office","Female","1020","815","30310","26450"
"In post","2023","60-64","Declared non-disabled","Home Office","Male","945","780","34360","30000"
"In post","2023","60-64","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Ministry of Defence","Female","1310","1190","30920","27270"
"In post","2023","60-64","Declared non-disabled","Ministry of Defence","Male","2805","2620","36420","34300"
"In post","2023","60-64","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Ministry of Justice","Female","2400","2020","29280","25480"
"In post","2023","60-64","Declared non-disabled","Ministry of Justice","Male","2170","1800","33290","32060"
"In post","2023","60-64","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","National Crime Agency","Female","35","30","44080","40740"
"In post","2023","60-64","Declared non-disabled","National Crime Agency","Male","90","80","46390","45610"
"In post","2023","60-64","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","80","70","56300","52750"
"In post","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","30","25","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Male","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Scottish Government","Female","375","310","39810","33520"
"In post","2023","60-64","Declared non-disabled","Scottish Government","Male","400","360","43120","38210"
"In post","2023","60-64","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The National Archives","Female","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The National Archives","Male","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","Male","20","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","Female","150","110","29240","24840"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","Male","125","100","30490","24840"
"In post","2023","60-64","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Welsh Government","Female","235","200","41200","39690"
"In post","2023","60-64","Declared non-disabled","Welsh Government","Male","180","155","50680","49370"
"In post","2023","60-64","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","Female","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Cabinet Office","Male","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Female","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
