"Status","Year","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","80","[c]","53810","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","70","[c]","33690","33570"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","55","[c]","33090","33570"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","55","[c]","40160","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","70","[c]","39870","40050"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Female","35","[c]","54380","53030"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Male","30","[c]","54760","53030"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Female","45","[c]","35430","35040"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Male","30","[c]","35910","35620"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","EO","Female","40","[c]","25250","25900"
"Leaver CS","2023","Department for Education (excl. agencies)","EO","Male","30","[c]","24260","25900"
"Leaver CS","2023","Department for Education (excl. agencies)","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","G7","Female","50","[c]","54420","52320"
"Leaver CS","2023","Department for Education (excl. agencies)","G7","Male","45","[c]","54440","51780"
"Leaver CS","2023","Department for Education (excl. agencies)","HEO","Female","50","[c]","31430","31200"
"Leaver CS","2023","Department for Education (excl. agencies)","HEO","Male","35","[c]","31290","30330"
"Leaver CS","2023","Department for Education (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","SEO","Female","65","[c]","40690","40570"
"Leaver CS","2023","Department for Education (excl. agencies)","SEO","Male","50","[c]","40070","38210"
"Leaver CS","2023","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Male","40","[c]","22830","26250"
"Leaver CS","2023","Department for International Trade","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Female","35","[c]","54030","53780"
"Leaver CS","2023","Department for International Trade","G7","Male","35","[c]","54870","54900"
"Leaver CS","2023","Department for International Trade","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Female","35","[c]","52170","53130"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Male","35","[c]","53740","53360"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Female","35","[c]","32750","33210"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","Male","45","[c]","33060","33210"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Female","30","[c]","40240","39600"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","G7","Male","40","[c]","56880","55740"
"Leaver CS","2023","Department for Transport (excl. agencies)","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","HEO","Male","30","[c]","35540","35760"
"Leaver CS","2023","Department for Transport (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","SEO","Male","30","[c]","43330","43750"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","AO","Female","2085","[c]","21850","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","AO","Male","1070","[c]","21880","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","EO","Female","2685","[c]","28620","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","EO","Male","1465","[c]","28650","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","G6","Male","50","[c]","71590","72440"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","G7","Female","75","[c]","53380","52630"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","G7","Male","105","[c]","55770","55150"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","HEO","Female","210","[c]","35210","34290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","HEO","Male","140","[c]","35420","34290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","SEO","Female","120","[c]","39600","38470"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","SEO","Male","115","[c]","41300","40330"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","EO","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","G6","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","G7","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","HEO","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","SEO","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","AA","Female","95","[c]","18800","19000"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","AA","Male","50","[c]","19150","19000"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","AO","Female","215","[c]","22240","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","AO","Male","120","[c]","22330","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","AA","Female","[c]","[c]","[c]","[c]"
