"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","UK Statistics Authority","Female","90","[c]","33540","27330"
"New entrant CS","2023","40-49","UK Statistics Authority","Male","60","[c]","38350","31590"
"New entrant CS","2023","40-49","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","Female","40","[c]","39100","41700"
"New entrant CS","2023","40-49","Welsh Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","Female","65","[c]","36740","31410"
"New entrant CS","2023","50-59","Attorney General's Departments","Male","40","[c]","42820","49050"
"New entrant CS","2023","50-59","Cabinet Office","Female","45","[c]","62890","53150"
"New entrant CS","2023","50-59","Cabinet Office","Male","60","[c]","57700","51290"
"New entrant CS","2023","50-59","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Female","65","[c]","37390","36760"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Male","55","[c]","37680","37470"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","Female","130","[c]","31620","25920"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","Male","100","[c]","33670","25920"
"New entrant CS","2023","50-59","Department for International Trade","Female","75","[c]","45130","42540"
"New entrant CS","2023","50-59","Department for International Trade","Male","70","[c]","49870","46470"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","Female","100","[c]","25500","22500"
"New entrant CS","2023","50-59","Department for Transport","Male","220","[c]","30050","26830"
"New entrant CS","2023","50-59","Department for Work and Pensions","Female","270","[c]","27910","21690"
"New entrant CS","2023","50-59","Department for Work and Pensions","Male","230","[c]","32730","28120"
"New entrant CS","2023","50-59","Department of Health and Social Care","Female","95","[c]","47250","38570"
"New entrant CS","2023","50-59","Department of Health and Social Care","Male","70","[c]","58470","51490"
"New entrant CS","2023","50-59","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","Female","30","[c]","23670","23390"
"New entrant CS","2023","50-59","HM Land Registry","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Revenue and Customs","Female","255","[c]","27200","22520"
"New entrant CS","2023","50-59","HM Revenue and Customs","Male","280","[c]","32650","26470"
"New entrant CS","2023","50-59","HM Treasury","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Treasury","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Home Office","Female","550","[c]","26330","25750"
"New entrant CS","2023","50-59","Home Office","Male","520","[c]","29210","25750"
"New entrant CS","2023","50-59","Ministry of Defence","Female","375","[c]","31480","27080"
"New entrant CS","2023","50-59","Ministry of Defence","Male","715","[c]","36580","33140"
"New entrant CS","2023","50-59","Ministry of Justice","Female","910","[c]","24640","23640"
"New entrant CS","2023","50-59","Ministry of Justice","Male","705","[c]","26780","23640"
"New entrant CS","2023","50-59","National Crime Agency","Female","35","[c]","38010","36040"
"New entrant CS","2023","50-59","National Crime Agency","Male","75","[c]","44860","38640"
"New entrant CS","2023","50-59","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Female","75","[c]","56430","50250"
"New entrant CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Gas and Electricity Markets","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scottish Government","Female","395","[c]","31950","29100"
"New entrant CS","2023","50-59","Scottish Government","Male","240","[c]","33980","29100"
"New entrant CS","2023","50-59","The National Archives","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","UK Statistics Authority","Female","90","[c]","27030","21200"
"New entrant CS","2023","50-59","UK Statistics Authority","Male","80","[c]","29750","21200"
"New entrant CS","2023","50-59","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Welsh Government","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Welsh Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Male","35","[c]","47040","45190"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Male","55","[c]","28410","26780"
"New entrant CS","2023","60-64","Department for Work and Pensions","Female","50","[c]","25130","21690"
"New entrant CS","2023","60-64","Department for Work and Pensions","Male","60","[c]","28340","21690"
"New entrant CS","2023","60-64","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Female","40","[c]","25170","22520"
"New entrant CS","2023","60-64","HM Revenue and Customs","Male","60","[c]","33340","26920"
"New entrant CS","2023","60-64","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Female","120","[c]","25060","22400"
"New entrant CS","2023","60-64","Home Office","Male","115","[c]","27800","25750"
"New entrant CS","2023","60-64","Ministry of Defence","Female","40","[c]","32020","27080"
"New entrant CS","2023","60-64","Ministry of Defence","Male","155","[c]","34580","32500"
"New entrant CS","2023","60-64","Ministry of Justice","Female","150","[c]","23580","23090"
"New entrant CS","2023","60-64","Ministry of Justice","Male","210","[c]","25730","23640"
"New entrant CS","2023","60-64","National Crime Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","National Crime Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scottish Government","Female","65","[c]","28470","24890"
"New entrant CS","2023","60-64","Scottish Government","Male","50","[c]","32770","29100"
"New entrant CS","2023","60-64","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","UK Statistics Authority","Female","35","[c]","21460","21200"
"New entrant CS","2023","60-64","UK Statistics Authority","Male","55","[c]","24520","21200"
"New entrant CS","2023","60-64","Welsh Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for International Trade","Male","35","[c]","45390","42370"
"New entrant CS","2023","65+","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Home Office","Female","35","[c]","23890","22400"
"New entrant CS","2023","65+","Home Office","Male","40","[c]","27410","25750"
"New entrant CS","2023","65+","Ministry of Defence","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Defence","Male","35","[c]","36220","27800"
"New entrant CS","2023","65+","Ministry of Justice","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","65+","Ministry of Justice","Male","45","[c]","24520","23230"
"New entrant CS","2023","65+","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","UK Statistics Authority","Male","35","[c]","21420","21200"
"New entrant CS","2023","65+","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Female","80","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Male","45","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
