"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared disabled","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Asian","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Asian","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","White","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","White","AO","155","[c]","22790","21690"
"Leaver CS","2023","40-49","Declared disabled","White","EO","140","[c]","28370","27570"
"Leaver CS","2023","40-49","Declared disabled","White","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","White","G7","35","[c]","55410","54280"
"Leaver CS","2023","40-49","Declared disabled","White","HEO","55","[c]","34200","34050"
"Leaver CS","2023","40-49","Declared disabled","White","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","White","SEO","50","[c]","43080","41690"
"Leaver CS","2023","40-49","Declared disabled","White","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","AO","65","[c]","22680","21690"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","EO","85","[c]","28780","28120"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","G7","40","[c]","56300","53660"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","HEO","45","[c]","34790","34260"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","SEO","45","[c]","43800","42780"
"Leaver CS","2023","40-49","Declared non-disabled","Asian","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Black","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Black","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Black","EO","80","[c]","29800","30490"
"Leaver CS","2023","40-49","Declared non-disabled","Black","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Black","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Black","HEO","50","[c]","34530","34300"
"Leaver CS","2023","40-49","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Black","SEO","45","[c]","42510","41740"
"Leaver CS","2023","40-49","Declared non-disabled","Black","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","AO","45","[c]","22300","21690"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","White","AA","120","[c]","21020","20750"
"Leaver CS","2023","40-49","Declared non-disabled","White","AO","760","[c]","22360","21690"
"Leaver CS","2023","40-49","Declared non-disabled","White","EO","645","[c]","28160","27570"
"Leaver CS","2023","40-49","Declared non-disabled","White","G6","195","[c]","70280","68540"
"Leaver CS","2023","40-49","Declared non-disabled","White","G7","320","[c]","56730","55200"
"Leaver CS","2023","40-49","Declared non-disabled","White","HEO","280","[c]","34060","33540"
"Leaver CS","2023","40-49","Declared non-disabled","White","SCS level","110","[c]","92320","87290"
"Leaver CS","2023","40-49","Declared non-disabled","White","SEO","285","[c]","42910","41800"
"Leaver CS","2023","40-49","Declared non-disabled","White","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","AO","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","White","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
