"Status","Year","Organisation","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Home Office","Home Office","London","Female","7850","7350","39990","36180"
"In post","2023","Home Office","Home Office","London","Male","6740","6565","42110","36180"
"In post","2023","Home Office","Home Office","North East (England)","Female","1000","870","26720","25750"
"In post","2023","Home Office","Home Office","North East (England)","Male","780","735","27580","25880"
"In post","2023","Home Office","Home Office","North West (England)","Female","5185","4755","28420","25880"
"In post","2023","Home Office","Home Office","North West (England)","Male","4085","3975","30000","25880"
"In post","2023","Home Office","Home Office","Northern Ireland","Female","400","365","27020","25750"
"In post","2023","Home Office","Home Office","Northern Ireland","Male","370","355","26630","25880"
"In post","2023","Home Office","Home Office","Overseas","Female","65","65","[c]","[c]"
"In post","2023","Home Office","Home Office","Overseas","Male","85","85","[c]","[c]"
"In post","2023","Home Office","Home Office","Scotland","Female","810","750","27950","25880"
"In post","2023","Home Office","Home Office","Scotland","Male","740","710","28890","25880"
"In post","2023","Home Office","Home Office","South East (England)","Female","1830","1655","28740","26730"
"In post","2023","Home Office","Home Office","South East (England)","Male","2775","2625","29540","27050"
"In post","2023","Home Office","Home Office","South West (England)","Female","215","195","29780","26180"
"In post","2023","Home Office","Home Office","South West (England)","Male","310","290","32170","27650"
"In post","2023","Home Office","Home Office","Unknown","Female","85","75","27890","26140"
"In post","2023","Home Office","Home Office","Unknown","Male","125","110","30210","27010"
"In post","2023","Home Office","Home Office","Wales","Female","510","470","29460","25980"
"In post","2023","Home Office","Home Office","Wales","Male","410","400","30970","26000"
"In post","2023","Home Office","Home Office","West Midlands (England)","Female","840","770","29960","26380"
"In post","2023","Home Office","Home Office","West Midlands (England)","Male","630","605","30700","26300"
"In post","2023","Home Office","Home Office","Yorkshire and The Humber","Female","2500","2270","29480","25880"
"In post","2023","Home Office","Home Office","Yorkshire and The Humber","Male","2340","2285","30610","25880"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Female","70","70","54370","55290"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Male","45","45","56440","55560"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Female","20","20","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Male","15","15","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Female","20","15","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","Female","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Female","90","85","45070","51460"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Male","40","40","48670","51460"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Female","25","20","[c]","[c]"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Male","35","35","54240","54130"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Female","780","715","36340","31390"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Male","855","825","44330","42770"
"In post","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Female","105","90","25810","21780"
"In post","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Male","65","60","27320","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","East of England","Female","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","East of England","Male","10","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","London","Female","90","85","43680","43650"
"In post","2023","Legal Aid Agency","Ministry of Justice","London","Male","55","55","49200","46580"
"In post","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Female","165","145","27220","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Male","110","105","29170","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Female","170","160","27340","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Male","95","95","28250","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Female","45","40","28950","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Male","25","25","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Wales","Female","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Wales","Male","30","30","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","West Midlands (England)","Female","80","75","25860","21780"
"In post","2023","Legal Aid Agency","Ministry of Justice","West Midlands (England)","Male","35","35","29500","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","Yorkshire and The Humber","Female","35","30","30420","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","East of England","Female","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","East of England","Male","20","20","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","London","Male","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","Male","30","30","34120","31350"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Scotland","Female","50","45","30970","27260"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Scotland","Male","110","110","36600","32950"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","South East (England)","Female","305","285","35050","31660"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","South East (England)","Male","385","380","37780","32950"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","South West (England)","Female","15","10","[c]","[c]"
