"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Teaching Regulation Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","AA/AO","Female","40","35","22440","22180"
"In post","2023","Declared disabled","The Insolvency Service","AA/AO","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","EO","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","EO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","SEO/HEO","Female","65","60","38560","40280"
"In post","2023","Declared disabled","The Insolvency Service","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","EO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","AA/AO","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","EO","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","EO","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","G6/G7","Female","60","55","58550","55610"
"In post","2023","Declared disabled","UK Health Security Agency","G6/G7","Male","35","35","57610","55100"
"In post","2023","Declared disabled","UK Health Security Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","SEO/HEO","Female","60","60","36570","35610"
"In post","2023","Declared disabled","UK Health Security Agency","SEO/HEO","Male","35","35","36050","35300"
"In post","2023","Declared disabled","UK Health Security Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","EO","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","EO","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","SEO/HEO","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","AA/AO","Female","90","60","21120","21200"
"In post","2023","Declared disabled","UK Statistics Authority","AA/AO","Male","65","45","21290","21200"
"In post","2023","Declared disabled","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","EO","Female","55","55","25580","24840"
"In post","2023","Declared disabled","UK Statistics Authority","EO","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","G6/G7","Female","60","60","54100","51460"
"In post","2023","Declared disabled","UK Statistics Authority","G6/G7","Male","30","30","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","SEO/HEO","Female","175","165","35190","34060"
"In post","2023","Declared disabled","UK Statistics Authority","SEO/HEO","Male","120","115","35560","35050"
"In post","2023","Declared disabled","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
