"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Policy","Heterosexual / straight","1885","1840","47230","43210"
"In post","2023","Declared disabled","No function","Policy","LGBO","445","435","46080","41540"
"In post","2023","Declared disabled","No function","Policy","Undeclared","205","200","45640","41690"
"In post","2023","Declared disabled","No function","Policy","Unknown","105","105","50140","45100"
"In post","2023","Declared disabled","No function","Project Delivery","Heterosexual / straight","115","115","46390","43210"
"In post","2023","Declared disabled","No function","Project Delivery","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Project Delivery","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","Heterosexual / straight","105","105","35770","31670"
"In post","2023","Declared disabled","No function","Psychology","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Science and Engineering","Heterosexual / straight","500","480","38890","37170"
"In post","2023","Declared disabled","No function","Science and Engineering","LGBO","50","50","37690","34300"
"In post","2023","Declared disabled","No function","Science and Engineering","Undeclared","90","85","39730","40260"
"In post","2023","Declared disabled","No function","Science and Engineering","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Tax","Heterosexual / straight","880","820","39090","35000"
"In post","2023","Declared disabled","No function","Tax","LGBO","120","120","36080","34700"
"In post","2023","Declared disabled","No function","Tax","Undeclared","100","90","39380","35000"
"In post","2023","Declared disabled","No function","Tax","Unknown","75","70","37280","35000"
"In post","2023","Declared disabled","No function","Unknown","Heterosexual / straight","335","325","41440","35000"
"In post","2023","Declared disabled","No function","Unknown","LGBO","90","85","41750","35310"
"In post","2023","Declared disabled","No function","Unknown","Undeclared","50","50","45900","40910"
"In post","2023","Declared disabled","No function","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Inspector of Education and Training","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","Heterosexual / straight","160","150","38250","34460"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","Heterosexual / straight","110","100","54160","55850"
"In post","2023","Declared disabled","Project Delivery","Policy","LGBO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","Heterosexual / straight","1255","1200","43490","41000"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","LGBO","145","140","43340","39330"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","Undeclared","135","130","44940","41780"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","Unknown","115","110","37320","33990"
"In post","2023","Declared disabled","Project Delivery","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","Heterosexual / straight","105","105","43390","42620"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","LGBO","10","10","[c]","[c]"
