"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Companies House","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Defence Equipment and Support","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Defence Equipment and Support","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Education (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Education (excl. agencies)","Male","30","30","48170","51360"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","35","35","44930","49400"
"In post","2023","Undeclared","Digital, Data & Technology","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Female","50","45","42020","38470"
"In post","2023","Undeclared","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Male","160","160","45360","39150"
"In post","2023","Undeclared","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Male","60","60","46450","43080"
"In post","2023","Undeclared","Digital, Data & Technology","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Driver and Vehicle Standards Agency","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Food Standards Agency","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","HM Courts and Tribunals Service","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","HM Courts and Tribunals Service","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","HM Land Registry","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","HM Land Registry","Male","35","30","40770","39460"
"In post","2023","Undeclared","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Female","60","60","45890","42140"
"In post","2023","Undeclared","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Male","160","155","43460","42140"
"In post","2023","Undeclared","Digital, Data & Technology","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Home Office","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Home Office","Male","35","35","50120","47830"
"In post","2023","Undeclared","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Maritime and Coastguard Agency","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Female","80","75","33070","33830"
"In post","2023","Undeclared","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Male","170","165","37320","36300"
"In post","2023","Undeclared","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Male","40","40","49560","48070"
"In post","2023","Undeclared","Digital, Data & Technology","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","The National Archives","Female","[c]","[c]","[c]","[c]"
