"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","20","15","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lancashire","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Merseyside","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Sussex CC","25","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Enfield","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Thames Gateway","25","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","25","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","45","40","27970","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North East","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North West","50","45","24720","21690"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South East","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwynedd","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hackney and Newham","30","30","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Haringey and Islington","30","25","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","15","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lambeth","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","135","130","33250","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","35","30","26400","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Luton","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Manchester","105","105","42070","34170"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Mid Lancashire","135","125","25000","21690"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Lanarkshire","15","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Northamptonshire","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Nottingham","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Plymouth","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Portsmouth","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Redbridge and Waltham Forest","35","35","30460","32520"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sandwell","15","10","[c]","[c]"
