"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","EO","Heterosexual / straight","40","[c]","28660","27760"
"Leaver CS","2023","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","EO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Legal","G6/G7","Heterosexual / straight","275","[c]","60140","56450"
"Leaver CS","2023","Legal","G6/G7","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Legal","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","G6/G7","Unknown","105","[c]","61680","61600"
"Leaver CS","2023","Legal","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SEO/HEO","Heterosexual / straight","125","[c]","40550","40800"
"Leaver CS","2023","Legal","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","SEO/HEO","Unknown","105","[c]","37860","36050"
"Leaver CS","2023","Medicine","AA/AO","Heterosexual / straight","35","[c]","24160","24680"
"Leaver CS","2023","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","EO","Heterosexual / straight","30","[c]","33730","32930"
"Leaver CS","2023","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","G6/G7","Heterosexual / straight","50","[c]","74150","73710"
"Leaver CS","2023","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SEO/HEO","Heterosexual / straight","105","[c]","40480","40590"
"Leaver CS","2023","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","AA/AO","Heterosexual / straight","6765","[c]","22050","21690"
"Leaver CS","2023","Operational Delivery","AA/AO","LGBO","590","[c]","21960","21690"
"Leaver CS","2023","Operational Delivery","AA/AO","Undeclared","805","[c]","22010","21690"
"Leaver CS","2023","Operational Delivery","AA/AO","Unknown","5260","[c]","22390","21780"
"Leaver CS","2023","Operational Delivery","EO","Heterosexual / straight","4490","[c]","28550","28120"
"Leaver CS","2023","Operational Delivery","EO","LGBO","365","[c]","28490","28100"
"Leaver CS","2023","Operational Delivery","EO","Undeclared","525","[c]","28540","28120"
"Leaver CS","2023","Operational Delivery","EO","Unknown","1715","[c]","28630","28120"
"Leaver CS","2023","Operational Delivery","G6/G7","Heterosexual / straight","410","[c]","59110","56980"
"Leaver CS","2023","Operational Delivery","G6/G7","LGBO","35","[c]","58890","58480"
"Leaver CS","2023","Operational Delivery","G6/G7","Undeclared","50","[c]","58140","56760"
"Leaver CS","2023","Operational Delivery","G6/G7","Unknown","255","[c]","57980","55480"
"Leaver CS","2023","Operational Delivery","SCS level","Heterosexual / straight","70","[c]","99700","93630"
"Leaver CS","2023","Operational Delivery","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","SCS level","Unknown","55","[c]","93700","82470"
"Leaver CS","2023","Operational Delivery","SEO/HEO","Heterosexual / straight","1480","[c]","37560","36330"
"Leaver CS","2023","Operational Delivery","SEO/HEO","LGBO","110","[c]","35800","35410"
"Leaver CS","2023","Operational Delivery","SEO/HEO","Undeclared","200","[c]","39080","38300"
"Leaver CS","2023","Operational Delivery","SEO/HEO","Unknown","665","[c]","36520","35410"
"Leaver CS","2023","Operational Delivery","Unknown","Heterosexual / straight","1140","[c]","39650","31530"
"Leaver CS","2023","Operational Delivery","Unknown","LGBO","120","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Undeclared","105","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Unknown","Unknown","485","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","AA/AO","Heterosexual / straight","430","[c]","21620","21690"
"Leaver CS","2023","Other","AA/AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Other","AA/AO","Undeclared","60","[c]","21620","21690"
"Leaver CS","2023","Other","AA/AO","Unknown","165","[c]","22140","21690"
"Leaver CS","2023","Other","EO","Heterosexual / straight","120","[c]","28150","27810"
"Leaver CS","2023","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","EO","Unknown","55","[c]","28330","28120"
"Leaver CS","2023","Other","G6/G7","Heterosexual / straight","55","[c]","60700","57280"
"Leaver CS","2023","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","G6/G7","Unknown","50","[c]","58780","54590"
"Leaver CS","2023","Other","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","SEO/HEO","Heterosexual / straight","160","[c]","37560","36540"
"Leaver CS","2023","Other","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","SEO/HEO","Unknown","70","[c]","38560","39890"
"Leaver CS","2023","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","AA/AO","Heterosexual / straight","95","[c]","22630","22220"
"Leaver CS","2023","Policy","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","AA/AO","Unknown","40","[c]","21050","18370"
"Leaver CS","2023","Policy","EO","Heterosexual / straight","140","[c]","27520","27840"
"Leaver CS","2023","Policy","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Policy","EO","Unknown","65","[c]","26550","28220"
"Leaver CS","2023","Policy","G6/G7","Heterosexual / straight","440","[c]","58220","55150"
"Leaver CS","2023","Policy","G6/G7","LGBO","55","[c]","56870","53840"
"Leaver CS","2023","Policy","G6/G7","Undeclared","60","[c]","59390","56670"
"Leaver CS","2023","Policy","G6/G7","Unknown","105","[c]","58990","57120"
"Leaver CS","2023","Policy","SCS level","Heterosexual / straight","85","[c]","90790","79930"
"Leaver CS","2023","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","SEO/HEO","Heterosexual / straight","520","[c]","37500","36740"
"Leaver CS","2023","Policy","SEO/HEO","LGBO","80","[c]","37420","37590"
"Leaver CS","2023","Policy","SEO/HEO","Undeclared","75","[c]","37990","38470"
"Leaver CS","2023","Policy","SEO/HEO","Unknown","185","[c]","38450","38790"
"Leaver CS","2023","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","EO","Heterosexual / straight","65","[c]","27110","27140"
"Leaver CS","2023","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","G6/G7","Heterosexual / straight","220","[c]","60040","57760"
"Leaver CS","2023","Project Delivery","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","G6/G7","Unknown","85","[c]","56290","52670"
"Leaver CS","2023","Project Delivery","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","SEO/HEO","Heterosexual / straight","385","[c]","37910","37880"
"Leaver CS","2023","Project Delivery","SEO/HEO","LGBO","30","[c]","36730","36180"
"Leaver CS","2023","Project Delivery","SEO/HEO","Undeclared","50","[c]","39440","40170"
"Leaver CS","2023","Project Delivery","SEO/HEO","Unknown","165","[c]","36410","36580"
"Leaver CS","2023","Project Delivery","Unknown","Heterosexual / straight","30","[c]","40640","39840"
"Leaver CS","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","AA/AO","Heterosexual / straight","60","[c]","20450","19770"
"Leaver CS","2023","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Property","EO","Heterosexual / straight","70","[c]","27510","27140"
"Leaver CS","2023","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","G6/G7","Heterosexual / straight","35","[c]","60180","58770"
"Leaver CS","2023","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","SEO/HEO","Heterosexual / straight","170","[c]","39930","40580"
"Leaver CS","2023","Property","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","SEO/HEO","Unknown","50","[c]","40860","42020"
"Leaver CS","2023","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","SEO/HEO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","AA/AO","Heterosexual / straight","115","[c]","22310","21820"
"Leaver CS","2023","Science and Engineering","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","AA/AO","Unknown","70","[c]","20750","19430"
"Leaver CS","2023","Science and Engineering","EO","Heterosexual / straight","115","[c]","27340","27140"
"Leaver CS","2023","Science and Engineering","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","EO","Unknown","35","[c]","26840","26970"
"Leaver CS","2023","Science and Engineering","G6/G7","Heterosexual / straight","95","[c]","58720","56420"
"Leaver CS","2023","Science and Engineering","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","G6/G7","Unknown","75","[c]","54850","49260"
"Leaver CS","2023","Science and Engineering","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
