"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Food Standards Agency","Operational Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","North Yorkshire","North Yorkshire CC","20","20","31890","29430"
"In post","2023","Food Standards Agency","Operational Delivery","North Yorkshire","York","30","30","37400","33500"
"In post","2023","Food Standards Agency","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northern Ireland","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northern Ireland","Belfast","10","10","36630","31730"
"In post","2023","Food Standards Agency","Operational Delivery","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - East and North East","Barking & Dagenham and Havering","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Shropshire and Staffordshire","Shropshire","10","10","29670","28090"
"In post","2023","Food Standards Agency","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","15","15","31270","28090"
"In post","2023","Food Standards Agency","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Shropshire and Staffordshire","Telford and Wrekin","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","Tees Valley and Durham","Durham","10","10","31820","28090"
"In post","2023","Food Standards Agency","Operational Delivery","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Midlands","Dudley","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Wales and The Valleys","Central Valleys","15","15","30970","28090"
"In post","2023","Food Standards Agency","Operational Delivery","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Wales and The Valleys","South West Wales","20","20","32840","29430"
"In post","2023","Food Standards Agency","Operational Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Yorkshire","Calderdale and Kirklees","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Delivery","West Yorkshire","Wakefield","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Research","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Operational Research","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Other","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Planning","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Planning","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Bedfordshire and Hertfordshire","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Devon","Devon CC","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Wales","Cardiff and Vale of Glamorgan","20","20","40780","38100"
"In post","2023","Food Standards Agency","Policy","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Inner London - West","Westminster","35","35","47540","41780"
"In post","2023","Food Standards Agency","Policy","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Policy","Kent","West Kent","10","10","[c]","[c]"
