"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Commercial","UK Export Finance","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Cabinet Office","Female","40","[c]","41160","40850"
"Leaver CS","2023","Communications","Cabinet Office","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Levelling Up, Housing and Communities","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Levelling Up, Housing and Communities","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Land Registry","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Home Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Home Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Ministry of Justice","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Attorney General's Departments","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","Female","230","[c]","27390","27740"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions","Male","160","[c]","27980","28120"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Female","190","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs","Male","235","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions","Female","220","[c]","22500","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions","Male","115","[c]","22890","21690"
"Leaver CS","2023","Debt","HM Revenue and Customs","Female","290","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs","Male","220","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Female","115","[c]","45790","43090"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office","Male","110","[c]","51140","54700"
"Leaver CS","2023","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","55","[c]","34400","33600"
"Leaver CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","115","[c]","38250","35270"
"Leaver CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Female","45","[c]","47740","51360"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Male","75","[c]","41520","37590"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","10","[c]","[c]","[c]"
