"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","AA/AO","Heterosexual / straight","1095","[c]","22260","21690"
"Leaver CS","2023","Declared disabled","White","AA/AO","LGBO","155","[c]","22010","21690"
"Leaver CS","2023","Declared disabled","White","AA/AO","Undeclared","125","[c]","22230","21690"
"Leaver CS","2023","Declared disabled","White","AA/AO","Unknown","250","[c]","22600","21690"
"Leaver CS","2023","Declared disabled","White","EO","Heterosexual / straight","800","[c]","28280","28120"
"Leaver CS","2023","Declared disabled","White","EO","LGBO","120","[c]","27960","28120"
"Leaver CS","2023","Declared disabled","White","EO","Undeclared","85","[c]","28840","28120"
"Leaver CS","2023","Declared disabled","White","EO","Unknown","115","[c]","28610","28120"
"Leaver CS","2023","Declared disabled","White","G6/G7","Heterosexual / straight","225","[c]","60920","58550"
"Leaver CS","2023","Declared disabled","White","G6/G7","LGBO","45","[c]","60620","59250"
"Leaver CS","2023","Declared disabled","White","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","G6/G7","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Heterosexual / straight","30","[c]","99190","96000"
"Leaver CS","2023","Declared disabled","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SEO/HEO","Heterosexual / straight","515","[c]","37910","36460"
"Leaver CS","2023","Declared disabled","White","SEO/HEO","LGBO","90","[c]","35890","35410"
"Leaver CS","2023","Declared disabled","White","SEO/HEO","Undeclared","50","[c]","38410","37640"
"Leaver CS","2023","Declared disabled","White","SEO/HEO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Heterosexual / straight","225","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AA/AO","Heterosexual / straight","485","[c]","22560","21780"
"Leaver CS","2023","Declared non-disabled","Asian","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AA/AO","Unknown","190","[c]","22470","21690"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Heterosexual / straight","495","[c]","28920","28370"
"Leaver CS","2023","Declared non-disabled","Asian","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G6/G7","Heterosexual / straight","165","[c]","59450","57000"
"Leaver CS","2023","Declared non-disabled","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SEO/HEO","Heterosexual / straight","365","[c]","38530","38170"
"Leaver CS","2023","Declared non-disabled","Asian","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SEO/HEO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA/AO","Heterosexual / straight","280","[c]","23160","23160"
"Leaver CS","2023","Declared non-disabled","Black","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA/AO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","EO","Heterosexual / straight","410","[c]","29480","29660"
"Leaver CS","2023","Declared non-disabled","Black","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6/G7","Heterosexual / straight","70","[c]","56960","56240"
"Leaver CS","2023","Declared non-disabled","Black","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SEO/HEO","Heterosexual / straight","295","[c]","38270","37860"
"Leaver CS","2023","Declared non-disabled","Black","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SEO/HEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","Heterosexual / straight","170","[c]","22250","21780"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Heterosexual / straight","130","[c]","28430","28120"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","Heterosexual / straight","60","[c]","57870","55070"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","Heterosexual / straight","130","[c]","38100","37420"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Heterosexual / straight","35","[c]","28170","28090"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","Heterosexual / straight","55","[c]","22810","21820"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","Undeclared","90","[c]","22240","21690"
"Leaver CS","2023","Declared non-disabled","Undeclared","AA/AO","Unknown","75","[c]","21810","21500"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Heterosexual / straight","45","[c]","28740","28090"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Undeclared","75","[c]","28700","28080"
"Leaver CS","2023","Declared non-disabled","Undeclared","EO","Unknown","45","[c]","28950","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","Undeclared","40","[c]","61030","60100"
"Leaver CS","2023","Declared non-disabled","Undeclared","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Undeclared","95","[c]","40080","40180"
"Leaver CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","60","[c]","22090","21780"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA/AO","Unknown","260","[c]","22230","21690"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Unknown","110","[c]","27800","27570"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6/G7","Unknown","45","[c]","60420","59630"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","95","[c]","38430","38200"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","Heterosexual / straight","5520","[c]","22370","21690"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","LGBO","410","[c]","22060","21690"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","Undeclared","415","[c]","22170","21690"
"Leaver CS","2023","Declared non-disabled","White","AA/AO","Unknown","1225","[c]","22510","21690"
"Leaver CS","2023","Declared non-disabled","White","EO","Heterosexual / straight","3435","[c]","28190","27570"
"Leaver CS","2023","Declared non-disabled","White","EO","LGBO","245","[c]","28030","27570"
"Leaver CS","2023","Declared non-disabled","White","EO","Undeclared","285","[c]","28370","28080"
"Leaver CS","2023","Declared non-disabled","White","EO","Unknown","695","[c]","28330","28120"
