"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Other","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Project Delivery","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Digital, Data & Technology","Unknown","40","40","48210","45050"
"In post","2023","Declared non-disabled","Black","Finance","Commercial","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Corporate Finance","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Finance","305","300","42390","40040"
"In post","2023","Declared non-disabled","Black","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Security","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Tax","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Finance","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Grants Management","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Grants Management","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Grants Management","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Grants Management","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Human Resources","245","240","39500","36180"
"In post","2023","Declared non-disabled","Black","Human Resources","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Operational Delivery","35","35","33060","32520"
"In post","2023","Declared non-disabled","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Internal Audit","Internal Audit","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Legal","280","275","54220","54100"
"In post","2023","Declared non-disabled","Black","Legal","Operational Delivery","205","195","28810","27760"
"In post","2023","Declared non-disabled","Black","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Tax","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Legal","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Commercial","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Digital, Data and Technology","35","35","47140","43110"
"In post","2023","Declared non-disabled","Black","No function","Economics","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Finance","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Human Resources","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Inspector of Education and Training","35","35","59440","52750"
"In post","2023","Declared non-disabled","Black","No function","Intelligence Analysis","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","International Trade","50","50","44370","40070"
"In post","2023","Declared non-disabled","Black","No function","Knowledge and Information Management","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Legal","65","60","43990","43650"
"In post","2023","Declared non-disabled","Black","No function","Medicine","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Operational Delivery","6850","6490","30610","29660"
"In post","2023","Declared non-disabled","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Other","145","140","33050","31150"
"In post","2023","Declared non-disabled","Black","No function","Planning","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Policy","760","750","42070","38400"
"In post","2023","Declared non-disabled","Black","No function","Project Delivery","80","80","45960","43210"
"In post","2023","Declared non-disabled","Black","No function","Property","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Psychology","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Science and Engineering","130","130","37060","34050"
"In post","2023","Declared non-disabled","Black","No function","Security","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","No function","Tax","340","330","35040","34700"
"In post","2023","Declared non-disabled","Black","No function","Unknown","205","200","37520","34700"
"In post","2023","Declared non-disabled","Black","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Other","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Project Delivery","Policy","45","45","55600","56510"
