"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Welsh Revenue Authority","Welsh Government","Finance","Male","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Welsh Government","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Other","Female","15","15","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Other","Male","5","5","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Policy","Female","5","5","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Policy","Male","10","10","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Project Delivery","Female","25","20","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Foreign, Commonwealth and Development Office","Property","Male","5","5","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","30","[c]","36970","32110"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","35","[c]","40670","34500"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","100","[c]","26520","25340"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","75","[c]","28220","25920"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","35","[c]","30580","28520"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Policy","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Commercial","Male","[c]","[c]","[c]","[c]"
