"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","HEO","Female","15","15","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","HEO","Male","10","10","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","SEO","Female","5","5","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","SEO","Male","10","5","[c]","[c]"
"In post","2023","30-39","Welsh Government","AO","Female","105","95","25040","25620"
"In post","2023","30-39","Welsh Government","AO","Male","65","65","25320","25620"
"In post","2023","30-39","Welsh Government","EO","Female","155","145","29720","30610"
"In post","2023","30-39","Welsh Government","EO","Male","100","100","29460","30610"
"In post","2023","30-39","Welsh Government","G6","Female","15","15","[c]","[c]"
"In post","2023","30-39","Welsh Government","G6","Male","10","10","[c]","[c]"
"In post","2023","30-39","Welsh Government","G7","Female","100","90","60170","63900"
"In post","2023","30-39","Welsh Government","G7","Male","80","80","60060","59480"
"In post","2023","30-39","Welsh Government","HEO","Female","235","220","37660","39690"
"In post","2023","30-39","Welsh Government","HEO","Male","120","120","37350","39690"
"In post","2023","30-39","Welsh Government","SCS level","Female","5","5","[c]","[c]"
"In post","2023","30-39","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Welsh Government","SEO","Female","140","130","46110","45970"
"In post","2023","30-39","Welsh Government","SEO","Male","100","100","46220","45970"
"In post","2023","40-49","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Attorney General's Departments","AO","Female","200","165","23270","22870"
"In post","2023","40-49","Attorney General's Departments","AO","Male","75","75","23630","23570"
"In post","2023","40-49","Attorney General's Departments","EO","Female","270","240","28620","28850"
"In post","2023","40-49","Attorney General's Departments","EO","Male","105","105","28560","28300"
"In post","2023","40-49","Attorney General's Departments","G6","Female","300","260","68530","67650"
"In post","2023","40-49","Attorney General's Departments","G6","Male","175","175","69760","68490"
"In post","2023","40-49","Attorney General's Departments","G7","Female","850","755","56090","54800"
"In post","2023","40-49","Attorney General's Departments","G7","Male","355","350","56640","55170"
"In post","2023","40-49","Attorney General's Departments","HEO","Female","120","115","33600","33160"
"In post","2023","40-49","Attorney General's Departments","HEO","Male","70","70","33690","33040"
"In post","2023","40-49","Attorney General's Departments","SCS level","Female","70","65","81880","78790"
"In post","2023","40-49","Attorney General's Departments","SCS level","Male","40","40","85060","80800"
"In post","2023","40-49","Attorney General's Departments","SEO","Female","115","110","40630","40540"
"In post","2023","40-49","Attorney General's Departments","SEO","Male","80","80","41070","40540"
"In post","2023","40-49","Cabinet Office","AO","Female","30","25","[c]","[c]"
"In post","2023","40-49","Cabinet Office","AO","Male","40","40","22370","21720"
"In post","2023","40-49","Cabinet Office","EO","Female","85","80","27140","27110"
"In post","2023","40-49","Cabinet Office","EO","Male","45","45","26980","27100"
"In post","2023","40-49","Cabinet Office","G6","Female","195","190","70390","66530"
"In post","2023","40-49","Cabinet Office","G6","Male","210","210","71510","68470"
"In post","2023","40-49","Cabinet Office","G7","Female","360","350","58120","56430"
"In post","2023","40-49","Cabinet Office","G7","Male","410","405","58420","56430"
"In post","2023","40-49","Cabinet Office","HEO","Female","160","155","33810","33020"
"In post","2023","40-49","Cabinet Office","HEO","Male","110","110","33920","33980"
"In post","2023","40-49","Cabinet Office","SCS level","Female","135","130","94600","90000"
"In post","2023","40-49","Cabinet Office","SCS level","Male","145","145","101110","95000"
"In post","2023","40-49","Cabinet Office","SEO","Female","185","175","40670","40620"
"In post","2023","40-49","Cabinet Office","SEO","Male","150","150","40970","41330"
"In post","2023","40-49","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","G6","Female","20","15","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","G6","Male","30","25","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","G7","Female","5","5","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","G7","Male","20","20","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","HEO","Female","5","5","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","HEO","Male","10","10","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","SEO","Female","10","10","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","SEO","Male","5","5","[c]","[c]"
"In post","2023","40-49","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","EO","Female","10","10","[c]","[c]"
"In post","2023","40-49","Charity Commission","EO","Male","10","10","[c]","[c]"
"In post","2023","40-49","Charity Commission","G6","Female","5","5","[c]","[c]"
"In post","2023","40-49","Charity Commission","G6","Male","5","5","[c]","[c]"
"In post","2023","40-49","Charity Commission","G7","Female","20","20","[c]","[c]"
"In post","2023","40-49","Charity Commission","G7","Male","5","5","[c]","[c]"
"In post","2023","40-49","Charity Commission","HEO","Female","25","20","[c]","[c]"
"In post","2023","40-49","Charity Commission","HEO","Male","20","20","[c]","[c]"
"In post","2023","40-49","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","SEO","Female","20","20","[c]","[c]"
"In post","2023","40-49","Charity Commission","SEO","Male","20","20","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","G6","Female","40","40","78020","77400"
"In post","2023","40-49","Competition and Markets Authority","G6","Male","35","35","77630","76720"
"In post","2023","40-49","Competition and Markets Authority","G7","Female","25","20","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","G7","Male","25","25","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","HEO","Female","10","10","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","HEO","Male","10","10","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","SCS level","Female","25","25","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","SCS level","Male","35","35","107880","102320"
"In post","2023","40-49","Competition and Markets Authority","SEO","Female","10","10","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","SEO","Male","5","5","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","AA","Female","5","5","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","AA","Male","10","10","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","AO","Female","165","140","22680","22180"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","AO","Male","90","85","22810","22180"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","EO","Female","205","185","26520","25610"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","EO","Male","155","155","27300","26060"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","G6","Female","180","170","67420","66790"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","G6","Male","205","200","67650","66790"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","G7","Female","390","360","54850","55120"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","G7","Male","425","415","55630","55350"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","HEO","Female","330","305","34470","33390"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","HEO","Male","255","250","35140","34670"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","SCS level","Female","95","85","84250","77750"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","SCS level","Male","90","90","85550","77390"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","SEO","Female","350","330","42670","41360"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","SEO","Male","425","415","42940","41540"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","EO","Female","5","5","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","G6","Female","35","30","65610","65560"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","G6","Male","35","35","65980","64940"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","G7","Female","60","55","55090","53550"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","G7","Male","50","50","55760","53550"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","HEO","Female","35","35","36600","35930"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","HEO","Male","30","30","35790","35620"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","SCS level","Female","30","25","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","SCS level","Male","20","20","[c]","[c]"
"In post","2023","40-49","Department for Education","AO","Female","10","5","[c]","[c]"
"In post","2023","40-49","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Department for Education","EO","Female","75","70","27220","26940"
"In post","2023","40-49","Department for Education","EO","Male","35","35","28030","26940"
"In post","2023","40-49","Department for Education","G6","Female","220","200","65700","65780"
"In post","2023","40-49","Department for Education","G6","Male","170","170","65910","65780"
"In post","2023","40-49","Department for Education","G7","Female","380","360","53380","52150"
