"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Revenue and Customs","SEO","Male","230","[c]","46920","46800"
"Leaver CS","2023","HM Treasury","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","AO","Male","30","[c]","22670","22750"
"Leaver CS","2023","HM Treasury","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","G7","Female","40","[c]","54490","54090"
"Leaver CS","2023","HM Treasury","G7","Male","55","[c]","54220","54090"
"Leaver CS","2023","HM Treasury","HEO","Female","35","[c]","34920","33630"
"Leaver CS","2023","HM Treasury","HEO","Male","50","[c]","33730","33420"
"Leaver CS","2023","HM Treasury","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","AA","Female","60","[c]","21750","22460"
"Leaver CS","2023","Home Office","AA","Male","55","[c]","21680","22460"
"Leaver CS","2023","Home Office","AO","Female","365","[c]","23080","22400"
"Leaver CS","2023","Home Office","AO","Male","300","[c]","23020","22400"
"Leaver CS","2023","Home Office","EO","Female","425","[c]","27600","26750"
"Leaver CS","2023","Home Office","EO","Male","500","[c]","27450","26750"
"Leaver CS","2023","Home Office","G6","Female","30","[c]","70390","70840"
"Leaver CS","2023","Home Office","G6","Male","35","[c]","72080","70840"
"Leaver CS","2023","Home Office","G7","Female","90","[c]","58440","59290"
"Leaver CS","2023","Home Office","G7","Male","100","[c]","59250","59290"
"Leaver CS","2023","Home Office","HEO","Female","150","[c]","35230","36000"
"Leaver CS","2023","Home Office","HEO","Male","160","[c]","34890","35200"
"Leaver CS","2023","Home Office","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","SEO","Female","100","[c]","42880","43210"
"Leaver CS","2023","Home Office","SEO","Male","120","[c]","42380","42760"
"Leaver CS","2023","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","AA","Female","170","[c]","21180","20750"
"Leaver CS","2023","Ministry of Defence","AA","Male","400","[c]","21790","21380"
"Leaver CS","2023","Ministry of Defence","AO","Female","530","[c]","23210","22220"
"Leaver CS","2023","Ministry of Defence","AO","Male","680","[c]","27010","23430"
"Leaver CS","2023","Ministry of Defence","EO","Female","270","[c]","28920","27470"
"Leaver CS","2023","Ministry of Defence","EO","Male","480","[c]","29850","28100"
"Leaver CS","2023","Ministry of Defence","G6","Female","50","[c]","74130","70630"
"Leaver CS","2023","Ministry of Defence","G6","Male","80","[c]","75420","71870"
"Leaver CS","2023","Ministry of Defence","G7","Female","115","[c]","55230","54540"
"Leaver CS","2023","Ministry of Defence","G7","Male","225","[c]","56450","56180"
"Leaver CS","2023","Ministry of Defence","HEO","Female","370","[c]","36090","34300"
"Leaver CS","2023","Ministry of Defence","HEO","Male","630","[c]","35510","34300"
"Leaver CS","2023","Ministry of Defence","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","SCS level","Male","35","[c]","111540","103220"
"Leaver CS","2023","Ministry of Defence","SEO","Female","220","[c]","42950","41800"
"Leaver CS","2023","Ministry of Defence","SEO","Male","530","[c]","43580","42620"
"Leaver CS","2023","Ministry of Defence","Unknown","Female","75","[c]","35070","33250"
"Leaver CS","2023","Ministry of Defence","Unknown","Male","305","[c]","39480","36110"
"Leaver CS","2023","Ministry of Justice","AA","Female","730","[c]","20050","19930"
"Leaver CS","2023","Ministry of Justice","AA","Male","620","[c]","20380","19930"
"Leaver CS","2023","Ministry of Justice","AO","Female","2345","[c]","22350","21780"
"Leaver CS","2023","Ministry of Justice","AO","Male","2315","[c]","22500","21780"
"Leaver CS","2023","Ministry of Justice","EO","Female","420","[c]","27450","26770"
"Leaver CS","2023","Ministry of Justice","EO","Male","445","[c]","27690","27170"
"Leaver CS","2023","Ministry of Justice","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","G6","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","G7","Female","95","[c]","57350","56120"
"Leaver CS","2023","Ministry of Justice","G7","Male","115","[c]","60290","59590"
"Leaver CS","2023","Ministry of Justice","HEO","Female","275","[c]","33430","34260"
"Leaver CS","2023","Ministry of Justice","HEO","Male","210","[c]","33580","34260"
"Leaver CS","2023","Ministry of Justice","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","SEO","Female","210","[c]","43110","43650"
"Leaver CS","2023","Ministry of Justice","SEO","Male","205","[c]","43380","43100"
"Leaver CS","2023","Ministry of Justice","Unknown","Female","1445","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Male","525","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","AO","Female","30","[c]","25980","24740"
"Leaver CS","2023","National Crime Agency","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","EO","Female","70","[c]","35140","34670"
"Leaver CS","2023","National Crime Agency","EO","Male","80","[c]","36390","36410"
"Leaver CS","2023","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","HEO","Male","65","[c]","43370","43710"
"Leaver CS","2023","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","SEO","Male","35","[c]","50220","49960"
"Leaver CS","2023","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","40","[c]","74080","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","30","[c]","76050","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","55","[c]","49070","52750"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","EO","Male","30","[c]","26980","26700"
"Leaver CS","2023","Office of Gas and Electricity Markets","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","G6","Male","30","[c]","71850","69440"
"Leaver CS","2023","Office of Gas and Electricity Markets","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
