"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Unknown","AO","Unknown","350","[c]","23390","22400"
"Leaver CS","2023","40-49","Unknown","EO","Heterosexual / straight","45","[c]","30580","29270"
"Leaver CS","2023","40-49","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","Unknown","200","[c]","28260","27570"
"Leaver CS","2023","40-49","Unknown","G6","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6","Unknown","80","[c]","72990","70170"
"Leaver CS","2023","40-49","Unknown","G7","Heterosexual / straight","65","[c]","56960","55410"
"Leaver CS","2023","40-49","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G7","Unknown","185","[c]","56460","55080"
"Leaver CS","2023","40-49","Unknown","HEO","Heterosexual / straight","65","[c]","36140","33890"
"Leaver CS","2023","40-49","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HEO","Unknown","115","[c]","36150","33570"
"Leaver CS","2023","40-49","Unknown","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","Unknown","40","[c]","105650","94000"
"Leaver CS","2023","40-49","Unknown","SEO","Heterosexual / straight","55","[c]","41570","41480"
"Leaver CS","2023","40-49","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO","Unknown","115","[c]","42350","40650"
"Leaver CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","AA","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","AO","Heterosexual / straight","235","[c]","22350","21690"
"Leaver CS","2023","50-59","Declared disabled","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","AO","Undeclared","35","[c]","22950","21690"
"Leaver CS","2023","50-59","Declared disabled","AO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","EO","Heterosexual / straight","250","[c]","28610","28120"
"Leaver CS","2023","50-59","Declared disabled","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","EO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","G7","Heterosexual / straight","50","[c]","57760","56450"
"Leaver CS","2023","50-59","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HEO","Heterosexual / straight","90","[c]","34630","34300"
"Leaver CS","2023","50-59","Declared disabled","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SEO","Heterosexual / straight","80","[c]","42890","41770"
"Leaver CS","2023","50-59","Declared disabled","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","AA","Heterosexual / straight","170","[c]","21160","20830"
"Leaver CS","2023","50-59","Declared non-disabled","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","AO","Heterosexual / straight","800","[c]","22740","21690"
"Leaver CS","2023","50-59","Declared non-disabled","AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","AO","Undeclared","105","[c]","23330","21690"
"Leaver CS","2023","50-59","Declared non-disabled","AO","Unknown","350","[c]","22220","21690"
"Leaver CS","2023","50-59","Declared non-disabled","EO","Heterosexual / straight","850","[c]","28400","27740"
"Leaver CS","2023","50-59","Declared non-disabled","EO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","EO","Undeclared","90","[c]","29180","28120"
"Leaver CS","2023","50-59","Declared non-disabled","EO","Unknown","215","[c]","28580","28120"
"Leaver CS","2023","50-59","Declared non-disabled","G6","Heterosexual / straight","140","[c]","70810","68720"
"Leaver CS","2023","50-59","Declared non-disabled","G6","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","G6","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","G7","Heterosexual / straight","310","[c]","58570","56570"
"Leaver CS","2023","50-59","Declared non-disabled","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","G7","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","HEO","Heterosexual / straight","365","[c]","35230","34290"
"Leaver CS","2023","50-59","Declared non-disabled","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","HEO","Undeclared","45","[c]","35790","34850"
"Leaver CS","2023","50-59","Declared non-disabled","HEO","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","SCS level","Heterosexual / straight","105","[c]","106990","100040"
"Leaver CS","2023","50-59","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","SEO","Heterosexual / straight","410","[c]","43550","42580"
"Leaver CS","2023","50-59","Declared non-disabled","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","SEO","Undeclared","45","[c]","42040","41610"
"Leaver CS","2023","50-59","Declared non-disabled","SEO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Heterosexual / straight","170","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","AO","Heterosexual / straight","75","[c]","23470","21780"
"Leaver CS","2023","50-59","Undeclared","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","AO","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","AO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","EO","Heterosexual / straight","55","[c]","28240","27570"
"Leaver CS","2023","50-59","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA","Unknown","115","[c]","22170","22080"
"Leaver CS","2023","50-59","Unknown","AO","Heterosexual / straight","65","[c]","26460","22400"
"Leaver CS","2023","50-59","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AO","Unknown","345","[c]","23280","22400"
"Leaver CS","2023","50-59","Unknown","EO","Heterosexual / straight","90","[c]","30930","29120"
"Leaver CS","2023","50-59","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","EO","Unknown","300","[c]","28730","27190"
"Leaver CS","2023","50-59","Unknown","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6","Unknown","70","[c]","70250","68250"
"Leaver CS","2023","50-59","Unknown","G7","Heterosexual / straight","50","[c]","56530","54610"
"Leaver CS","2023","50-59","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G7","Unknown","115","[c]","56820","55470"
"Leaver CS","2023","50-59","Unknown","HEO","Heterosexual / straight","60","[c]","38610","37620"
"Leaver CS","2023","50-59","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","HEO","Unknown","100","[c]","37050","34020"
"Leaver CS","2023","50-59","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","Unknown","40","[c]","107340","99700"
"Leaver CS","2023","50-59","Unknown","SEO","Heterosexual / straight","55","[c]","43590","41660"
"Leaver CS","2023","50-59","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO","Unknown","105","[c]","42750","41750"
"Leaver CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Unknown","85","[c]","41790","41000"
"Leaver CS","2023","60-64","Declared disabled","AA","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","AO","Heterosexual / straight","180","[c]","22830","21690"
"Leaver CS","2023","60-64","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","AO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","EO","Heterosexual / straight","165","[c]","28660","28120"
"Leaver CS","2023","60-64","Declared disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HEO","Heterosexual / straight","60","[c]","35100","34300"
"Leaver CS","2023","60-64","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SEO","Heterosexual / straight","45","[c]","43730","42700"
"Leaver CS","2023","60-64","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","AA","Heterosexual / straight","115","[c]","20890","19930"
"Leaver CS","2023","60-64","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","AA","Unknown","25","[c]","[c]","[c]"
