"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Geography","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","AA","50","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","AO","645","[c]","22630","21780"
"Leaver CS","2023","Asian","Operational Delivery","EO","555","[c]","29200","29290"
"Leaver CS","2023","Asian","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","HEO","90","[c]","34430","34030"
"Leaver CS","2023","Asian","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","SEO","45","[c]","43980","41750"
"Leaver CS","2023","Asian","Operational Delivery","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","AO","40","[c]","23380","21690"
"Leaver CS","2023","Asian","Other","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","HEO","40","[c]","34360","33570"
"Leaver CS","2023","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","HEO","35","[c]","32020","32440"
"Leaver CS","2023","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","AA","[c]","[c]","[c]","[c]"
