"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Wales","Female","30","30","40570","42640"
"In post","2023","30-39","Science and Engineering","Wales","Male","95","95","43410","43160"
"In post","2023","30-39","Science and Engineering","West Midlands (England)","Female","35","30","34790","33710"
"In post","2023","30-39","Science and Engineering","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Yorkshire and The Humber","Female","40","40","35240","32800"
"In post","2023","30-39","Science and Engineering","Yorkshire and The Humber","Male","40","40","33740","30140"
"In post","2023","30-39","Security","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","30-39","Security","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2023","30-39","Security","East of England","Female","30","30","33300","32260"
"In post","2023","30-39","Security","East of England","Male","70","70","35120","35010"
"In post","2023","30-39","Security","London","Female","120","115","45540","43370"
"In post","2023","30-39","Security","London","Male","180","180","45200","43480"
"In post","2023","30-39","Security","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","30-39","Security","North East (England)","Male","15","15","[c]","[c]"
"In post","2023","30-39","Security","North West (England)","Female","25","25","[c]","[c]"
"In post","2023","30-39","Security","North West (England)","Male","45","45","34730","30700"
"In post","2023","30-39","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Northern Ireland","Male","30","30","23120","22130"
"In post","2023","30-39","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Overseas","Male","30","30","[c]","[c]"
"In post","2023","30-39","Security","Scotland","Female","60","60","34110","34560"
"In post","2023","30-39","Security","Scotland","Male","285","285","32300","30700"
"In post","2023","30-39","Security","South East (England)","Female","60","60","36100","34300"
"In post","2023","30-39","Security","South East (England)","Male","290","290","36040","37010"
"In post","2023","30-39","Security","South West (England)","Female","65","60","30200","27500"
"In post","2023","30-39","Security","South West (England)","Male","165","165","32460","28890"
"In post","2023","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Wales","Female","25","25","[c]","[c]"
"In post","2023","30-39","Security","Wales","Male","50","50","28870","25650"
"In post","2023","30-39","Security","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","30-39","Security","West Midlands (England)","Male","40","40","33740","29920"
"In post","2023","30-39","Security","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2023","30-39","Security","Yorkshire and The Humber","Male","80","80","36130","35010"
"In post","2023","30-39","Social Research","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","30-39","Social Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","London","Female","115","115","52740","55020"
"In post","2023","30-39","Social Research","London","Male","50","50","54550","55440"
"In post","2023","30-39","Social Research","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","30-39","Social Research","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","30-39","Social Research","North West (England)","Female","25","20","[c]","[c]"
"In post","2023","30-39","Social Research","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","30-39","Social Research","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","South East (England)","Female","50","45","40360","39300"
"In post","2023","30-39","Social Research","South East (England)","Male","25","25","[c]","[c]"
"In post","2023","30-39","Social Research","South West (England)","Female","15","15","[c]","[c]"
"In post","2023","30-39","Social Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","Wales","Female","95","90","42950","39300"
"In post","2023","30-39","Social Research","Wales","Male","35","35","43760","39490"
"In post","2023","30-39","Social Research","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","30-39","Social Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","Yorkshire and The Humber","Female","25","20","[c]","[c]"
"In post","2023","30-39","Social Research","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2023","30-39","Statistics","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","30-39","Statistics","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","30-39","Statistics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","London","Female","155","150","52380","54630"
"In post","2023","30-39","Statistics","London","Male","160","160","49740","45960"
"In post","2023","30-39","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","North East (England)","Female","25","20","[c]","[c]"
"In post","2023","30-39","Statistics","North East (England)","Male","30","30","[c]","[c]"
"In post","2023","30-39","Statistics","North West (England)","Female","35","35","46500","42880"
"In post","2023","30-39","Statistics","North West (England)","Male","35","35","42020","41310"
"In post","2023","30-39","Statistics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Scotland","Female","5","5","[c]","[c]"
"In post","2023","30-39","Statistics","Scotland","Male","10","10","[c]","[c]"
"In post","2023","30-39","Statistics","South East (England)","Female","35","35","42120","39690"
"In post","2023","30-39","Statistics","South East (England)","Male","30","25","[c]","[c]"
"In post","2023","30-39","Statistics","South West (England)","Female","35","30","40580","40650"
"In post","2023","30-39","Statistics","South West (England)","Male","35","35","41840","39350"
"In post","2023","30-39","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Wales","Female","75","70","44640","43660"
"In post","2023","30-39","Statistics","Wales","Male","75","75","43740","39300"
"In post","2023","30-39","Statistics","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","30-39","Statistics","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","30-39","Statistics","Yorkshire and The Humber","Female","40","35","43020","42130"
"In post","2023","30-39","Statistics","Yorkshire and The Humber","Male","45","45","44210","39150"
"In post","2023","30-39","Tax","East Midlands (England)","Female","160","145","35250","34700"
"In post","2023","30-39","Tax","East Midlands (England)","Male","225","225","36870","34700"
"In post","2023","30-39","Tax","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Tax","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Tax","London","Female","170","165","44430","39790"
"In post","2023","30-39","Tax","London","Male","295","290","48530","39790"
"In post","2023","30-39","Tax","North East (England)","Female","355","330","32550","28130"
"In post","2023","30-39","Tax","North East (England)","Male","375","370","34470","34700"
"In post","2023","30-39","Tax","North West (England)","Female","410","380","35620","34700"
"In post","2023","30-39","Tax","North West (England)","Male","585","580","37790","35000"
"In post","2023","30-39","Tax","Northern Ireland","Female","110","100","33920","34700"
"In post","2023","30-39","Tax","Northern Ireland","Male","135","135","37490","35000"
"In post","2023","30-39","Tax","Scotland","Female","275","260","35490","34700"
"In post","2023","30-39","Tax","Scotland","Male","325","320","37510","35000"
"In post","2023","30-39","Tax","South East (England)","Female","25","25","[c]","[c]"
"In post","2023","30-39","Tax","South East (England)","Male","25","25","[c]","[c]"
"In post","2023","30-39","Tax","South West (England)","Female","70","65","44980","39380"
"In post","2023","30-39","Tax","South West (England)","Male","95","95","46930","42140"
"In post","2023","30-39","Tax","Wales","Female","275","255","33990","34700"
"In post","2023","30-39","Tax","Wales","Male","345","345","35140","34700"
"In post","2023","30-39","Tax","West Midlands (England)","Female","170","160","36910","34700"
"In post","2023","30-39","Tax","West Midlands (England)","Male","265","265","38990","35000"
"In post","2023","30-39","Tax","Yorkshire and The Humber","Female","180","165","34670","34700"
"In post","2023","30-39","Tax","Yorkshire and The Humber","Male","285","285","35310","34700"
"In post","2023","30-39","Unknown","East Midlands (England)","Female","70","65","37060","34700"
"In post","2023","30-39","Unknown","East Midlands (England)","Male","75","75","37940","34700"
"In post","2023","30-39","Unknown","East of England","Female","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","London","Female","1040","1005","52390","54690"
"In post","2023","30-39","Unknown","London","Male","730","725","52900","54760"
"In post","2023","30-39","Unknown","North East (England)","Female","110","105","34460","34400"
"In post","2023","30-39","Unknown","North East (England)","Male","90","90","35850","34700"
"In post","2023","30-39","Unknown","North West (England)","Female","170","165","37370","34700"
"In post","2023","30-39","Unknown","North West (England)","Male","175","170","36640","34700"
"In post","2023","30-39","Unknown","Northern Ireland","Female","25","20","[c]","[c]"
"In post","2023","30-39","Unknown","Northern Ireland","Male","30","30","[c]","[c]"
"In post","2023","30-39","Unknown","Overseas","Female","35","35","[c]","[c]"
"In post","2023","30-39","Unknown","Overseas","Male","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Scotland","Female","2765","2600","39490","36330"
"In post","2023","30-39","Unknown","Scotland","Male","2170","2145","38930","34730"
"In post","2023","30-39","Unknown","South East (England)","Female","40","35","35060","33840"
