"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","Scotland","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","South East (England)","30","20","30290","32080"
"In post","2023","60-64","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","Wales","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Home Office","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","East of England","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","London","30","30","34960","30920"
"In post","2023","60-64","Unknown","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","North West (England)","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","Scotland","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","South East (England)","60","55","36890","34060"
"In post","2023","60-64","Unknown","Ministry of Defence","South West (England)","105","95","39240","34300"
"In post","2023","60-64","Unknown","Ministry of Defence","Unknown","135","135","45030","40810"
"In post","2023","60-64","Unknown","Ministry of Defence","Wales","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Defence","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Justice","East Midlands (England)","45","40","28890","28880"
"In post","2023","60-64","Unknown","Ministry of Justice","East of England","45","35","27540","25580"
"In post","2023","60-64","Unknown","Ministry of Justice","London","100","90","35420","30840"
"In post","2023","60-64","Unknown","Ministry of Justice","North East (England)","30","25","29020","29050"
"In post","2023","60-64","Unknown","Ministry of Justice","North West (England)","65","55","28160","29050"
"In post","2023","60-64","Unknown","Ministry of Justice","Scotland","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Ministry of Justice","South East (England)","60","55","29360","28880"
"In post","2023","60-64","Unknown","Ministry of Justice","South West (England)","35","30","27580","26070"
"In post","2023","60-64","Unknown","Ministry of Justice","Wales","35","30","30070","29050"
"In post","2023","60-64","Unknown","Ministry of Justice","West Midlands (England)","75","60","27300","24270"
"In post","2023","60-64","Unknown","Ministry of Justice","Yorkshire and The Humber","55","45","29490","29050"
"In post","2023","60-64","Unknown","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","North West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","South East (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Scottish Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Scottish Government","Scotland","550","440","35290","31970"
"In post","2023","60-64","Unknown","The National Archives","London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","UK Statistics Authority","South East (England)","45","30","23500","21200"
"In post","2023","60-64","Unknown","UK Statistics Authority","Wales","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Welsh Government","Wales","10","5","[c]","[c]"
"In post","2023","60-64","White","Attorney General's Departments","East Midlands (England)","25","20","[c]","[c]"
"In post","2023","60-64","White","Attorney General's Departments","East of England","30","25","46550","47120"
"In post","2023","60-64","White","Attorney General's Departments","London","155","135","58980","63500"
"In post","2023","60-64","White","Attorney General's Departments","North East (England)","30","25","36830","28850"
"In post","2023","60-64","White","Attorney General's Departments","North West (England)","50","40","46770","49530"
"In post","2023","60-64","White","Attorney General's Departments","South East (England)","35","30","52980","58540"
"In post","2023","60-64","White","Attorney General's Departments","South West (England)","25","25","[c]","[c]"
"In post","2023","60-64","White","Attorney General's Departments","Wales","20","15","[c]","[c]"
"In post","2023","60-64","White","Attorney General's Departments","West Midlands (England)","30","25","40790","28850"
"In post","2023","60-64","White","Attorney General's Departments","Yorkshire and The Humber","45","35","43950","35000"
"In post","2023","60-64","White","Cabinet Office","East Midlands (England)","10","5","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","East of England","10","10","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","London","115","105","68520","60900"
"In post","2023","60-64","White","Cabinet Office","North East (England)","25","20","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","North West (England)","35","35","44620","41200"
"In post","2023","60-64","White","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","Scotland","5","5","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","South East (England)","15","10","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","South West (England)","15","15","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","Wales","10","5","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Cabinet Office","Yorkshire and The Humber","50","45","41970","35740"
"In post","2023","60-64","White","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2023","60-64","White","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Charity Commission","North West (England)","25","25","[c]","[c]"
"In post","2023","60-64","White","Charity Commission","South West (England)","10","10","[c]","[c]"
"In post","2023","60-64","White","Competition and Markets Authority","London","20","20","[c]","[c]"
"In post","2023","60-64","White","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","East of England","10","5","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","London","125","110","53460","46930"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","North East (England)","20","15","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","North West (England)","40","30","33830","32710"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","Scotland","35","25","34790","33090"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","South East (England)","15","15","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","South West (England)","85","75","43200","40760"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","Wales","185","155","32380","28070"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","25","20","[c]","[c]"
"In post","2023","60-64","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2023","60-64","White","Department for Digital, Culture, Media and Sport","London","35","30","57470","53460"
"In post","2023","60-64","White","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Education","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","White","Department for Education","East of England","5","5","[c]","[c]"
"In post","2023","60-64","White","Department for Education","London","50","45","56870","58770"
"In post","2023","60-64","White","Department for Education","North East (England)","35","30","39760","38210"
"In post","2023","60-64","White","Department for Education","North West (England)","25","25","[c]","[c]"
"In post","2023","60-64","White","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Department for Education","South West (England)","15","15","[c]","[c]"
"In post","2023","60-64","White","Department for Education","West Midlands (England)","40","35","48910","48370"
"In post","2023","60-64","White","Department for Education","Yorkshire and The Humber","60","55","47580","51360"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","East of England","60","55","40240","37300"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","London","60","60","46690","42920"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","North East (England)","35","25","35280","26850"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","North West (England)","105","90","28270","25920"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","Scotland","10","10","[c]","[c]"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","South East (England)","110","100","38960","32380"
"In post","2023","60-64","White","Department for Environment, Food and Rural Affairs","South West (England)","105","100","33340","30320"
