"Status","Year","Disability","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Black","Department for Education","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for International Trade","Female","30","30","42250","41550"
"In post","2023","Unknown","Black","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Transport","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department for Work and Pensions","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Black","Department for Work and Pensions","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Department of Health and Social Care","Female","115","110","41240","35280"
"In post","2023","Unknown","Black","Department of Health and Social Care","Male","45","45","45800","40880"
"In post","2023","Unknown","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Foreign, Commonwealth and Development Office","Female","50","50","46850","42600"
"In post","2023","Unknown","Black","Foreign, Commonwealth and Development Office","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","HM Land Registry","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Black","HM Land Registry","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","HM Revenue and Customs","Female","130","125","34940","34370"
"In post","2023","Unknown","Black","HM Revenue and Customs","Male","105","105","37140","34700"
"In post","2023","Unknown","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Home Office","Female","125","120","33530","29750"
"In post","2023","Unknown","Black","Home Office","Male","65","65","30700","29750"
"In post","2023","Unknown","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Ministry of Defence","Female","60","55","34990","32660"
"In post","2023","Unknown","Black","Ministry of Defence","Male","60","55","34600","33830"
"In post","2023","Unknown","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Ministry of Justice","Female","60","55","30810","28480"
"In post","2023","Unknown","Black","Ministry of Justice","Male","35","35","30980","30410"
"In post","2023","Unknown","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","National Crime Agency","Female","45","45","37590","38480"
"In post","2023","Unknown","Black","National Crime Agency","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Scottish Government","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Black","Scottish Government","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","UK Statistics Authority","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Black","UK Statistics Authority","Male","25","20","[c]","[c]"
"In post","2023","Unknown","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Attorney General's Departments","Female","30","30","33890","28200"
"In post","2023","Unknown","Mixed","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Cabinet Office","Female","50","45","33810","30130"
"In post","2023","Unknown","Mixed","Cabinet Office","Male","40","40","32650","30130"
"In post","2023","Unknown","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Business, Energy and Industrial Strategy","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Education","Female","35","35","36200","31320"
"In post","2023","Unknown","Mixed","Department for Education","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Environment, Food and Rural Affairs","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for International Trade","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for International Trade","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Work and Pensions","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Department of Health and Social Care","Female","70","70","42950","41950"
"In post","2023","Unknown","Mixed","Department of Health and Social Care","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Estyn","Female","[c]","[c]","[c]","[c]"
