"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Property","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Property","AA/AO","50","45","23300","22520"
"In post","2023","Asian","Property","Property","EO","85","80","29570","29660"
"In post","2023","Asian","Property","Property","G6/G7","40","40","60290","58180"
"In post","2023","Asian","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Property","SEO/HEO","130","130","39390","38560"
"In post","2023","Asian","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","EO","5","5","[c]","[c]"
"In post","2023","Asian","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Intelligence Analysis","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Security","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Intelligence Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Security","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Security","AA/AO","160","155","26200","23500"
"In post","2023","Asian","Security","Security","EO","55","50","30780","29980"
"In post","2023","Asian","Security","Security","G6/G7","20","20","[c]","[c]"
"In post","2023","Asian","Security","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Security","SEO/HEO","85","85","40020","38910"
"In post","2023","Asian","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Unknown","EO","5","5","[c]","[c]"
"In post","2023","Asian","Security","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Asian","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Digital, Data and Technology","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Unknown","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Inspector of Education and Training","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Medicine","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Medicine","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Operational Delivery","G6/G7","15","15","[c]","[c]"
"In post","2023","Asian","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Operational Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Unknown","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Other","EO","10","10","[c]","[c]"
"In post","2023","Asian","Unknown","Other","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Other","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Policy","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Unknown","Policy","EO","15","15","[c]","[c]"
"In post","2023","Asian","Unknown","Policy","G6/G7","25","20","[c]","[c]"
"In post","2023","Asian","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Policy","SEO/HEO","80","75","39940","39150"
"In post","2023","Asian","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Science and Engineering","G6/G7","15","15","[c]","[c]"
"In post","2023","Asian","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Science and Engineering","SEO/HEO","30","30","34150","32960"
"In post","2023","Asian","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","AA/AO","70","65","24020","23340"
"In post","2023","Asian","Unknown","Unknown","EO","90","85","29410","29100"
"In post","2023","Asian","Unknown","Unknown","G6/G7","40","40","63010","65280"
"In post","2023","Asian","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Unknown","SEO/HEO","240","240","36200","33520"
"In post","2023","Asian","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Black","Analysis","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Analysis","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Analysis","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
