"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office of Rail and Road","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Male","Heterosexual / straight","35","35","40750","41430"
"In post","2023","Office of Rail and Road","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","AA/AO","Female","Heterosexual / straight","365","320","21790","21780"
"In post","2023","Office of the Public Guardian","AA/AO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Office of the Public Guardian","AA/AO","Female","Undeclared","40","35","21780","21780"
"In post","2023","Office of the Public Guardian","AA/AO","Female","Unknown","150","135","21780","21780"
"In post","2023","Office of the Public Guardian","AA/AO","Male","Heterosexual / straight","260","245","21780","21780"
"In post","2023","Office of the Public Guardian","AA/AO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Office of the Public Guardian","AA/AO","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Office of the Public Guardian","AA/AO","Male","Unknown","150","135","21760","21780"
"In post","2023","Office of the Public Guardian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","EO","Female","Heterosexual / straight","185","170","25890","25830"
"In post","2023","Office of the Public Guardian","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Office of the Public Guardian","EO","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Office of the Public Guardian","EO","Female","Unknown","30","30","25830","25830"
"In post","2023","Office of the Public Guardian","EO","Male","Heterosexual / straight","130","130","25900","25830"
"In post","2023","Office of the Public Guardian","EO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Office of the Public Guardian","EO","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Office of the Public Guardian","EO","Male","Unknown","30","30","25830","25830"
"In post","2023","Office of the Public Guardian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO/HEO","Female","Heterosexual / straight","75","70","32990","31270"
"In post","2023","Office of the Public Guardian","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO/HEO","Female","Undeclared","15","10","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO/HEO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO/HEO","Male","Heterosexual / straight","60","60","33410","31270"
"In post","2023","Office of the Public Guardian","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO/HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
