"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Rural Payments Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Prison Service","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Prison Service","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Security Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Female","85","[c]","35600","33330"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Male","35","[c]","45820","31460"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Female","45","[c]","32220","30510"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Male","30","[c]","35250","30880"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Female","110","[c]","30190","25920"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Male","85","[c]","32470","29080"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Building Digital UK","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Building Digital UK","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Female","260","[c]","44530","38460"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Male","215","[c]","51560","54700"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Female","35","[c]","31530","28070"
"Leaver CS","2023","Declared non-disabled","Companies House","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Female","55","[c]","47570","45190"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Male","55","[c]","60490","54070"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Female","70","[c]","30980","24490"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Male","35","[c]","39440","24490"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Female","195","[c]","38840","31180"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Male","90","[c]","43910","38850"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","Female","185","[c]","36080","32550"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","Male","465","[c]","39420","34820"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
