"Status","Year","Organisation","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Home Office","Home Office","South East (England)","Unknown","1050","1010","26510","25880"
"In post","2023","Home Office","Home Office","South West (England)","Heterosexual / straight","325","295","31830","27580"
"In post","2023","Home Office","Home Office","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Home Office","Home Office","South West (England)","Undeclared","65","60","31890","27650"
"In post","2023","Home Office","Home Office","South West (England)","Unknown","115","110","29460","25880"
"In post","2023","Home Office","Home Office","Unknown","Heterosexual / straight","110","100","29700","27190"
"In post","2023","Home Office","Home Office","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Home Office","Unknown","Undeclared","35","30","29030","27650"
"In post","2023","Home Office","Home Office","Unknown","Unknown","55","45","28640","25750"
"In post","2023","Home Office","Home Office","Wales","Heterosexual / straight","575","535","30820","26380"
"In post","2023","Home Office","Home Office","Wales","LGBO","45","40","30830","26180"
"In post","2023","Home Office","Home Office","Wales","Undeclared","50","45","30890","27650"
"In post","2023","Home Office","Home Office","Wales","Unknown","255","245","28350","25750"
"In post","2023","Home Office","Home Office","West Midlands (England)","Heterosexual / straight","915","850","31160","26830"
"In post","2023","Home Office","Home Office","West Midlands (England)","LGBO","35","35","32350","27650"
"In post","2023","Home Office","Home Office","West Midlands (England)","Undeclared","100","90","32040","27650"
"In post","2023","Home Office","Home Office","West Midlands (England)","Unknown","420","400","27730","25750"
"In post","2023","Home Office","Home Office","Yorkshire and The Humber","Heterosexual / straight","2940","2725","31000","26180"
"In post","2023","Home Office","Home Office","Yorkshire and The Humber","LGBO","170","165","32280","27220"
"In post","2023","Home Office","Home Office","Yorkshire and The Humber","Undeclared","300","285","30990","26780"
"In post","2023","Home Office","Home Office","Yorkshire and The Humber","Unknown","1430","1385","27560","25750"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Heterosexual / straight","75","75","57650","55430"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","LGBO","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Unknown","30","30","49390","55290"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Heterosexual / straight","30","30","43020","37710"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Heterosexual / straight","95","90","46550","51460"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","30","30","50660","45040"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","LGBO","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Unknown","15","15","[c]","[c]"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","1005","945","41190","41240"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","LGBO","65","65","34440","31390"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","80","80","44940","43220"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Unknown","485","455","39200","31910"
"In post","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Heterosexual / straight","125","115","27020","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","London","Heterosexual / straight","115","110","44600","43650"
"In post","2023","Legal Aid Agency","Ministry of Justice","London","LGBO","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","London","Unknown","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Heterosexual / straight","205","190","28430","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","North East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Unknown","35","30","26060","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Heterosexual / straight","195","185","27970","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Undeclared","30","30","30230","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Heterosexual / straight","65","55","31650","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Wales","Heterosexual / straight","45","45","37230","31270"
"In post","2023","Legal Aid Agency","Ministry of Justice","Wales","LGBO","[c]","[c]","[c]","[c]"
