"Status","Year","Age","Disability","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Declared disabled","Finance","Heterosexual / straight","390","365","39730","36920"
"In post","2023","50-59","Declared disabled","Finance","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","Declared disabled","Finance","Undeclared","45","40","37660","34170"
"In post","2023","50-59","Declared disabled","Finance","Unknown","30","25","[c]","[c]"
"In post","2023","50-59","Declared disabled","Grants Management","Heterosexual / straight","95","85","27050","22150"
"In post","2023","50-59","Declared disabled","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Grants Management","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Human Resources","Heterosexual / straight","615","590","41380","37720"
"In post","2023","50-59","Declared disabled","Human Resources","LGBO","40","40","41410","37280"
"In post","2023","50-59","Declared disabled","Human Resources","Undeclared","70","65","36570","32540"
"In post","2023","50-59","Declared disabled","Human Resources","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Declared disabled","Internal Audit","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Internal Audit","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Legal","Heterosexual / straight","375","350","47580","49050"
"In post","2023","50-59","Declared disabled","Legal","LGBO","30","25","[c]","[c]"
"In post","2023","50-59","Declared disabled","Legal","Undeclared","30","25","49690","53680"
"In post","2023","50-59","Declared disabled","Legal","Unknown","65","55","44330","36170"
"In post","2023","50-59","Declared disabled","No function","Heterosexual / straight","11235","10315","31380","28120"
"In post","2023","50-59","Declared disabled","No function","LGBO","735","700","32900","28180"
"In post","2023","50-59","Declared disabled","No function","Undeclared","1590","1440","31180","28120"
"In post","2023","50-59","Declared disabled","No function","Unknown","920","830","30030","28120"
"In post","2023","50-59","Declared disabled","Project Delivery","Heterosexual / straight","645","625","45770","42060"
"In post","2023","50-59","Declared disabled","Project Delivery","LGBO","30","30","[c]","[c]"
"In post","2023","50-59","Declared disabled","Project Delivery","Undeclared","70","70","46980","41800"
"In post","2023","50-59","Declared disabled","Project Delivery","Unknown","50","50","45170","42510"
"In post","2023","50-59","Declared disabled","Property","Heterosexual / straight","235","225","40410","35020"
"In post","2023","50-59","Declared disabled","Property","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Property","Undeclared","35","30","40420","36920"
"In post","2023","50-59","Declared disabled","Property","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Security","Heterosexual / straight","260","255","34890","31030"
"In post","2023","50-59","Declared disabled","Security","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Security","Undeclared","40","40","38080","40540"
"In post","2023","50-59","Declared disabled","Security","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","Heterosexual / straight","475","450","42670","39670"
"In post","2023","50-59","Declared disabled","Unknown","LGBO","55","50","47450","42860"
"In post","2023","50-59","Declared disabled","Unknown","Undeclared","35","35","46810","43760"
"In post","2023","50-59","Declared disabled","Unknown","Unknown","95","95","43110","38330"
"In post","2023","50-59","Declared non-disabled","Analysis","Heterosexual / straight","710","680","52160","49260"
"In post","2023","50-59","Declared non-disabled","Analysis","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Analysis","Undeclared","45","40","55020","51770"
"In post","2023","50-59","Declared non-disabled","Analysis","Unknown","95","95","47190","41330"
"In post","2023","50-59","Declared non-disabled","Commercial","Heterosexual / straight","1040","1020","55010","47960"
"In post","2023","50-59","Declared non-disabled","Commercial","LGBO","30","30","50730","47940"
"In post","2023","50-59","Declared non-disabled","Commercial","Undeclared","85","80","49810","43300"
"In post","2023","50-59","Declared non-disabled","Commercial","Unknown","90","85","63500","56100"
"In post","2023","50-59","Declared non-disabled","Communications","Heterosexual / straight","420","405","44910","40450"
"In post","2023","50-59","Declared non-disabled","Communications","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Communications","Undeclared","45","40","40870","36460"
"In post","2023","50-59","Declared non-disabled","Communications","Unknown","45","40","44290","39780"
"In post","2023","50-59","Declared non-disabled","Counter Fraud","Heterosexual / straight","2835","2695","35830","34170"
"In post","2023","50-59","Declared non-disabled","Counter Fraud","LGBO","85","80","34520","32520"
"In post","2023","50-59","Declared non-disabled","Counter Fraud","Undeclared","310","285","33700","30930"
"In post","2023","50-59","Declared non-disabled","Counter Fraud","Unknown","535","495","31780","28960"
"In post","2023","50-59","Declared non-disabled","Debt","Heterosexual / straight","910","815","26260","22520"
"In post","2023","50-59","Declared non-disabled","Debt","LGBO","40","35","26270","22520"
"In post","2023","50-59","Declared non-disabled","Debt","Undeclared","100","90","24240","22520"
"In post","2023","50-59","Declared non-disabled","Debt","Unknown","180","160","25010","22520"
"In post","2023","50-59","Declared non-disabled","Digital, Data & Technology","Heterosexual / straight","3780","3695","46200","42510"
"In post","2023","50-59","Declared non-disabled","Digital, Data & Technology","LGBO","100","95","47320","42580"
"In post","2023","50-59","Declared non-disabled","Digital, Data & Technology","Undeclared","440","425","44720","41800"
"In post","2023","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","370","355","44380","40800"
"In post","2023","50-59","Declared non-disabled","Finance","Heterosexual / straight","2235","2140","43720","39460"
"In post","2023","50-59","Declared non-disabled","Finance","LGBO","50","50","41380","35490"
"In post","2023","50-59","Declared non-disabled","Finance","Undeclared","225","215","41790","39460"
"In post","2023","50-59","Declared non-disabled","Finance","Unknown","240","220","36770","32530"
"In post","2023","50-59","Declared non-disabled","Grants Management","Heterosexual / straight","300","280","28940","25920"
"In post","2023","50-59","Declared non-disabled","Grants Management","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Grants Management","Undeclared","20","15","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Human Resources","Heterosexual / straight","2520","2445","41440","36680"
"In post","2023","50-59","Declared non-disabled","Human Resources","LGBO","70","65","44550","40640"
"In post","2023","50-59","Declared non-disabled","Human Resources","Undeclared","185","185","39370","34300"
"In post","2023","50-59","Declared non-disabled","Human Resources","Unknown","120","115","39780","34650"
"In post","2023","50-59","Declared non-disabled","Internal Audit","Heterosexual / straight","160","155","52060","48780"
"In post","2023","50-59","Declared non-disabled","Internal Audit","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Internal Audit","Undeclared","30","30","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Legal","Heterosexual / straight","1800","1705","51510","53750"
"In post","2023","50-59","Declared non-disabled","Legal","LGBO","80","75","59450","60860"
"In post","2023","50-59","Declared non-disabled","Legal","Undeclared","95","90","54750","55990"
"In post","2023","50-59","Declared non-disabled","Legal","Unknown","500","455","48960","55990"
"In post","2023","50-59","Declared non-disabled","No function","Heterosexual / straight","45375","42545","34450","29050"
"In post","2023","50-59","Declared non-disabled","No function","LGBO","1475","1415","36340","31270"
"In post","2023","50-59","Declared non-disabled","No function","Undeclared","5115","4740","32890","28120"
"In post","2023","50-59","Declared non-disabled","No function","Unknown","5815","5155","30320","28120"
"In post","2023","50-59","Declared non-disabled","Project Delivery","Heterosexual / straight","3605","3505","51060","46350"
"In post","2023","50-59","Declared non-disabled","Project Delivery","LGBO","85","80","51190","48570"
"In post","2023","50-59","Declared non-disabled","Project Delivery","Undeclared","300","290","51010","44730"
"In post","2023","50-59","Declared non-disabled","Project Delivery","Unknown","255","245","49250","42510"
"In post","2023","50-59","Declared non-disabled","Property","Heterosexual / straight","1680","1635","41520","38470"
"In post","2023","50-59","Declared non-disabled","Property","LGBO","30","30","39440","35920"
"In post","2023","50-59","Declared non-disabled","Property","Undeclared","145","135","39480","36030"
"In post","2023","50-59","Declared non-disabled","Property","Unknown","120","110","36760","33830"
"In post","2023","50-59","Declared non-disabled","Security","Heterosexual / straight","1850","1820","35480","32160"
"In post","2023","50-59","Declared non-disabled","Security","LGBO","35","35","36300","34600"
"In post","2023","50-59","Declared non-disabled","Security","Undeclared","140","135","36980","36910"
"In post","2023","50-59","Declared non-disabled","Security","Unknown","75","75","39350","35000"
"In post","2023","50-59","Declared non-disabled","Unknown","Heterosexual / straight","3385","3280","49320","49260"
"In post","2023","50-59","Declared non-disabled","Unknown","LGBO","120","115","50860","49370"
"In post","2023","50-59","Declared non-disabled","Unknown","Undeclared","285","275","47560","44620"
"In post","2023","50-59","Declared non-disabled","Unknown","Unknown","580","555","44820","38500"
"In post","2023","50-59","Undeclared","Analysis","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Analysis","Undeclared","30","25","[c]","[c]"
"In post","2023","50-59","Undeclared","Analysis","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Undeclared","Commercial","Heterosexual / straight","55","55","53600","43690"
"In post","2023","50-59","Undeclared","Commercial","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Undeclared","Commercial","Undeclared","55","55","50450","44670"
"In post","2023","50-59","Undeclared","Commercial","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Undeclared","Communications","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Communications","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Undeclared","Communications","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Undeclared","Counter Fraud","Heterosexual / straight","105","100","33150","31280"
"In post","2023","50-59","Undeclared","Counter Fraud","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Undeclared","Counter Fraud","Undeclared","195","190","39030","35000"
"In post","2023","50-59","Undeclared","Counter Fraud","Unknown","30","30","32280","31850"
"In post","2023","50-59","Undeclared","Debt","Heterosexual / straight","40","35","25100","22520"
"In post","2023","50-59","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Debt","Undeclared","45","40","26440","22520"
"In post","2023","50-59","Undeclared","Debt","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Undeclared","Digital, Data & Technology","Heterosexual / straight","170","165","44750","40540"
"In post","2023","50-59","Undeclared","Digital, Data & Technology","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Undeclared","Digital, Data & Technology","Undeclared","250","245","44180","41440"
"In post","2023","50-59","Undeclared","Digital, Data & Technology","Unknown","35","35","48490","42480"
"In post","2023","50-59","Undeclared","Finance","Heterosexual / straight","110","105","42200","38390"
"In post","2023","50-59","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Finance","Undeclared","100","95","39230","35000"
"In post","2023","50-59","Undeclared","Finance","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Undeclared","Grants Management","Heterosexual / straight","30","30","26940","22150"
"In post","2023","50-59","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
