"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Other","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Other","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Other","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Policy","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Policy","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Policy","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Policy","SEO/HEO","55","[c]","36720","35490"
"Leaver CS","2023","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SEO/HEO","35","[c]","38600","37770"
"Leaver CS","2023","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Science and Engineering","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Science and Engineering","SEO/HEO","40","[c]","37980","39890"
"Leaver CS","2023","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tax","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tax","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tax","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data and Technology","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Economics","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Operational Delivery","AA/AO","245","[c]","22320","21780"
"Leaver CS","2023","Mixed","Operational Delivery","EO","165","[c]","28990","28120"
"Leaver CS","2023","Mixed","Operational Delivery","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Operational Delivery","SEO/HEO","50","[c]","36980","34780"
"Leaver CS","2023","Mixed","Operational Delivery","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Other","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Other","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Policy","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Policy","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Policy","SEO/HEO","40","[c]","38180","36770"
"Leaver CS","2023","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Science and Engineering","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Science and Engineering","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Science and Engineering","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tax","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
