"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","35","35","33650","31940"
"In post","2023","Unknown","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","295","275","31330","28490"
"In post","2023","Unknown","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","50","45","31890","31180"
"In post","2023","Unknown","Scotland","Highlands and Islands","Na h-Eileanan Siar","20","20","[c]","[c]"
"In post","2023","Unknown","Scotland","Highlands and Islands","Orkney Islands","15","15","[c]","[c]"
"In post","2023","Unknown","Scotland","Highlands and Islands","Shetland Islands","15","15","[c]","[c]"
"In post","2023","Unknown","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","640","600","35150","32590"
"In post","2023","Unknown","Scotland","Southern Scotland","Dumfries and Galloway","190","175","32120","31290"
"In post","2023","Unknown","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","160","155","29650","28600"
"In post","2023","Unknown","Scotland","Southern Scotland","Scottish Borders","255","240","30320","27740"
"In post","2023","Unknown","Scotland","Southern Scotland","South Ayrshire","55","50","31920","29450"
"In post","2023","Unknown","Scotland","Southern Scotland","South Lanarkshire","1630","1510","33680","28130"
"In post","2023","Unknown","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","860","840","32440","30450"
"In post","2023","Unknown","Scotland","West Central Scotland","Glasgow City","4715","4475","33910","29100"
"In post","2023","Unknown","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","345","320","33650","31970"
"In post","2023","Unknown","Scotland","West Central Scotland","North Lanarkshire","465","435","33240","34070"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","680","655","35850","33830"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","225","215","33890","30580"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","330","320","30300","27650"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","365","340","34720","32330"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Central Hampshire","985","960","37370","33990"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Isle of Wight","50","50","27980","25340"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","North Hampshire","165","155","38010","29190"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Portsmouth","915","865","31070","27140"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","South Hampshire","1255","1080","30990","26960"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Southampton","170","160","33440","27190"
"In post","2023","Unknown","South East (England)","Kent","East Kent","1185","1145","27150","25750"
"In post","2023","Unknown","South East (England)","Kent","Kent Thames Gateway","190","185","30440","30880"
"In post","2023","Unknown","South East (England)","Kent","Medway","205","200","35640","32170"
"In post","2023","Unknown","South East (England)","Kent","Mid Kent","105","100","34320","29050"
"In post","2023","Unknown","South East (England)","Kent","West Kent","25","25","[c]","[c]"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","Brighton and Hove","90","85","33800","28200"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","East Surrey","120","120","34750","34110"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","East Sussex CC","160","150","30410","28120"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","West Surrey","230","210","35350","30880"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","310","290","31820","26880"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","210","190","33080","29730"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","210","190","29450","23990"
"In post","2023","Unknown","South West (England)","Devon","Devon CC","525","495","30030","27500"
"In post","2023","Unknown","South West (England)","Devon","Plymouth","745","715","31180","27480"
"In post","2023","Unknown","South West (England)","Devon","Torbay","20","20","[c]","[c]"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","80","75","27690","25300"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Dorset","330","315","31340","28120"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Somerset CC","435","410","34060","29880"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","2285","2205","37030","33990"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","1040","985","37400","33700"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","260","250","32340","28080"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","70","65","37790","31350"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","1825","1765","36960","33470"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1955","1935","41280","39260"
"In post","2023","Unknown","Wales","East Wales","Cardiff and Vale of Glamorgan","2320","2180","31530","28130"
"In post","2023","Unknown","Wales","East Wales","Flintshire and Wrexham","175","165","30570","28880"
"In post","2023","Unknown","Wales","East Wales","Monmouthshire and Newport","1735","1665","35550","31560"
"In post","2023","Unknown","Wales","East Wales","Powys","70","65","29750","27110"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","85","85","35500","35290"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Central Valleys","210","200","34200","28120"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Conwy and Denbighshire","60","50","33040","29050"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Gwent Valleys","45","40","27770","26900"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Gwynedd","50","45","26760","25300"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Isle of Anglesey","55","50","26450","25210"
"In post","2023","Unknown","Wales","West Wales and The Valleys","South West Wales","150","145","30130","25880"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Swansea","1230","1140","28120","23390"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","125","120","27970","22220"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","135","125","30260","25880"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","235","225","28810","28880"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Shropshire","165","155","32450","30080"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","615","595","32580","28960"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","180","175","28610","25750"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","465","440","36640","34400"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Birmingham","2925","2780","32030","28130"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Coventry","425","415","35360","30330"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Dudley","70","65","25180","21690"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Sandwell","55","45","26190","25880"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Solihull","375","360","28470","25880"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Walsall","20","20","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Wolverhampton","80","75","29700","28120"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","230","220","29590","28300"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","235","230","27890","25880"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","95","90","25980","25880"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","345","335","31780","27500"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","York","385","365","34240","29050"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","250","240","27940","27650"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Sheffield","1890","1830","31310","25880"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Bradford","515","470","25760","22520"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","70","65","31500","28120"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Leeds","3035","2930","33390","28880"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Wakefield","300","290","32840","29890"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","75","[c]","28900","27570"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","35","[c]","[c]","[c]"
