"Status","Year","Disability","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","London","Heterosexual / straight","165","[c]","36610","33800"
"New entrant CS","2023","Declared non-disabled","Mixed","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Outside London","Heterosexual / straight","445","[c]","27850","24070"
"New entrant CS","2023","Declared non-disabled","Mixed","Outside London","LGBO","65","[c]","26240","23640"
"New entrant CS","2023","Declared non-disabled","Mixed","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","London","Heterosexual / straight","65","[c]","36400","30720"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Outside London","Heterosexual / straight","100","[c]","28700","26800"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Outside London","Heterosexual / straight","80","[c]","28120","26900"
"New entrant CS","2023","Declared non-disabled","Undeclared","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Outside London","Undeclared","95","[c]","30930","25870"
"New entrant CS","2023","Declared non-disabled","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Outside London","Heterosexual / straight","135","[c]","34730","30880"
"New entrant CS","2023","Declared non-disabled","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Outside London","Undeclared","40","[c]","32390","30930"
"New entrant CS","2023","Declared non-disabled","Unknown","Outside London","Unknown","210","[c]","26960","23190"
"New entrant CS","2023","Declared non-disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","London","Heterosexual / straight","1585","[c]","40100","35010"
"New entrant CS","2023","Declared non-disabled","White","London","LGBO","265","[c]","39230","35010"
"New entrant CS","2023","Declared non-disabled","White","London","Undeclared","130","[c]","38590","34480"
"New entrant CS","2023","Declared non-disabled","White","London","Unknown","45","[c]","46760","30500"
"New entrant CS","2023","Declared non-disabled","White","Outside London","Heterosexual / straight","13410","[c]","29740","26900"
"New entrant CS","2023","Declared non-disabled","White","Outside London","LGBO","1410","[c]","28070","24330"
"New entrant CS","2023","Declared non-disabled","White","Outside London","Undeclared","555","[c]","29790","26640"
"New entrant CS","2023","Declared non-disabled","White","Outside London","Unknown","315","[c]","38250","28600"
"New entrant CS","2023","Declared non-disabled","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Heterosexual / straight","40","[c]","31530","28880"
"New entrant CS","2023","Declared non-disabled","White","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","Heterosexual / straight","30","[c]","34420","31610"
"New entrant CS","2023","Undeclared","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Outside London","Heterosexual / straight","55","[c]","27210","22520"
"New entrant CS","2023","Undeclared","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","London","Undeclared","40","[c]","36880","35400"
"New entrant CS","2023","Undeclared","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Outside London","Undeclared","145","[c]","30910","27020"
"New entrant CS","2023","Undeclared","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","London","Heterosexual / straight","55","[c]","37370","34560"
"New entrant CS","2023","Undeclared","White","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Outside London","Heterosexual / straight","380","[c]","27640","23950"
"New entrant CS","2023","Undeclared","White","Outside London","LGBO","105","[c]","25830","23230"
"New entrant CS","2023","Undeclared","White","Outside London","Undeclared","90","[c]","30160","27580"
"New entrant CS","2023","Undeclared","White","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","London","Heterosexual / straight","255","[c]","35120","29750"
"New entrant CS","2023","Unknown","Asian","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","London","Unknown","95","[c]","31890","28840"
"New entrant CS","2023","Unknown","Asian","Outside London","Heterosexual / straight","365","[c]","30050","25880"
"New entrant CS","2023","Unknown","Asian","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Outside London","Unknown","110","[c]","28980","25750"
"New entrant CS","2023","Unknown","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","London","Heterosexual / straight","120","[c]","32980","29750"
"New entrant CS","2023","Unknown","Black","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Outside London","Heterosexual / straight","135","[c]","29410","25880"
"New entrant CS","2023","Unknown","Black","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Outside London","Unknown","40","[c]","28440","25750"
"New entrant CS","2023","Unknown","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","London","Heterosexual / straight","55","[c]","35320","32590"
"New entrant CS","2023","Unknown","Mixed","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","London","Unknown","30","[c]","33140","28840"
"New entrant CS","2023","Unknown","Mixed","Outside London","Heterosexual / straight","110","[c]","29980","26020"
"New entrant CS","2023","Unknown","Mixed","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Outside London","Unknown","40","[c]","29870","27500"
"New entrant CS","2023","Unknown","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Outside London","Undeclared","60","[c]","36540","33830"
"New entrant CS","2023","Unknown","Undeclared","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","London","Heterosexual / straight","50","[c]","34740","31360"
"New entrant CS","2023","Unknown","Unknown","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","London","Undeclared","95","[c]","37520","34190"
"New entrant CS","2023","Unknown","Unknown","London","Unknown","3450","[c]","33820","29750"
"New entrant CS","2023","Unknown","Unknown","Outside London","Heterosexual / straight","235","[c]","28390","25750"
"New entrant CS","2023","Unknown","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Outside London","Undeclared","65","[c]","32590","28880"
"New entrant CS","2023","Unknown","Unknown","Outside London","Unknown","16530","[c]","27250","24330"
"New entrant CS","2023","Unknown","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Overseas","Unknown","45","[c]","50340","46390"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Unknown","260","[c]","24900","22400"
"New entrant CS","2023","Unknown","White","London","Heterosexual / straight","555","[c]","39820","34930"
"New entrant CS","2023","Unknown","White","London","LGBO","100","[c]","36830","34190"
