"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data and Technology","Male","70","[c]","45000","41550"
"Leaver CS","2023","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Male","35","[c]","36430","36300"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicine","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Female","395","[c]","27120","25480"
"Leaver CS","2023","Undeclared","Operational Delivery","Male","455","[c]","31100","27620"
"Leaver CS","2023","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Male","35","[c]","34530","25610"
"Leaver CS","2023","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Male","55","[c]","47810","45240"
"Leaver CS","2023","Undeclared","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","Male","55","[c]","39510","38010"
"Leaver CS","2023","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","60","[c]","44630","39070"
"Leaver CS","2023","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Female","40","[c]","33710","28840"
"Leaver CS","2023","Unknown","Commercial","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Female","40","[c]","38260","34310"
"Leaver CS","2023","Unknown","Communications","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Male","40","[c]","36670","29290"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Female","110","[c]","45800","42350"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Male","295","[c]","41800","38460"
"Leaver CS","2023","Unknown","Economics","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Female","50","[c]","38460","38020"
"Leaver CS","2023","Unknown","Finance","Male","65","[c]","39540","34250"
"Leaver CS","2023","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Geography","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Female","110","[c]","35660","31270"
"Leaver CS","2023","Unknown","Human Resources","Male","65","[c]","38300","32670"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","International Trade","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Female","65","[c]","48300","52400"
"Leaver CS","2023","Unknown","Legal","Male","65","[c]","51510","55000"
"Leaver CS","2023","Unknown","Medicine","Female","50","[c]","42860","36300"
"Leaver CS","2023","Unknown","Medicine","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Female","2960","[c]","27750","24270"
"Leaver CS","2023","Unknown","Operational Delivery","Male","2610","[c]","29660","25880"
"Leaver CS","2023","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Female","120","[c]","28780","22920"
"Leaver CS","2023","Unknown","Other","Male","285","[c]","34030","31830"
"Leaver CS","2023","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Female","185","[c]","41320","37270"
"Leaver CS","2023","Unknown","Policy","Male","145","[c]","42000","38720"
"Leaver CS","2023","Unknown","Project Delivery","Female","75","[c]","36220","33250"
"Leaver CS","2023","Unknown","Project Delivery","Male","75","[c]","42060","40090"
"Leaver CS","2023","Unknown","Property","Female","45","[c]","32950","28500"
"Leaver CS","2023","Unknown","Property","Male","60","[c]","39510","31660"
"Leaver CS","2023","Unknown","Psychology","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Female","50","[c]","35580","30650"
"Leaver CS","2023","Unknown","Science and Engineering","Male","100","[c]","31910","30650"
"Leaver CS","2023","Unknown","Security","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Male","130","[c]","30620","27500"
"Leaver CS","2023","Unknown","Social Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Female","35","[c]","26960","23500"
"Leaver CS","2023","Unknown","Statistics","Male","40","[c]","27060","23560"
"Leaver CS","2023","Unknown","Tax","Female","130","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Male","140","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","690","[c]","40840","34550"
"Leaver CS","2023","Unknown","Unknown","Male","605","[c]","44850","34730"
"Leaver CS","2023","Unknown","Veterinarian","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Female","140","[c]","38410","34800"
"Leaver CS","2023","White","Commercial","Male","155","[c]","42410","39820"
"Leaver CS","2023","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Female","160","[c]","44410","41880"
"Leaver CS","2023","White","Communications","Male","100","[c]","44210","40580"
"Leaver CS","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Female","185","[c]","28220","28120"
"Leaver CS","2023","White","Counter Fraud","Male","155","[c]","30110","28120"
"Leaver CS","2023","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data and Technology","Female","345","[c]","43320","39590"
"Leaver CS","2023","White","Digital, Data and Technology","Male","755","[c]","44470","40670"
"Leaver CS","2023","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Economics","Female","50","[c]","42700","39940"
"Leaver CS","2023","White","Economics","Male","80","[c]","36680","32750"
"Leaver CS","2023","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Female","245","[c]","39560","34170"
"Leaver CS","2023","White","Finance","Male","250","[c]","44320","39710"
"Leaver CS","2023","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Geography","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Female","600","[c]","33450","27140"
"Leaver CS","2023","White","Human Resources","Male","380","[c]","35410","32540"
"Leaver CS","2023","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Inspector of Education and Training","Female","80","[c]","66960","72470"
"Leaver CS","2023","White","Inspector of Education and Training","Male","45","[c]","73420","77470"
"Leaver CS","2023","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Intelligence Analysis","Female","45","[c]","30850","28500"
"Leaver CS","2023","White","Intelligence Analysis","Male","85","[c]","34240","33900"
"Leaver CS","2023","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","International Trade","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","White","International Trade","Male","35","[c]","46930","47660"
"Leaver CS","2023","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Knowledge and Information Management","Female","45","[c]","30370","27600"
"Leaver CS","2023","White","Knowledge and Information Management","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Female","325","[c]","52990","52360"
"Leaver CS","2023","White","Legal","Male","235","[c]","58360","56450"
"Leaver CS","2023","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Medicine","Female","180","[c]","49520","40590"
"Leaver CS","2023","White","Medicine","Male","80","[c]","64580","48530"
"Leaver CS","2023","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Operational Delivery","Female","9480","[c]","27420","25920"
"Leaver CS","2023","White","Operational Delivery","Male","6565","[c]","30240","27570"
"Leaver CS","2023","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Operational Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Operational Research","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Other","Female","445","[c]","30620","23570"
"Leaver CS","2023","White","Other","Male","415","[c]","32320","22390"
"Leaver CS","2023","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectors","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Policy","Female","635","[c]","46700","41750"
"Leaver CS","2023","White","Policy","Male","595","[c]","50490","50540"
"Leaver CS","2023","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Female","375","[c]","43370","40490"
"Leaver CS","2023","White","Project Delivery","Male","460","[c]","46110","41200"
"Leaver CS","2023","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Female","125","[c]","32830","30450"
"Leaver CS","2023","White","Property","Male","235","[c]","38300","34300"
"Leaver CS","2023","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Psychology","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","White","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Science and Engineering","Female","380","[c]","37080","33710"
"Leaver CS","2023","White","Science and Engineering","Male","655","[c]","38200","34640"
"Leaver CS","2023","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Female","115","[c]","31640","30650"
"Leaver CS","2023","White","Security","Male","495","[c]","33280","28410"
"Leaver CS","2023","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Social Research","Female","40","[c]","36600","35870"
"Leaver CS","2023","White","Social Research","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Statistics","Female","45","[c]","36170","35000"
"Leaver CS","2023","White","Statistics","Male","65","[c]","37800","33990"
"Leaver CS","2023","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Tax","Female","290","[c]","[c]","[c]"
"Leaver CS","2023","White","Tax","Male","300","[c]","[c]","[c]"
