"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Digital, Data & Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Female","Heterosexual / straight","135","[c]","58200","56430"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Female","Unknown","70","[c]","59030","56780"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Male","Heterosexual / straight","285","[c]","60920","59090"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Male","Unknown","125","[c]","59460","57000"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Female","Heterosexual / straight","170","[c]","38120","38340"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Female","LGBO","35","[c]","36630","37080"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Female","Undeclared","30","[c]","37400","37260"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Female","Unknown","90","[c]","37870","38470"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Male","Heterosexual / straight","345","[c]","39010","38870"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Male","Undeclared","50","[c]","39090","38560"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Male","Unknown","220","[c]","37920","38470"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","Female","Heterosexual / straight","55","[c]","27450","27470"
"Leaver CS","2023","Finance","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","Male","Heterosexual / straight","35","[c]","27540","27330"
"Leaver CS","2023","Finance","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","Female","Heterosexual / straight","50","[c]","58750","56430"
"Leaver CS","2023","Finance","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","Male","Heterosexual / straight","55","[c]","60170","59090"
"Leaver CS","2023","Finance","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SEO/HEO","Female","Heterosexual / straight","90","[c]","38760","38420"
"Leaver CS","2023","Finance","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SEO/HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SEO/HEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SEO/HEO","Male","Heterosexual / straight","120","[c]","39050","38580"
"Leaver CS","2023","Finance","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SEO/HEO","Male","Unknown","55","[c]","38100","37320"
"Leaver CS","2023","Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","AA/AO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","AA/AO","Female","Unknown","45","[c]","21640","21300"
"Leaver CS","2023","Grants Management","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","AA/AO","Male","Unknown","40","[c]","21600","21300"
"Leaver CS","2023","Grants Management","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","Female","Heterosexual / straight","235","[c]","22050","22220"
"Leaver CS","2023","Human Resources","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","Female","Unknown","35","[c]","21620","21720"
"Leaver CS","2023","Human Resources","AA/AO","Male","Heterosexual / straight","70","[c]","21840","21740"
"Leaver CS","2023","Human Resources","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","EO","Female","Heterosexual / straight","105","[c]","27130","27140"
"Leaver CS","2023","Human Resources","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","EO","Female","Unknown","45","[c]","26390","25830"
"Leaver CS","2023","Human Resources","EO","Male","Heterosexual / straight","145","[c]","28980","28120"
"Leaver CS","2023","Human Resources","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","EO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","EO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","Female","Heterosexual / straight","90","[c]","59800","57970"
"Leaver CS","2023","Human Resources","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","Male","Heterosexual / straight","40","[c]","59590","55660"
"Leaver CS","2023","Human Resources","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SEO/HEO","Female","Heterosexual / straight","180","[c]","37540","36830"
"Leaver CS","2023","Human Resources","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SEO/HEO","Female","Unknown","70","[c]","41310","39890"
"Leaver CS","2023","Human Resources","SEO/HEO","Male","Heterosexual / straight","130","[c]","38140","36460"
"Leaver CS","2023","Human Resources","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SEO/HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SEO/HEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
