"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","EO","Unknown","135","[c]","29000","28120"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SEO/HEO","Heterosexual / straight","50","[c]","37980","37350"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SEO/HEO","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","AA/AO","Heterosexual / straight","135","[c]","21720","21690"
"Leaver CS","2023","Declared non-disabled","Debt","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","AA/AO","Unknown","240","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","AA/AO","Heterosexual / straight","65","[c]","21660","21530"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","EO","Heterosexual / straight","120","[c]","28260","27610"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","G6/G7","Heterosexual / straight","325","[c]","60110","58000"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","G6/G7","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","390","[c]","38760","38470"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","SEO/HEO","LGBO","35","[c]","37950","38470"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Undeclared","45","[c]","38930","39520"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","AA/AO","Heterosexual / straight","40","[c]","22380","21690"
"Leaver CS","2023","Declared non-disabled","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","AA/AO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","EO","Heterosexual / straight","65","[c]","27550","27550"
"Leaver CS","2023","Declared non-disabled","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","G6/G7","Heterosexual / straight","80","[c]","60600","59290"
"Leaver CS","2023","Declared non-disabled","Finance","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SEO/HEO","Heterosexual / straight","160","[c]","39090","38470"
"Leaver CS","2023","Declared non-disabled","Finance","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","AA/AO","Heterosexual / straight","30","[c]","21840","21720"
"Leaver CS","2023","Declared non-disabled","Grants Management","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","AA/AO","Unknown","75","[c]","21590","21300"
"Leaver CS","2023","Declared non-disabled","Grants Management","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Grants Management","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","AA/AO","Heterosexual / straight","220","[c]","21990","21840"
"Leaver CS","2023","Declared non-disabled","Human Resources","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","EO","Heterosexual / straight","180","[c]","27990","27470"
"Leaver CS","2023","Declared non-disabled","Human Resources","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","G6/G7","Heterosexual / straight","95","[c]","59140","57110"
"Leaver CS","2023","Declared non-disabled","Human Resources","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO/HEO","Heterosexual / straight","225","[c]","37550","36300"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AA/AO","Heterosexual / straight","85","[c]","22700","22870"
"Leaver CS","2023","Declared non-disabled","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","EO","Heterosexual / straight","75","[c]","28130","27760"
"Leaver CS","2023","Declared non-disabled","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G6/G7","Heterosexual / straight","205","[c]","60130","56450"
"Leaver CS","2023","Declared non-disabled","Legal","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","G6/G7","Unknown","45","[c]","62670","61760"
"Leaver CS","2023","Declared non-disabled","Legal","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SEO/HEO","Heterosexual / straight","55","[c]","39760","38850"
"Leaver CS","2023","Declared non-disabled","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","AA/AO","Heterosexual / straight","5375","[c]","22010","21690"
"Leaver CS","2023","Declared non-disabled","No function","AA/AO","LGBO","380","[c]","21910","21690"
"Leaver CS","2023","Declared non-disabled","No function","AA/AO","Undeclared","480","[c]","22040","21690"
"Leaver CS","2023","Declared non-disabled","No function","AA/AO","Unknown","1335","[c]","22020","21690"
"Leaver CS","2023","Declared non-disabled","No function","EO","Heterosexual / straight","3610","[c]","28410","28120"
"Leaver CS","2023","Declared non-disabled","No function","EO","LGBO","230","[c]","28170","27570"
"Leaver CS","2023","Declared non-disabled","No function","EO","Undeclared","340","[c]","28470","28120"
"Leaver CS","2023","Declared non-disabled","No function","EO","Unknown","625","[c]","28200","28120"
"Leaver CS","2023","Declared non-disabled","No function","G6/G7","Heterosexual / straight","960","[c]","60970","58130"
"Leaver CS","2023","Declared non-disabled","No function","G6/G7","LGBO","85","[c]","59180","55720"
"Leaver CS","2023","Declared non-disabled","No function","G6/G7","Undeclared","65","[c]","60910","59240"
"Leaver CS","2023","Declared non-disabled","No function","G6/G7","Unknown","140","[c]","58000","57570"
"Leaver CS","2023","Declared non-disabled","No function","SCS level","Heterosexual / straight","160","[c]","97720","90520"
"Leaver CS","2023","Declared non-disabled","No function","SCS level","LGBO","10","[c]","[c]","[c]"
