"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","21410","21380"
"In post","2023","Security","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Security","Manchester","25","25","42760","34320"
"In post","2023","Security","Medway","15","15","27180","21380"
"In post","2023","Security","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Security","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Security","Mid Lancashire","30","25","28740","27140"
"In post","2023","Security","Milton Keynes","290","280","36640","34320"
"In post","2023","Security","Monmouthshire and Newport","40","40","40750","39800"
"In post","2023","Security","Newry, Mourne and Down","55","55","22430","22130"
"In post","2023","Security","North Hampshire","65","60","26690","21550"
"In post","2023","Security","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Security","North Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Security","North Yorkshire CC","260","250","32520","28560"
"In post","2023","Security","North and West Norfolk","80","80","35390","40880"
"In post","2023","Security","Northumberland","15","15","22560","21380"
"In post","2023","Security","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Security","Nottingham","35","30","38230","38640"
"In post","2023","Security","Overseas","150","150","42370","39400"
"In post","2023","Security","Oxfordshire CC","115","115","27870","22220"
"In post","2023","Security","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Security","Peterborough","10","10","24300","23080"
"In post","2023","Security","Plymouth","340","330","31560","27500"
"In post","2023","Security","Portsmouth","420","415","32340","27500"
"In post","2023","Security","Powys","35","35","23550","21380"
"In post","2023","Security","Sefton","10","10","26490","21380"
"In post","2023","Security","Sheffield","45","40","30200","28120"
"In post","2023","Security","Shropshire","10","10","25070","21800"
"In post","2023","Security","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Security","Somerset CC","80","80","27210","27140"
"In post","2023","Security","South Ayrshire","10","10","23940","21380"
"In post","2023","Security","South Hampshire","150","145","28930","27110"
"In post","2023","Security","South Lanarkshire","15","15","39810","34950"
"In post","2023","Security","South West Wales","20","20","22780","21380"
"In post","2023","Security","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Security","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Security","Staffordshire CC","40","40","26690","22220"
"In post","2023","Security","Suffolk CC","65","65","27560","22220"
"In post","2023","Security","Sunderland","15","15","30510","28120"
"In post","2023","Security","Swansea","125","120","28760","25650"
"In post","2023","Security","Swindon","5","5","[c]","[c]"
"In post","2023","Security","Telford and Wrekin","125","120","34350","29730"
"In post","2023","Security","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Security","Tower Hamlets","40","35","49590","45190"
"In post","2023","Security","Tyneside","40","35","40380","34610"
"In post","2023","Security","Unknown","70","65","29510","24610"
"In post","2023","Security","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Security","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Security","Wandsworth","5","5","[c]","[c]"
"In post","2023","Security","Warrington","15","15","37910","38640"
"In post","2023","Security","Warwickshire CC","45","45","24640","21380"
"In post","2023","Security","West Cumbria","60","60","35280","34320"
"In post","2023","Security","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Kent","15","15","45240","45380"
"In post","2023","Security","West Northamptonshire","15","15","39470","40880"
"In post","2023","Security","West Surrey","30","30","24250","21380"
"In post","2023","Security","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Security","Westminster","1320","1300","46570","43000"
"In post","2023","Security","Wiltshire","415","410","33160","28600"
"In post","2023","Security","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Security","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Security","York","470","445","31400","27430"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","675","640","38880","34730"
"In post","2023","Unknown","Angus and Dundee City","1535","1470","30400","29100"
"In post","2023","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","10","10","32380","30450"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Belfast","60","60","38430","37680"
"In post","2023","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","40","40","32250","30130"
"In post","2023","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","20","20","46430","41480"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","10","10","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","20","20","37020","31180"
"In post","2023","Unknown","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","125","115","33310","31940"
"In post","2023","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","10","10","47660","46690"
"In post","2023","Unknown","Camden and City of London","15","15","53820","46390"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","3170","3000","46080","39690"
"In post","2023","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","595","575","44350","49260"
"In post","2023","Unknown","Central Valleys","800","760","42050","39690"
"In post","2023","Unknown","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","City of Edinburgh","7680","7370","46700","42860"
"In post","2023","Unknown","Clackmannanshire and Fife","50","45","35710","29450"
"In post","2023","Unknown","Conwy and Denbighshire","415","390","41610","39690"
"In post","2023","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","95","90","46340","51460"
"In post","2023","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","35","35","43030","37710"
"In post","2023","Unknown","Derby","10","10","[c]","[c]"
"In post","2023","Unknown","Devon CC","25","25","63590","53870"
"In post","2023","Unknown","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","235","225","32140","29560"
"In post","2023","Unknown","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","155","145","33880","31940"
"In post","2023","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","30","34500","29450"
"In post","2023","Unknown","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","30","25","45870","36330"
"In post","2023","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","10","10","24040","21690"
"In post","2023","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Falkirk","70","65","44170","34730"
"In post","2023","Unknown","Flintshire and Wrexham","30","30","44790","49370"
"In post","2023","Unknown","Glasgow City","5140","4960","40440","34730"
"In post","2023","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North West","30","30","21690","21690"
"In post","2023","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South West","30","30","30550","30130"
"In post","2023","Unknown","Gwent Valleys","235","220","40570","39690"
"In post","2023","Unknown","Gwynedd","115","110","34100","30610"
"In post","2023","Unknown","Hackney and Newham","15","15","31710","30130"
"In post","2023","Unknown","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","55","55","37320","30440"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","335","320","36150","33260"
"In post","2023","Unknown","Isle of Anglesey","10","10","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","15","15","43320","39030"
"In post","2023","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leeds","215","205","39170","38470"
"In post","2023","Unknown","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","15","15","34560","30130"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","215","200","32980","31180"
"In post","2023","Unknown","Manchester","65","65","38360","32960"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","50","50","35000","29530"
"In post","2023","Unknown","Monmouthshire and Newport","75","65","38000","39690"
"In post","2023","Unknown","Na h-Eileanan Siar","35","35","35620","33520"
"In post","2023","Unknown","North Lanarkshire","75","70","30300","29450"
"In post","2023","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Nottingham","25","25","31890","30130"
"In post","2023","Unknown","Orkney Islands","30","25","38820","34870"
"In post","2023","Unknown","Overseas","65","65","60270","60080"
"In post","2023","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Perth and Kinross, and Stirling","335","315","35760","31940"
"In post","2023","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Powys","200","185","38260","34530"
"In post","2023","Unknown","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Borders","470","440","32870","29100"
"In post","2023","Unknown","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sheffield","175","165","41730","38470"
"In post","2023","Unknown","Shetland Islands","20","20","34340","31940"
"In post","2023","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","80","75","36160","31940"
"In post","2023","Unknown","South Hampshire","55","50","37370","39890"
"In post","2023","Unknown","South Lanarkshire","120","115","35650","31940"
"In post","2023","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West Wales","625","595","38820","39690"
"In post","2023","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southampton","[c]","[c]","[c]","[c]"
