"Status","Year","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","East Ayrshire and North Ayrshire mainland","65","[c]","27380","25060"
"Leaver CS","2023","Declared non-disabled","East Cumbria","60","[c]","30460","25920"
"Leaver CS","2023","Declared non-disabled","East Derbyshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","125","[c]","31030","23890"
"Leaver CS","2023","Declared non-disabled","East Kent","160","[c]","29670","27650"
"Leaver CS","2023","Declared non-disabled","East Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Merseyside","55","[c]","29790","27570"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","120","[c]","30320","27520"
"Leaver CS","2023","Declared non-disabled","East Surrey","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","160","[c]","28030","26960"
"Leaver CS","2023","Declared non-disabled","Enfield","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","55","[c]","37230","29290"
"Leaver CS","2023","Declared non-disabled","Essex Thames Gateway","50","[c]","28380","29290"
"Leaver CS","2023","Declared non-disabled","Falkirk","75","[c]","25690","21690"
"Leaver CS","2023","Declared non-disabled","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Flintshire and Wrexham","150","[c]","30410","28090"
"Leaver CS","2023","Declared non-disabled","Glasgow City","550","[c]","32550","28120"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","135","[c]","28770","27570"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","110","[c]","25630","21690"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North West","125","[c]","25920","25560"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South East","70","[c]","25230","21690"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","375","[c]","29580","22220"
"Leaver CS","2023","Declared non-disabled","Gwent Valleys","90","[c]","25730","21690"
"Leaver CS","2023","Declared non-disabled","Gwynedd","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","285","[c]","30840","31060"
"Leaver CS","2023","Declared non-disabled","Haringey and Islington","120","[c]","31570","31060"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","145","[c]","32370","31060"
"Leaver CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Heart of Essex","95","[c]","31230","29290"
"Leaver CS","2023","Declared non-disabled","Herefordshire, County of","40","[c]","28290","27470"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","215","[c]","34330","29290"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","220","[c]","33210","31060"
"Leaver CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","35","[c]","29350","26960"
"Leaver CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","65","[c]","26740","24890"
"Leaver CS","2023","Declared non-disabled","Isle of Anglesey","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Wight","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","130","[c]","30750","29290"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","90","[c]","30130","28120"
"Leaver CS","2023","Declared non-disabled","Lambeth","225","[c]","45180","40070"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leeds","635","[c]","36170","30320"
"Leaver CS","2023","Declared non-disabled","Leicester","140","[c]","28220","26470"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","160","[c]","28840","26460"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","90","[c]","33170","31060"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","220","[c]","29230","27570"
"Leaver CS","2023","Declared non-disabled","Lisburn and Castlereagh","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Liverpool","440","[c]","28180","26200"
"Leaver CS","2023","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Luton","35","[c]","26180","27570"
"Leaver CS","2023","Declared non-disabled","Manchester","445","[c]","35110","30450"
"Leaver CS","2023","Declared non-disabled","Medway","110","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","40","[c]","32430","31060"
"Leaver CS","2023","Declared non-disabled","Mid Kent","70","[c]","35830","30920"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","245","[c]","27190","23390"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","165","[c]","35630","31280"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","255","[c]","31520","26180"
"Leaver CS","2023","Declared non-disabled","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","85","[c]","31630","27470"
"Leaver CS","2023","Declared non-disabled","North Lanarkshire","65","[c]","24640","21690"
"Leaver CS","2023","Declared non-disabled","North Northamptonshire","35","[c]","26300","26120"
"Leaver CS","2023","Declared non-disabled","North Nottinghamshire","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Yorkshire CC","125","[c]","36160","28120"
"Leaver CS","2023","Declared non-disabled","North and North East Lincolnshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North and West Norfolk","50","[c]","32570","27840"
"Leaver CS","2023","Declared non-disabled","Northumberland","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Norwich and East Norfolk","135","[c]","28780","27570"
"Leaver CS","2023","Declared non-disabled","Nottingham","445","[c]","30540","27570"
"Leaver CS","2023","Declared non-disabled","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","40","[c]","52370","43750"
"Leaver CS","2023","Declared non-disabled","Oxfordshire CC","205","[c]","33680","28120"
"Leaver CS","2023","Declared non-disabled","Perth and Kinross, and Stirling","35","[c]","32100","28140"
"Leaver CS","2023","Declared non-disabled","Peterborough","70","[c]","27540","27260"
"Leaver CS","2023","Declared non-disabled","Plymouth","175","[c]","35230","31480"
"Leaver CS","2023","Declared non-disabled","Portsmouth","220","[c]","32510","27470"
"Leaver CS","2023","Declared non-disabled","Powys","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Redbridge and Waltham Forest","95","[c]","30500","31060"
"Leaver CS","2023","Declared non-disabled","Sandwell","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Borders","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Sefton","225","[c]","32840","27570"
"Leaver CS","2023","Declared non-disabled","Sheffield","280","[c]","33030","27570"
"Leaver CS","2023","Declared non-disabled","Shetland Islands","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Shropshire","85","[c]","28990","27570"
"Leaver CS","2023","Declared non-disabled","Solihull","30","[c]","30000","27570"
"Leaver CS","2023","Declared non-disabled","Somerset CC","155","[c]","32170","27570"
"Leaver CS","2023","Declared non-disabled","South Ayrshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","South Hampshire","300","[c]","29170","24840"
"Leaver CS","2023","Declared non-disabled","South Lanarkshire","115","[c]","31590","27570"
"Leaver CS","2023","Declared non-disabled","South Nottinghamshire","70","[c]","35560","32650"
"Leaver CS","2023","Declared non-disabled","South Teesside","50","[c]","27450","24810"
"Leaver CS","2023","Declared non-disabled","South West Wales","60","[c]","30420","26820"
"Leaver CS","2023","Declared non-disabled","South and West Derbyshire","80","[c]","39090","37730"
"Leaver CS","2023","Declared non-disabled","Southampton","130","[c]","34610","26960"
"Leaver CS","2023","Declared non-disabled","Southend-on-Sea","95","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Staffordshire CC","275","[c]","29700","27570"
"Leaver CS","2023","Declared non-disabled","Stoke-on-Trent","140","[c]","25180","21780"
"Leaver CS","2023","Declared non-disabled","Suffolk CC","305","[c]","30250","27370"
"Leaver CS","2023","Declared non-disabled","Sunderland","210","[c]","25290","21690"
"Leaver CS","2023","Declared non-disabled","Swansea","465","[c]","27160","22500"
"Leaver CS","2023","Declared non-disabled","Swindon","40","[c]","27320","27570"
"Leaver CS","2023","Declared non-disabled","Telford and Wrekin","90","[c]","30060","27570"
"Leaver CS","2023","Declared non-disabled","Thurrock","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Torbay","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Tower Hamlets","570","[c]","51140","47750"
"Leaver CS","2023","Declared non-disabled","Tyneside","715","[c]","31000","26030"
"Leaver CS","2023","Declared non-disabled","Unknown","70","[c]","32420","28120"
"Leaver CS","2023","Declared non-disabled","Wakefield","85","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Walsall","40","[c]","24670","21690"
"Leaver CS","2023","Declared non-disabled","Wandsworth","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Warrington","90","[c]","35320","34820"
"Leaver CS","2023","Declared non-disabled","Warwickshire CC","100","[c]","28050","26350"
"Leaver CS","2023","Declared non-disabled","West Cumbria","90","[c]","29130","22190"
"Leaver CS","2023","Declared non-disabled","West Essex","60","[c]","31990","29290"
"Leaver CS","2023","Declared non-disabled","West Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Lothian","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Northamptonshire","120","[c]","27610","27570"
"Leaver CS","2023","Declared non-disabled","West Surrey","165","[c]","32940","30160"
"Leaver CS","2023","Declared non-disabled","West Sussex (North East)","85","[c]","30420","28120"
"Leaver CS","2023","Declared non-disabled","West Sussex (South West)","80","[c]","28340","27570"
"Leaver CS","2023","Declared non-disabled","Westminster","2835","[c]","47700","43650"
"Leaver CS","2023","Declared non-disabled","Wiltshire","350","[c]","34620","33000"
"Leaver CS","2023","Declared non-disabled","Wirral","90","[c]","28630","27570"
"Leaver CS","2023","Declared non-disabled","Wolverhampton","55","[c]","29780","28120"
"Leaver CS","2023","Declared non-disabled","Worcestershire CC","175","[c]","28790","26850"
"Leaver CS","2023","Declared non-disabled","York","135","[c]","30340","26520"
"Leaver CS","2023","Undeclared","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Barnet","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Barnsley, Doncaster and Rotherham","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","65","[c]","45470","42620"
"Leaver CS","2023","Undeclared","Bedford","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Belfast","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bexley and Greenwich","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Birmingham","45","[c]","29260","24390"
"Leaver CS","2023","Undeclared","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Blackpool","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bournemouth, Christchurch and Poole","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bradford","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Brighton and Hove","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bristol, City of","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Buckinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cambridgeshire CC","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Hampshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Central Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","City of Edinburgh","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Conwy and Denbighshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Croydon","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derby","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon CC","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Durham","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ealing","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Kent","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Riding of Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Surrey","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Sussex CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Essex Haven Gateway","10","[c]","[c]","[c]"
