"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","Female","70","65","34290","32510"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","Male","60","55","35220","32510"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","Female","55","50","27190","25920"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","Male","30","30","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","Female","125","110","25940","22150"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","Male","60","55","24770","22150"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","Female","15","10","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","Male","15","10","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","Female","35","30","26150","24030"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","Female","30","25","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","Scotland","Female","60","60","30730","28540"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","Scotland","Male","35","30","27660","25060"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Fiscal Commission","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Fiscal Commission","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Fiscal Commission","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","Scotland","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","Scotland","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scotland","Female","485","455","45430","41640"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scotland","Male","315","310","45430","41120"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Prison Service","Scotland","Female","125","120","36500","37060"
"In post","2023","Declared disabled","Scottish Prison Service","Scotland","Male","250","225","37860","37060"
"In post","2023","Declared disabled","Scottish Prison Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scotland","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scotland","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","London","Female","30","30","47880","41320"
"In post","2023","Declared disabled","Serious Fraud Office","London","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Security Scotland","Scotland","Female","250","230","30770","29100"
"In post","2023","Declared disabled","Social Security Scotland","Scotland","Male","145","140","29710","29100"
"In post","2023","Declared disabled","Social Security Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
