"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Analysis","UK Statistics Authority","Male","100","95","50580","44630"
"In post","2023","50-59","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Water Services Regulation Authority","Male","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Cabinet Office","Female","270","265","68480","65500"
"In post","2023","50-59","Commercial","Cabinet Office","Male","325","325","77920","68100"
"In post","2023","50-59","Commercial","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Female","30","30","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Male","35","35","47990","47960"
"In post","2023","50-59","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Education","Female","30","30","48270","51410"
"In post","2023","50-59","Commercial","Department for Education","Male","35","35","50760","51640"
"In post","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","Female","40","35","36110","37300"
"In post","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","Male","25","25","[c]","[c]"
"In post","2023","50-59","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Levelling Up, Housing and Communities","Female","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Transport","Female","45","40","38620","36420"
"In post","2023","50-59","Commercial","Department for Transport","Male","35","30","49380","50240"
"In post","2023","50-59","Commercial","Department for Work and Pensions","Female","15","15","[c]","[c]"
"In post","2023","50-59","Commercial","Department for Work and Pensions","Male","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Female","35","35","41100","38120"
"In post","2023","50-59","Commercial","Department of Health and Social Care","Male","30","30","61220","59140"
"In post","2023","50-59","Commercial","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Female","30","30","48570","44830"
"In post","2023","50-59","Commercial","Foreign, Commonwealth and Development Office","Male","25","25","[c]","[c]"
"In post","2023","50-59","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Revenue and Customs","Female","30","25","[c]","[c]"
"In post","2023","50-59","Commercial","HM Revenue and Customs","Male","15","15","[c]","[c]"
"In post","2023","50-59","Commercial","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","Female","20","15","[c]","[c]"
"In post","2023","50-59","Commercial","Home Office","Male","15","15","[c]","[c]"
"In post","2023","50-59","Commercial","Ministry of Defence","Female","300","290","41610","41800"
"In post","2023","50-59","Commercial","Ministry of Defence","Male","235","235","46900","43300"
"In post","2023","50-59","Commercial","Ministry of Justice","Female","35","35","38850","37680"
"In post","2023","50-59","Commercial","Ministry of Justice","Male","35","35","37480","37680"
"In post","2023","50-59","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scottish Government","Female","15","15","[c]","[c]"
"In post","2023","50-59","Commercial","Scottish Government","Male","20","20","[c]","[c]"
"In post","2023","50-59","Commercial","The National Archives","Female","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","The National Archives","Male","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","UK Export Finance","Female","20","15","[c]","[c]"
"In post","2023","50-59","Commercial","UK Export Finance","Male","35","35","66820","57000"
"In post","2023","50-59","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","UK Statistics Authority","Male","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2023","50-59","Communications","Cabinet Office","Female","15","15","[c]","[c]"
"In post","2023","50-59","Communications","Cabinet Office","Male","10","10","[c]","[c]"
"In post","2023","50-59","Communications","Chancellor's other departments","Female","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","Female","20","15","[c]","[c]"
"In post","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2023","50-59","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Department for Education","Female","35","30","38810","33370"
"In post","2023","50-59","Communications","Department for Education","Male","20","20","[c]","[c]"
"In post","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","Female","35","30","40320","37850"
"In post","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","Male","20","20","[c]","[c]"
"In post","2023","50-59","Communications","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Department for Levelling Up, Housing and Communities","Female","10","10","[c]","[c]"
"In post","2023","50-59","Communications","Department for Levelling Up, Housing and Communities","Male","10","10","[c]","[c]"
"In post","2023","50-59","Communications","Department for Transport","Female","15","10","[c]","[c]"
"In post","2023","50-59","Communications","Department for Transport","Male","20","20","[c]","[c]"
"In post","2023","50-59","Communications","Department for Work and Pensions","Female","45","40","40750","39730"
"In post","2023","50-59","Communications","Department for Work and Pensions","Male","30","25","[c]","[c]"
"In post","2023","50-59","Communications","Department of Health and Social Care","Female","20","20","[c]","[c]"
"In post","2023","50-59","Communications","Department of Health and Social Care","Male","15","15","[c]","[c]"
"In post","2023","50-59","Communications","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2023","50-59","Communications","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2023","50-59","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","HM Land Registry","Male","5","5","[c]","[c]"
"In post","2023","50-59","Communications","HM Revenue and Customs","Female","55","55","49320","44930"
"In post","2023","50-59","Communications","HM Revenue and Customs","Male","30","30","50110","42700"
"In post","2023","50-59","Communications","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Home Office","Female","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Ministry of Defence","Female","90","85","35390","33990"
"In post","2023","50-59","Communications","Ministry of Defence","Male","110","110","37480","34300"
"In post","2023","50-59","Communications","Ministry of Justice","Female","10","10","[c]","[c]"
"In post","2023","50-59","Communications","Ministry of Justice","Male","10","10","[c]","[c]"
"In post","2023","50-59","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Office for Standards in Education, Children's Services and Skills","Female","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
