"Status","Year","Disability","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Companies House","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Competition and Markets Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Criminal Injuries Compensation Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Commercial Service","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Commercial Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Commercial Service","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Commercial Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Commercial Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Commercial Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Commercial Service","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Commercial Service","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Crown Prosecution Service","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Electronics and Components Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Electronics and Components Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Electronics and Components Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Equipment and Support","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Defence Science and Technology Laboratory","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","40","[c]","45260","40050"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
