"Status","Year","Organisation","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office of Gas and Electricity Markets","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Human Resources","SEO","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","G6","Female","30","30","68570","69510"
"In post","2023","Office of Gas and Electricity Markets","Legal","G6","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","G7","Female","30","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","G7","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","AO","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","AO","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","EO","Female","105","105","26660","25750"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","EO","Male","115","115","25450","25000"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","G6","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","G6","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","G7","Female","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","G7","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","HEO","Female","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","HEO","Male","35","35","32540","32340"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","EO","Female","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","EO","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","G6","Female","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","G6","Male","45","45","65870","64370"
"In post","2023","Office of Gas and Electricity Markets","Policy","G7","Female","45","40","51690","49230"
"In post","2023","Office of Gas and Electricity Markets","Policy","G7","Male","60","60","52350","49650"
"In post","2023","Office of Gas and Electricity Markets","Policy","HEO","Female","30","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","HEO","Male","35","35","34340","33680"
"In post","2023","Office of Gas and Electricity Markets","Policy","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","SEO","Female","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Policy","SEO","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","EO","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","G6","Female","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","G7","Female","15","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","G7","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","HEO","Male","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","SEO","Female","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Project Delivery","SEO","Male","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","G6","Male","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","EO","Female","30","30","25880","25750"
"In post","2023","Office of Gas and Electricity Markets","Unknown","EO","Male","35","35","25930","25750"
"In post","2023","Office of Gas and Electricity Markets","Unknown","G6","Female","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","G6","Male","30","30","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","G7","Female","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","G7","Male","35","35","50810","48280"
"In post","2023","Office of Gas and Electricity Markets","Unknown","HEO","Female","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","HEO","Male","35","35","33760","33400"
"In post","2023","Office of Gas and Electricity Markets","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","SEO","Female","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Unknown","SEO","Male","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","G7","Female","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","HEO","Female","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
