"Status","Year","Function_of_post","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Companies House","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Prosecution Service","Female","Heterosexual / straight","50","45","32470","30870"
"In post","2023","Finance","Crown Prosecution Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Prosecution Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Prosecution Service","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Prosecution Service","Male","Heterosexual / straight","40","40","37540","31820"
"In post","2023","Finance","Crown Prosecution Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Prosecution Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Prosecution Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Electronics and Components Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Equipment and Support","Female","Heterosexual / straight","195","180","41230","35200"
"In post","2023","Finance","Defence Equipment and Support","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Equipment and Support","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Finance","Defence Equipment and Support","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","Defence Equipment and Support","Male","Heterosexual / straight","160","160","42130","32500"
"In post","2023","Finance","Defence Equipment and Support","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","Defence Equipment and Support","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Finance","Defence Equipment and Support","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","65","60","54500","59620"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","45","45","53570","54560"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Heterosexual / straight","30","30","54020","48310"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Heterosexual / straight","40","40","56030","58030"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Female","Heterosexual / straight","205","195","44360","43110"
"In post","2023","Finance","Department for Education (excl. agencies)","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Male","Heterosexual / straight","160","155","46430","42570"
"In post","2023","Finance","Department for Education (excl. agencies)","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","200","190","41480","37710"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","150","150","46880","49400"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Female","Heterosexual / straight","30","30","50710","55340"
"In post","2023","Finance","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Male","Heterosexual / straight","35","35","51990","54080"
"In post","2023","Finance","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
