"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Companies House","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Companies House","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Companies House","Wales","Female","20","10","[c]","[c]"
"In post","2023","65+","Companies House","Wales","Male","10","10","[c]","[c]"
"In post","2023","65+","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Competition and Markets Authority","London","Male","5","5","[c]","[c]"
"In post","2023","65+","Criminal Injuries Compensation Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Criminal Injuries Compensation Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Commercial Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Commercial Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Commercial Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Commercial Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Office and Procurator Fiscal Service","Scotland","Female","25","20","[c]","[c]"
"In post","2023","65+","Crown Office and Procurator Fiscal Service","Scotland","Male","15","10","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","East of England","Female","10","5","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","London","Female","30","25","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","London","Male","20","15","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","Wales","Male","5","5","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","West Midlands (England)","Female","10","5","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Crown Prosecution Service","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","65+","Defence Electronics and Components Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Electronics and Components Agency","Wales","Male","15","15","[c]","[c]"
"In post","2023","65+","Defence Electronics and Components Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Electronics and Components Agency","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","East of England","Male","10","10","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","London","Female","5","5","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","London","Male","25","25","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","Scotland","Male","10","5","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","South East (England)","Male","15","15","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","South West (England)","Female","40","30","36140","34470"
"In post","2023","65+","Defence Equipment and Support","South West (England)","Male","150","130","43850","42870"
"In post","2023","65+","Defence Equipment and Support","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Equipment and Support","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Science and Technology Laboratory","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","65+","Defence Science and Technology Laboratory","South East (England)","Male","40","30","52310","49670"
"In post","2023","65+","Defence Science and Technology Laboratory","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Defence Science and Technology Laboratory","South West (England)","Male","50","40","49930","49260"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","25","20","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","30","25","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","London","Female","15","10","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","London","Male","15","15","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","65+","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","25","25","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","20","20","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department for International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
