"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","Heterosexual / straight","30","[c]","65590","56430"
"Leaver CS","2023","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","Unknown","145","[c]","75070","68000"
"Leaver CS","2023","Communications","Communications","Heterosexual / straight","220","[c]","42800","39240"
"Leaver CS","2023","Communications","Communications","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Communications","Undeclared","30","[c]","38470","39140"
"Leaver CS","2023","Communications","Communications","Unknown","85","[c]","38570","36000"
"Leaver CS","2023","Communications","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Heterosexual / straight","40","[c]","44220","41870"
"Leaver CS","2023","Communications","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Heterosexual / straight","250","[c]","30150","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Undeclared","40","[c]","29420","28120"
"Leaver CS","2023","Counter Fraud","Counter Fraud","Unknown","175","[c]","29950","27570"
"Leaver CS","2023","Counter Fraud","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Intelligence Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Legal","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Operational Delivery","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Heterosexual / straight","35","[c]","26040","25610"
"Leaver CS","2023","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Other","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Tax","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Operational Delivery","Unknown","430","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Heterosexual / straight","210","[c]","22750","21690"
"Leaver CS","2023","Debt","Other","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Other","Unknown","85","[c]","22580","21690"
"Leaver CS","2023","Debt","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tax","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","1005","[c]","44630","40670"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","LGBO","90","[c]","40640","37590"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Undeclared","120","[c]","43160","40670"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","615","[c]","42900","39150"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","35","[c]","29450","27470"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Heterosexual / straight","115","[c]","52080","56430"
"Leaver CS","2023","Digital, Data & Technology","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Unknown","35","[c]","46410","51800"
"Leaver CS","2023","Finance","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Heterosexual / straight","435","[c]","41310","37270"
"Leaver CS","2023","Finance","Finance","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Undeclared","70","[c]","44750","41680"
"Leaver CS","2023","Finance","Finance","Unknown","200","[c]","39910","34250"
"Leaver CS","2023","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","Heterosexual / straight","55","[c]","24630","22150"
"Leaver CS","2023","Grants Management","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","Unknown","125","[c]","23510","22150"
"Leaver CS","2023","Grants Management","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Human Resources","Heterosexual / straight","905","[c]","33880","29350"
