"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Female","Heterosexual / straight","200","[c]","47880","41360"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Female","Unknown","30","[c]","38460","37360"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Male","Heterosexual / straight","190","[c]","50370","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Male","LGBO","35","[c]","47510","41080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Male","Unknown","40","[c]","48030","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Female","Heterosexual / straight","155","[c]","34490","31350"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Female","Unknown","60","[c]","27360","24030"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Male","Heterosexual / straight","185","[c]","38560","35270"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Male","Undeclared","30","[c]","38420","38000"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Male","Unknown","80","[c]","33130","26070"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Female","Heterosexual / straight","75","[c]","42180","36070"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Male","Heterosexual / straight","65","[c]","47730","51730"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Female","Heterosexual / straight","75","[c]","47520","43840"
"Leaver CS","2023","Department for Education","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Male","Heterosexual / straight","30","[c]","54480","54220"
"Leaver CS","2023","Department for Education","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outside London","Female","Heterosexual / straight","130","[c]","41610","37880"
"Leaver CS","2023","Department for Education","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outside London","Female","Unknown","30","[c]","33850","32070"
"Leaver CS","2023","Department for Education","Outside London","Male","Heterosexual / straight","125","[c]","43770","40590"
"Leaver CS","2023","Department for Education","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outside London","Male","Unknown","30","[c]","41920","37590"
"Leaver CS","2023","Department for Education","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Female","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Male","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","Heterosexual / straight","280","[c]","28430","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Female","Unknown","125","[c]","24410","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","Heterosexual / straight","185","[c]","32670","30160"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Male","Unknown","120","[c]","27070","24920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Female","Heterosexual / straight","50","[c]","47720","44030"
"Leaver CS","2023","Department for International Trade","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Female","Unknown","40","[c]","41540","40310"
"Leaver CS","2023","Department for International Trade","London","Male","Heterosexual / straight","60","[c]","44990","44820"
"Leaver CS","2023","Department for International Trade","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Male","Unknown","50","[c]","33150","26250"
"Leaver CS","2023","Department for International Trade","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
