"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicine","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Delivery","Heterosexual / straight","585","[c]","28870","27570"
"Leaver CS","2023","Undeclared","Operational Delivery","LGBO","65","[c]","28530","27570"
"Leaver CS","2023","Undeclared","Operational Delivery","Undeclared","385","[c]","30030","26770"
"Leaver CS","2023","Undeclared","Operational Delivery","Unknown","315","[c]","36080","28350"
"Leaver CS","2023","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Heterosexual / straight","40","[c]","26640","21690"
"Leaver CS","2023","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Heterosexual / straight","50","[c]","41330","38660"
"Leaver CS","2023","Undeclared","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Policy","Undeclared","45","[c]","42580","40890"
"Leaver CS","2023","Undeclared","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","Heterosexual / straight","40","[c]","34930","33990"
"Leaver CS","2023","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Science and Engineering","Undeclared","55","[c]","40830","38610"
"Leaver CS","2023","Undeclared","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Heterosexual / straight","35","[c]","30380","27470"
"Leaver CS","2023","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tax","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Heterosexual / straight","85","[c]","42920","39470"
"Leaver CS","2023","Undeclared","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Heterosexual / straight","40","[c]","37820","37590"
"Leaver CS","2023","Unknown","Commercial","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","80","[c]","33000","30530"
"Leaver CS","2023","Unknown","Communications","Heterosexual / straight","35","[c]","37350","34710"
"Leaver CS","2023","Unknown","Communications","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Unknown","65","[c]","38130","34670"
"Leaver CS","2023","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Unknown","60","[c]","33710","27570"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Heterosexual / straight","150","[c]","45670","41440"
"Leaver CS","2023","Unknown","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Unknown","410","[c]","43190","39460"
"Leaver CS","2023","Unknown","Economics","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Heterosexual / straight","40","[c]","38330","33910"
"Leaver CS","2023","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Unknown","125","[c]","39490","36180"
"Leaver CS","2023","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Heterosexual / straight","100","[c]","34100","30200"
"Leaver CS","2023","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Unknown","180","[c]","36440","31270"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Intelligence Analysis","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","International Trade","Unknown","40","[c]","42370","38160"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Heterosexual / straight","45","[c]","50450","51380"
"Leaver CS","2023","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Unknown","130","[c]","49200","49260"
"Leaver CS","2023","Unknown","Medicine","Heterosexual / straight","40","[c]","49730","40590"
"Leaver CS","2023","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Unknown","75","[c]","54180","40590"
"Leaver CS","2023","Unknown","Operational Delivery","Heterosexual / straight","865","[c]","31950","27650"
"Leaver CS","2023","Unknown","Operational Delivery","LGBO","80","[c]","31620","26750"
"Leaver CS","2023","Unknown","Operational Delivery","Undeclared","70","[c]","32780","29010"
"Leaver CS","2023","Unknown","Operational Delivery","Unknown","5260","[c]","28950","25480"
"Leaver CS","2023","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Heterosexual / straight","70","[c]","30530","27140"
"Leaver CS","2023","Unknown","Other","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Unknown","455","[c]","34050","30650"
"Leaver CS","2023","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Heterosexual / straight","105","[c]","41780","40050"
"Leaver CS","2023","Unknown","Policy","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Unknown","325","[c]","41300","37590"
"Leaver CS","2023","Unknown","Project Delivery","Heterosexual / straight","75","[c]","45060","41200"
"Leaver CS","2023","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","185","[c]","39780","38580"
"Leaver CS","2023","Unknown","Property","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Unknown","90","[c]","35060","30130"
"Leaver CS","2023","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Heterosexual / straight","75","[c]","37970","34410"
"Leaver CS","2023","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Unknown","320","[c]","35880","32130"
"Leaver CS","2023","Unknown","Security","Heterosexual / straight","75","[c]","30530","27500"
"Leaver CS","2023","Unknown","Security","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Unknown","150","[c]","29990","27500"
"Leaver CS","2023","Unknown","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","Unknown","75","[c]","26960","23500"
"Leaver CS","2023","Unknown","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","Unknown","310","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","450","[c]","45500","38330"
"Leaver CS","2023","Unknown","Unknown","LGBO","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Undeclared","260","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","945","[c]","42560","34730"
"Leaver CS","2023","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
