"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Scottish Forestry","Scottish Government","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Scottish Forestry","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Forestry","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Forestry","Scottish Government","SEO/HEO","Female","40","40","42490","41500"
"In post","2023","Scottish Forestry","Scottish Government","SEO/HEO","Male","45","45","43200","41500"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","AA/AO","Female","485","450","25930","25710"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","AA/AO","Male","440","435","27210","26600"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","EO","Female","695","655","30580","29450"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","EO","Male","515","510","31510","31940"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","G6/G7","Female","1475","1385","65850","65280"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","G6/G7","Male","1085","1065","67190","65280"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","SCS level","Female","115","110","89960","85200"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","SCS level","Male","120","115","92670","85200"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","Female","2420","2290","41640","41640"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","Male","1830","1795","42640","42860"
"In post","2023","Scottish Housing Regulator","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","G6/G7","Female","15","10","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","Scottish Government","AA/AO","Female","705","655","26070","24710"
"In post","2023","Scottish Prison Service","Scottish Government","AA/AO","Male","855","820","27080","27970"
"In post","2023","Scottish Prison Service","Scottish Government","EO","Female","715","690","35400","37060"
"In post","2023","Scottish Prison Service","Scottish Government","EO","Male","1435","1340","36480","37060"
"In post","2023","Scottish Prison Service","Scottish Government","G6/G7","Female","55","55","62510","57260"
"In post","2023","Scottish Prison Service","Scottish Government","G6/G7","Male","90","85","65700","59260"
"In post","2023","Scottish Prison Service","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scottish Government","SEO/HEO","Female","180","170","44740","44590"
"In post","2023","Scottish Prison Service","Scottish Government","SEO/HEO","Male","500","440","44290","42590"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","AA/AO","Female","105","95","26770","26600"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","AA/AO","Male","90","90","26820","26600"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","EO","Female","45","40","30460","29450"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","EO","Male","35","35","31060","31940"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","Female","40","35","38380","38330"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2023","Serious Fraud Office","Attorney General's Departments","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Serious Fraud Office","Attorney General's Departments","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Serious Fraud Office","Attorney General's Departments","EO","Female","45","45","27960","27280"
"In post","2023","Serious Fraud Office","Attorney General's Departments","EO","Male","30","30","28980","27680"
"In post","2023","Serious Fraud Office","Attorney General's Departments","G6/G7","Female","80","75","60590","57720"
"In post","2023","Serious Fraud Office","Attorney General's Departments","G6/G7","Male","100","100","65250","64580"
"In post","2023","Serious Fraud Office","Attorney General's Departments","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Serious Fraud Office","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","Attorney General's Departments","SEO/HEO","Female","75","75","38580","38860"
"In post","2023","Serious Fraud Office","Attorney General's Departments","SEO/HEO","Male","100","100","40590","41400"
"In post","2023","Social Security Scotland","Scottish Government","AA/AO","Female","815","745","23170","22180"
"In post","2023","Social Security Scotland","Scottish Government","AA/AO","Male","550","535","23210","22760"
"In post","2023","Social Security Scotland","Scottish Government","EO","Female","965","915","29550","29100"
"In post","2023","Social Security Scotland","Scottish Government","EO","Male","550","545","29720","29100"
"In post","2023","Social Security Scotland","Scottish Government","G6/G7","Female","110","105","63970","59870"
"In post","2023","Social Security Scotland","Scottish Government","G6/G7","Male","95","95","66870","65280"
"In post","2023","Social Security Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Scottish Government","SEO/HEO","Female","580","550","38140","36330"
"In post","2023","Social Security Scotland","Scottish Government","SEO/HEO","Male","355","350","39890","38330"
"In post","2023","Standards and Testing Agency","Department for Education","EO","Female","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Department for Education","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Standards and Testing Agency","Department for Education","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Department for Education","SEO/HEO","Female","55","50","38770","37730"
"In post","2023","Standards and Testing Agency","Department for Education","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","AA/AO","Female","75","70","23880","24890"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","AA/AO","Male","40","40","24130","24890"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","EO","Female","40","40","30520","29450"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","EO","Male","25","25","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","Male","35","35","44290","43330"
"In post","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","Female","665","630","39190","35400"
"In post","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","Male","1425","1405","45250","42620"
"In post","2023","Teaching Regulation Agency","Department for Education","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","EO","Female","25","25","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","EO","Male","5","5","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Department for Education","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Female","310","280","22570","22180"
"In post","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","Male","175","170","22490","22180"
"In post","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Female","120","110","26610","26940"
"In post","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","Male","70","70","26930","26940"
"In post","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Female","80","80","59690","55960"
"In post","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","Male","75","75","61580","58340"
