"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Licensing Agency","Female","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Licensing Agency","Male","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Standards Agency","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Standards Agency","Male","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","FCDO Services","Male","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Female","65","65","37030","36620"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Male","35","35","36510","36620"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Forestry and Land Scotland","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Commercial Organisation","Female","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Commercial Organisation","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Legal Department","Female","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Legal Department","Male","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Property Agency","Female","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Courts and Tribunals Service","Female","135","130","25440","21780"
"In post","2023","20-29","Declared disabled","HM Courts and Tribunals Service","Male","55","55","25440","21780"
"In post","2023","20-29","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Land Registry","Female","50","45","26760","25740"
"In post","2023","20-29","Declared disabled","HM Land Registry","Male","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Prison and Probation Service","Female","780","765","28010","27640"
"In post","2023","20-29","Declared disabled","HM Prison and Probation Service","Male","300","300","28740","28880"
"In post","2023","20-29","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","Female","290","280","31260","28130"
"In post","2023","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","Male","245","240","29900","27890"
"In post","2023","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Treasury (excl. agencies)","Female","60","60","36790","33820"
"In post","2023","20-29","Declared disabled","HM Treasury (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Health and Safety Executive","Female","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Health and Safety Executive","Male","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Home Office","Female","120","115","31420","25980"
"In post","2023","20-29","Declared disabled","Home Office","Male","90","90","30620","25880"
"In post","2023","20-29","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Intellectual Property Office","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Intellectual Property Office","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal Aid Agency","Female","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal Aid Agency","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Maritime and Coastguard Agency","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Met Office","Female","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Met Office","Male","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Ministry of Defence (excl. agencies)","Female","135","135","32650","31580"
"In post","2023","20-29","Declared disabled","Ministry of Defence (excl. agencies)","Male","115","115","32060","30170"
"In post","2023","20-29","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Ministry of Justice (excl. agencies)","Female","95","95","35690","35410"
"In post","2023","20-29","Declared disabled","Ministry of Justice (excl. agencies)","Male","30","30","39060","35410"
"In post","2023","20-29","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Crime Agency","Female","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Crime Agency","Male","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Gas and Electricity Markets","Female","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Public Guardian","Female","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Public Guardian","Male","15","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
