"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Statistics","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Wales","East Wales","40","40","40050","39300"
"In post","2023","Declared disabled","Statistics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","West Midlands","10","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","130","120","37410","35000"
"In post","2023","Declared disabled","Tax","East of England","East Anglia","15","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","London","Inner London - East","140","135","44780","42060"
"In post","2023","Declared disabled","Tax","London","Inner London - West","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","London","Outer London - South","75","65","44910","42060"
"In post","2023","Declared disabled","Tax","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","North East (England)","Northumberland, and Tyne and Wear","160","150","34370","34700"
"In post","2023","Declared disabled","Tax","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","North West (England)","Greater Manchester","115","110","41850","35110"
"In post","2023","Declared disabled","Tax","North West (England)","Lancashire","15","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","North West (England)","Merseyside","130","120","37070","35000"
"In post","2023","Declared disabled","Tax","Northern Ireland","Northern Ireland","75","70","36650","34700"
"In post","2023","Declared disabled","Tax","Scotland","Eastern Scotland","85","75","35360","34700"
"In post","2023","Declared disabled","Tax","Scotland","Southern Scotland","20","15","[c]","[c]"
"In post","2023","Declared disabled","Tax","Scotland","West Central Scotland","60","60","39000","35000"
"In post","2023","Declared disabled","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","South East (England)","Hampshire and Isle of Wight","40","35","34250","35000"
"In post","2023","Declared disabled","Tax","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","42290","35330"
"In post","2023","Declared disabled","Tax","Wales","East Wales","150","140","38320","35000"
"In post","2023","Declared disabled","Tax","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Tax","West Midlands (England)","West Midlands","110","100","39180","35000"
"In post","2023","Declared disabled","Tax","Yorkshire and The Humber","West Yorkshire","110","105","36840","35000"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","45","45","35160","34700"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Inner London - East","95","95","47150","43090"
"In post","2023","Declared disabled","Unknown","London","Inner London - West","370","365","43570","35400"
"In post","2023","Declared disabled","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Outer London - South","35","35","42740","39450"
"In post","2023","Declared disabled","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","Northumberland, and Tyne and Wear","50","45","34340","32640"
"In post","2023","Declared disabled","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Greater Manchester","75","75","35290","34060"
"In post","2023","Declared disabled","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Merseyside","35","35","44650","34700"
"In post","2023","Declared disabled","Unknown","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Eastern Scotland","905","865","41870","36330"
"In post","2023","Declared disabled","Unknown","Scotland","Highlands and Islands","35","35","31490","31940"
"In post","2023","Declared disabled","Unknown","Scotland","North Eastern Scotland","40","40","38780","35530"
"In post","2023","Declared disabled","Unknown","Scotland","Southern Scotland","65","60","32720","29500"
"In post","2023","Declared disabled","Unknown","Scotland","West Central Scotland","510","485","37420","33520"
"In post","2023","Declared disabled","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","34950","34700"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","East Wales","25","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","West Midlands","40","40","38540","34700"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","North Yorkshire","45","40","29860","27110"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","West Yorkshire","70","70","40640","38120"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
