"Status","Year","Organisation","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Inner London - West","Female","5","5","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","West Midlands","Female","665","605","24220","21780"
"In post","2023","Office of the Public Guardian","Ministry of Justice","West Midlands","Male","525","500","24270","21780"
"In post","2023","Office of the Scottish Charity Regulator","Scottish Government","Eastern Scotland","Female","25","20","[c]","[c]"
"In post","2023","Office of the Scottish Charity Regulator","Scottish Government","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Eastern Scotland","Female","50","45","53190","53860"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Eastern Scotland","Male","35","35","52290","52360"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Inner London - West","Female","25","25","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Inner London - West","Male","20","20","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","East Wales","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","East Wales","Male","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Inner London - West","Female","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Inner London - West","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cheshire","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cheshire","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cumbria","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Devon","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Devon","Male","15","10","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Dorset and Somerset","Male","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Anglia","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Anglia","Male","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Wales","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Female","255","225","32710","28060"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Male","215","205","39060","33450"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Inner London - East","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Kent","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Kent","Male","10","10","[c]","[c]"
