"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","AA/AO","Heterosexual / straight","340","[c]","21750","21690"
"Leaver CS","2023","60-64","Department for Work and Pensions","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","AA/AO","Undeclared","60","[c]","21770","21690"
"Leaver CS","2023","60-64","Department for Work and Pensions","AA/AO","Unknown","115","[c]","21550","21500"
"Leaver CS","2023","60-64","Department for Work and Pensions","EO","Heterosexual / straight","430","[c]","28280","28120"
"Leaver CS","2023","60-64","Department for Work and Pensions","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","EO","Undeclared","60","[c]","28560","28120"
"Leaver CS","2023","60-64","Department for Work and Pensions","EO","Unknown","115","[c]","28480","28120"
"Leaver CS","2023","60-64","Department for Work and Pensions","G6/G7","Heterosexual / straight","45","[c]","59090","59610"
"Leaver CS","2023","60-64","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","135","[c]","37080","34970"
"Leaver CS","2023","60-64","Department for Work and Pensions","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","AA/AO","Unknown","280","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","EO","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","G6/G7","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs","SEO/HEO","Unknown","260","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","AA/AO","Heterosexual / straight","60","[c]","22670","22400"
"Leaver CS","2023","60-64","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","EO","Heterosexual / straight","85","[c]","28410","27650"
"Leaver CS","2023","60-64","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","SEO/HEO","Heterosexual / straight","55","[c]","37870","36620"
"Leaver CS","2023","60-64","Home Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
